paper_name,id,abstract,triage_label,lane,corpus_stage,mechanism,why_it_matters,follow_up,authors,year,source_ids,primary_id,paper_id,categories,queries,discovery_methods,designations,assignment_rank,assignment_score,search_score,primary_reader,metadata_verified,body_inspected,evidence_read,abstract_reviewed,inspection_status,triage_status,stages_seen,source_registry_paths,source_triage_paths,metadata_status,triage_count
Byzantine Fault Tolerant Causal Ordering,arxiv:2112.11337,"Causal ordering in an asynchronous system has many applications in distributed computing, including in replicated databases and real-time collaborative software. Previous work in the area focused on ordering point-to-point messages in a fault-free setting, and on ordering broadcasts under various fault models. To the best of our knowledge, Byzantine fault-tolerant causal ordering has not been attempted for point-to-point communication in an asynchronous setting. In this paper, we first show that existing algorithms for causal ordering of point-to-point communication fail under Byzantine faults",high,B2,primary_assignment,Maintains causal delivery and ordering despite faulty or adversarial participants.,Provides robust ordering checks when transport or device telemetry is corrupted.,true,Anshuman Misra | Ajay Kshemkalyani,2021,arxiv:2112.11337,arxiv:2112.11337,8581774066722522376,cs.DC,q07-sequence-correlation,semantic-search,general,724,,0.7696347572931619,B2,inspect-paper completed,,,,,triaged,primary_assignment,b1/canonical-registry.jsonl | b1/raw-q10-causal-diagnosis.json | b2/raw-q07-sequence-correlation.txt | b2/registry-final.json | b2/registry.json | b3/raw-q33-lamport.json | b3/registry.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q03-direct-command.json | b5/raw-retrieval/q34-adj-distributed.json | b5/raw-retrieval/q40-found-clocks.json,b2/triage-final.jsonl | b2/triage.jsonl,complete,2
ros2tracing: Multipurpose Low-Overhead Framework for Real-Time Tracing of ROS 2,arxiv:2201.00393,"Testing and debugging have become major obstacles for robot software development, because of high system complexity and dynamic environments. Standard, middleware-based data recording does not provide sufficient information on internal computation and performance bottlenecks. Other existing methods also target very specific problems and thus cannot be used for multipurpose analysis. Moreover, they are not suitable for real-time applications. In this paper, we present ros2tracing, a collection of flexible tracing tools and multipurpose instrumentation for ROS 2. It allows collecting runtime exe",high,B2,primary_assignment,Instruments ROS 2 middleware and runtime events to produce low-overhead traces of callbacks and message processing.,Establishes the baseline event vocabulary and context hooks for robot episodes.,true,Christophe BÃ©dard | Ingo LÃ¼tkebohle | Michel Dagenais,2022,arxiv:2201.00393,arxiv:2201.00393,1309251318634281329,cs.RO,q09-ros2,semantic-search,general,3,28.057233191548978,0.023639819434545024,B2,inspect-paper completed,inspect-arxiv_2201.00393.json,available-text,false,inspect-arxiv_2201.00393.json,triaged,primary_assignment,b1/expansion/expansion-manifest.jsonl | b2/raw-q09-ros2.txt | b2/registry-final.json | b2/registry.json | b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/expansion-registry.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q16-ros2-causal.json | b3/raw-q17-ros2-flow.json | b3/raw-q18-ros2-timing.json | b3/raw-q20-robot-middleware.json | b3/raw-q38-recent-ros.json | b3/read-evidence-manifest.jsonl | b3/registry.json | b4/raw-retrieval/q02-latency-distribution-percentile.json | b4/raw-retrieval/q10-latency-distribution-measurement.json | b4/raw-retrieval/q12-ROS-2-executor.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q05-direct-rosdds.json | b7/canonical-registry.json | b7/expansion/expansion-registry-final.json | b7/expansion/expansion-registry.json | b7/raw-retrieval/q01-direct-ros2-latency.json | b7/raw-retrieval/q02-direct-e2e.json | b7/raw-retrieval/q03-direct-dds-tracing.json | b7/raw-retrieval/q06-synonym-runtime.json | b7/raw-retrieval/q10-synonym-pipeline.json | b7/raw-retrieval/q11-mechanism-executor.json | b7/raw-retrieval/q15-mechanism-causal-trace.json | b7/raw-retrieval/q18-mechanism-events.json | b7/raw-retrieval/q22-failure-serialization.json | b7/raw-retrieval/q25-failure-localization.json | b7/raw-retrieval/q30-adjacent-distributed.json | b7/raw-retrieval/q32-adjacent-ros1-ros2.json | b7/raw-retrieval/q33-foundational-ros.json | b7/raw-retrieval/q37-foundational-e2e.json | b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/expansion-canonical-registry.json | b8/expansion-registry.json | b8/follow-up-manifest.json | b8/inspection-manifest.json | b8/raw/direct-01.json | b8/raw/direct-02.json | b8/raw/failure-03.json | b8/raw/foundational-02.json | b8/raw/mechanism-01.json | b8/raw/mechanism-03.json | b8/raw/syn-01.json | b8/raw/syn-03.json | b8/targeted-read-manifest.json,b2/triage-final.jsonl | b2/triage.jsonl,complete,2
A Tree Clock Data Structure for Causal Orderings in Concurrent Executions,arxiv:2201.06325,"Dynamic techniques are a scalable and effective way to analyze concurrent programs. Instead of analyzing all behaviors of a program, these techniques detect errors by focusing on a single program execution. Often a crucial step in these techniques is to define a causal ordering between events in the execution, which is then computed using vector clocks, a simple data structure that stores logical times of threads. The two basic operations of vector clocks, namely join and copy, require Θ(k) time, where k is the number of threads. Thus they are a computational bottleneck when k is large. In thi",high,B2,primary_assignment,Compresses vector-clock causal histories with a tree structure for scalable concurrent-execution ordering.,Offers a compact causal context for high-event-rate robot runtimes.,true,Umang Mathur | Andreas Pavlogiannis | HÃ¼nkar Can TunÃ§ | Mahesh Viswanathan,2022,arxiv:2201.06325,arxiv:2201.06325,4933248457993419130,cs.LO | cs.DC | cs.DS | cs.PL | cs.SE,q03-causality | q13-foundations,semantic-search,general,19,,0.8670357598021706,B2,inspect-paper completed,inspect-arxiv_2201.06325.json,,,inspect-arxiv_2201.06325.json,triaged,primary_assignment,b1/assigned-paper-manifest.json | b1/assigned-paper-manifest.jsonl | b1/assigned-registry.jsonl | b1/canonical-registry.jsonl | b1/follow-up-manifest.jsonl | b1/inspection-manifest.jsonl | b1/raw-q04-logical.json | b1/raw-q10-causal-diagnosis.json | b1/raw-q11-foundational.json | b1/raw-q14-lamport-exact.json | b2/raw-q03-causality.txt | b2/raw-q13-foundations.txt | b2/registry-final.json | b2/registry.json | b3/raw-q33-lamport.json | b3/raw-q34-vector-clocks.json | b3/registry.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q40-found-clocks.json,b2/triage-final.jsonl | b2/triage.jsonl,complete,2
The Benefit of Hindsight: Tracing Edge-Cases in Distributed Systems,arxiv:2202.05769,"Today's distributed tracing frameworks are ill-equipped to troubleshoot rare edge-case requests. The crux of the problem is a trade-off between specificity and overhead. On the one hand, frameworks can indiscriminately select requests to trace when they enter the system (head sampling), but this is unlikely to capture a relevant edge-case trace because the framework cannot know which requests will be problematic until after-the-fact. On the other hand, frameworks can trace everything and later keep only the interesting edge-case traces (tail sampling), but this has high overheads on the traced",high,B2,primary_assignment,Buffers broad tracing context and selects traces after outcome information is known to retain rare edge cases.,Matches intermittent robot failures whose diagnostic value is only visible after the episode ends.,true,Lei Zhang | Vaastav Anand | Zhiqiang Xie | Ymir Vigfusson | Jonathan Mace,2022,arxiv:2202.05769,arxiv:2202.05769,6800574349478778784,cs.DC,q01-direct | q02-identifiers | q06-context-propagation | q12-recent,semantic-search,general,72,16.455347349164654,0.44823304185072566,B2,inspect-paper completed,inspect-arxiv_2202.05769.json,available-text,,inspect-arxiv_2202.05769.json,triaged,primary_assignment,b1/canonical-registry.jsonl | b1/raw-q06-monotonic.json | b2/raw-q01-direct.txt | b2/raw-q02-identifiers.txt | b2/raw-q06-context-propagation.txt | b2/raw-q12-recent.txt | b2/registry-final.json | b2/registry.json | b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/expansion-registry.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q02-critical-path.json | b3/raw-q04-trace-causality.json | b3/raw-q07-trace-loss.json | b3/raw-q09-error-propagation.json | b3/raw-q14-async-critical.json | b3/raw-q17-ros2-flow.json | b3/raw-q23-host-telemetry.json | b3/raw-q26-temporal-fi.json | b3/raw-q35-classic-tracing.json | b3/read-evidence-manifest.jsonl | b3/registry.json | b4/raw-retrieval/q08-tail-latency-distributed.json | b7/canonical-registry.json | b7/raw-retrieval/q30-adjacent-distributed.json | b8/canonical-registry.json | b8/expansion-follow-up-manifest.json | b8/expansion-inspection-manifest.json | b8/expansion-registry.json | b8/raw/adjacent-05.json | b8/raw/foundational-02.json,b2/triage-final.jsonl | b2/triage.jsonl,complete,2
Message Flow Analysis with Complex Causal Links for Distributed ROS 2 Systems,arxiv:2204.10208,"Distributed robotic systems rely heavily on the publish-subscribe communication paradigm and middleware frameworks that support it, such as the Robot Operating System (ROS), to efficiently implement modular computation graphs. The ROS 2 executor, a high-level task scheduler which handles ROS 2 messages, is a performance bottleneck. We extend ros2tracing, a framework with instrumentation and tools for real-time tracing of ROS 2, with the analysis and visualization of the flow of messages across distributed ROS 2 systems. Our method detects one-to-many and many-to-many causal links between input",high,B2,primary_assignment,Infers one-to-many and many-to-many message causal links using tracing and user annotations.,Handles fan-out and fan-in in the sensor-to-inference-to-action graph where parent IDs are not one-to-one.,true,Christophe BÃ©dard | Pierre-Yves Lajoie | Giovanni Beltrame | Michel Dagenais,2022,arxiv:2204.10208,arxiv:2204.10208,2046346140503261134,cs.RO,q04-message-flow | q07-sequence-correlation | q09-ros2,semantic-search,general,2,124.946,0.8740772351648677,B2,inspect-paper completed,inspect-arxiv_2204.10208.json,available-text,false,inspect-arxiv_2204.10208.json,triaged,primary_assignment,b1/expansion/expansion-manifest.jsonl | b2/raw-q04-message-flow.txt | b2/raw-q07-sequence-correlation.txt | b2/raw-q09-ros2.txt | b2/raw_01_direct.json | b2/registry-final.json | b2/registry.json | b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/expansion-registry.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q02-critical-path.json | b3/raw-q05-event-graph.json | b3/raw-q13-causal-profiling.json | b3/raw-q16-ros2-causal.json | b3/raw-q17-ros2-flow.json | b3/raw-q18-ros2-timing.json | b3/raw-q20-robot-middleware.json | b3/raw-q38-recent-ros.json | b3/read-evidence-manifest.jsonl | b3/registry.json | b4/raw-retrieval/q12-ROS-2-executor.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q17-mech-dedup.json | b5/raw-retrieval/q18-mech-correlation.json | b7/assigned-paper-manifest.json | b7/assigned-paper-manifest.jsonl | b7/canonical-registry.json | b7/expansion/expansion-registry-final.json | b7/expansion/expansion-registry.json | b7/raw-retrieval/q01-direct-ros2-latency.json | b7/raw-retrieval/q03-direct-dds-tracing.json | b7/raw-retrieval/q06-synonym-runtime.json | b7/raw-retrieval/q08-synonym-event.json | b7/raw-retrieval/q11-mechanism-executor.json | b7/raw-retrieval/q15-mechanism-causal-trace.json | b7/raw-retrieval/q18-mechanism-events.json | b7/raw-retrieval/q19-failure-deadlines.json | b7/raw-retrieval/q22-failure-serialization.json | b7/raw-retrieval/q25-failure-localization.json | b7/raw-retrieval/q30-adjacent-distributed.json | b7/raw-retrieval/q35-foundational-realtime.json | b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/expansion-canonical-registry.json | b8/expansion-registry.json | b8/follow-up-manifest.json | b8/inspection-manifest.json | b8/raw/foundational-02.json | b8/raw/mechanism-03.json | b8/raw/syn-01.json | b8/targeted-read-manifest.json,b2/triage-final.jsonl | b2/triage.jsonl,complete,2
"Analyze, Debug, Optimize: Real-Time Tracing for Perception and Mapping Systems in ROS 2",arxiv:2204.11778,"Perception and mapping systems are among the most computationally, memory, and bandwidth intensive software components in robotics. Therefore, analysis, debugging, and optimization are crucial to improve perception systems performance in real-time applications. However, standard approaches often depict a partial picture of the actual performance. Fortunately, instrumentation and tracing offer a great opportunity for detailed performance analysis of real-time systems. In this paper, we show how our novel open-source tracing tools and techniques for ROS 2 enable us to identify delays, bottleneck",high,B2,primary_assignment,Captures real-time traces across autonomous-system perception and navigation components for timing analysis.,Demonstrates end-to-end runtime provenance in a robotics workload rather than only cloud services.,true,Pierre-Yves Lajoie | Christophe BÃ©dard | Giovanni Beltrame,2022,arxiv:2204.11778,arxiv:2204.11778,5221466379523085419,cs.RO,q09-ros2,semantic-search,general,15,22.794561686382465,0.029857397504456328,B2,inspect-paper completed,inspect-arxiv_2204.11778.json,available-text,false,inspect-arxiv_2204.11778.json,triaged,primary_assignment,b1/expansion/expansion-manifest.jsonl | b2/raw-q09-ros2.txt | b2/registry-final.json | b2/registry.json | b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/expansion-registry.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q02-critical-path.json | b3/raw-q16-ros2-causal.json | b3/raw-q17-ros2-flow.json | b3/raw-q18-ros2-timing.json | b3/raw-q38-recent-ros.json | b3/read-evidence-manifest.jsonl | b3/registry.json | b4/raw-retrieval/q10-latency-distribution-measurement.json | b7/canonical-registry.json | b7/expansion/expansion-registry-final.json | b7/expansion/expansion-registry.json | b7/raw-retrieval/q01-direct-ros2-latency.json | b7/raw-retrieval/q03-direct-dds-tracing.json | b7/raw-retrieval/q06-synonym-runtime.json | b7/raw-retrieval/q10-synonym-pipeline.json | b7/raw-retrieval/q18-mechanism-events.json | b7/raw-retrieval/q25-failure-localization.json | b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/expansion-canonical-registry.json | b8/expansion-registry.json | b8/follow-up-manifest.json | b8/inspection-manifest.json | b8/raw/direct-01.json | b8/raw/failure-02.json | b8/raw/mechanism-01.json | b8/raw/mechanism-03.json | b8/raw/syn-01.json | b8/targeted-read-manifest.json,b2/triage-final.jsonl | b2/triage.jsonl,complete,2
RobotCore: An Open Architecture for Hardware Acceleration in ROS 2,arxiv:2205.03929,RobotCore integrates hardware acceleration into ROS 2 and uses LTTng for low-overhead real-time tracing and benchmarking. A ROS 2 perception graph deployed on CPU and FPGA uses an intra-FPGA communication queue and achieves a 24.42% speedup over CPU.,high,B2,primary_assignment,"Uses LTTng tracing and benchmarking across ROS 2 CPU/FPGA computational graphs, including an intra-FPGA communication queue.",Demonstrates low-overhead event capture and performance attribution inside an accelerated robotics pipeline.,true,Víctor Mayoral-Vilches | Sabrina M. Neuman | Brian Plancher | Vijay Janapa Reddi,2022,arxiv:2205.03929,arxiv:2205.03929,7882053642410807593,cs.RO,expansion-similar-01,related-similar,general,726,15.79859239419837,0.030834914611005692,B2,inspect-paper completed,,,,,triaged,primary_assignment | expansion_round_1,b1/expansion/expansion-manifest.jsonl | b2/registry-expansion-additions.json | b2/registry-final.json | b3/expansion-registry.json | b3/raw-q18-ros2-timing.json | b3/registry.json | b7/canonical-registry.json | b7/expansion/expansion-registry-final.json | b7/expansion/expansion-registry.json | b7/raw-retrieval/q03-direct-dds-tracing.json | b7/raw-retrieval/q06-synonym-runtime.json | b7/raw-retrieval/q10-synonym-pipeline.json | b8/canonical-registry.json | b8/expansion-canonical-registry.json | b8/expansion-registry.json | b8/raw/mechanism-03.json,b2/triage-expansion-additions.jsonl | b2/triage-final.jsonl,complete,2
Verified Causal Broadcast with Liquid Haskell,arxiv:2206.14767,"Protocols to ensure that messages are delivered in causal order are a ubiquitous building block of distributed systems. For instance, distributed data storage systems can use causally ordered message delivery to ensure causal consistency, and CRDTs can rely on the existence of an underlying causally-ordered messaging layer to simplify their implementation. A causal delivery protocol ensures that when a message is delivered to a process, any causally preceding messages sent to the same process have already been delivered to it. While causal delivery protocols are widely used, verification of th",high,B2,primary_assignment,Formally verifies causal-broadcast ordering and delivery properties in typed code.,Shows how event-order invariants can be made executable and checked at runtime boundaries.,true,Patrick Redmond | Gan Shen | Niki Vazou | Lindsey Kuper,2022,arxiv:2206.14767,arxiv:2206.14767,4985834491566190888,cs.PL | cs.DC,q04-message-flow | q07-sequence-correlation,semantic-search,general,702,106.815,0.020049779,B2,inspect-paper completed,,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-b\b5\evidence\read\033-arxiv_2206.14767.json,,,triaged,primary_assignment,b2/raw-q04-message-flow.txt | b2/raw-q07-sequence-correlation.txt | b2/registry-final.json | b2/registry.json | b3/raw-q28-causal-validation.json | b3/raw-q33-lamport.json | b3/registry.json | b5/assigned-paper-manifest.json | b5/assigned-paper-manifest.jsonl | b5/canonical-registry.jsonl | b5/evidence-digest.jsonl | b5/raw-retrieval/q34-adj-distributed.json | b5/raw-retrieval/q40-found-clocks.json,b2/triage-final.jsonl | b2/triage.jsonl,complete,2
A partial order view of message-passing communication models,arxiv:2210.13062,"There is a wide variety of message-passing communication models, ranging from synchronous ''rendez-vous'' communications to fully asynchronous/out-of-order communications. For large-scale distributed systems, the communication model is determined by the transport layer of the network, and a few classes of orders of message delivery (FIFO, causally ordered) have been identified in the early days of distributed computing. For local-scale message-passing applications, e.g., running on a single machine, the communication model may be determined by the actual implementation of message buffers and b",high,B2,primary_assignment,Represents message-passing executions as partial orders rather than arbitrary total event sequences.,Prevents false causal claims when robot callbacks and transports execute concurrently.,true,Cinzia Di Giusto | Davide FerrÃ© | Laetitia Laversa | Etienne Lozes,2022,arxiv:2210.13062,arxiv:2210.13062,6555743431389180458,cs.CL | cs.FL | cs.SC,q07-sequence-correlation,semantic-search,general,746,,0.5001037597635105,B2,inspect-paper completed,,,,,triaged,primary_assignment,b2/raw-q07-sequence-correlation.txt | b2/registry-final.json | b2/registry.json | b3/raw-q33-lamport.json | b3/registry.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q34-adj-distributed.json | b5/raw-retrieval/q40-found-clocks.json,b2/triage-final.jsonl | b2/triage.jsonl,complete,2
Transactions Make Debugging Easy,arxiv:2212.14161,"We propose TROD, a novel transaction-oriented framework for debugging modern distributed web applications and online services. Our critical insight is that if applications store all state in databases and only access state transactionally, TROD can use lightweight always-on tracing to track the history of application state changes and data provenance, and then leverage the captured traces and transaction logs to faithfully replay or even test modified code retroactively on any past event. We demonstrate how TROD can simplify programming and debugging in production applications, list several re",high,B2,primary_assignment,Uses transaction histories and data provenance for lightweight always-on tracing and faithful replay of past events.,"Links identity, state changes, and replay into a reconstructable execution history.",true,Qian Li | Peter Kraft | Michael Cafarella | Ã‡aÄŸatay Demiralp | Goetz Graefe | Christos Kozyrakis | Michael Stonebraker | Lalith Suresh | Matei Zaharia,2022,arxiv:2212.14161,arxiv:2212.14161,4674625675213730277,cs.DB | cs.DC | cs.SE,q01-direct | q14-replay,semantic-search,general,535,17.320183851339245,0.691309826873943,B2,inspect-paper completed,,,,,triaged,primary_assignment,b2/raw-q01-direct.txt | b2/raw-q14-replay.txt | b2/registry-final.json | b2/registry.json | b3/raw-q25-replay.json | b3/registry.json | b8/canonical-registry.json | b8/raw/foundational-01.json,b2/triage-final.jsonl | b2/triage.jsonl,complete,2
Eadro: An End-to-End Troubleshooting Framework for Microservices on Multi-source Data,arxiv:2302.05092,"The complexity and dynamism of microservices pose significant challenges to system reliability, and thereby, automated troubleshooting is crucial. Effective root cause localization after anomaly detection is crucial for ensuring the reliability of microservice systems. However, two significant issues rest in existing approaches: (1) Microservices generate traces, system logs, and key performance indicators (KPIs), but existing approaches usually consider traces only, failing to understand the system fully as traces cannot depict all anomalies; (2) Troubleshooting microservices generally contai",high,B2,primary_assignment,"Combines traces, metrics, and logs into an end-to-end troubleshooting dependency model.",Matches cross-stage robot diagnosis where no single telemetry stream explains the failure.,true,Cheryl Lee | Tianyi Yang | Zhuangbin Chen | Yuxin Su | Michael R. Lyu,2023,arxiv:2302.05092,arxiv:2302.05092,3795676459997572828,cs.SE,q11-failures,semantic-search,general,83,12.537567806779162,0.030090497737556562,B2,inspect-paper completed,,,,,triaged,primary_assignment,b2/raw-q11-failures.txt | b2/registry-final.json | b2/registry.json | b3/expansion-registry.json | b3/raw-q07-trace-loss.json | b3/raw-q08-microservice-rca.json | b3/raw-q09-error-propagation.json | b3/raw-q11-missing-modality.json | b3/raw-q23-host-telemetry.json | b3/raw-q35-classic-tracing.json | b3/registry.json | b8/canonical-registry.json | b8/raw/adjacent-05.json,b2/triage-final.jsonl | b2/triage.jsonl,complete,2
ProvLight: Efficient Workflow Provenance Capture on the Edge-to-Cloud Continuum,arxiv:2307.10658,"Modern scientific workflows require hybrid infrastructures combining numerous decentralized resources on the IoT/Edge interconnected to Cloud/HPC systems (aka the Computing Continuum) to enable their optimized execution. Understanding and optimizing the performance of such complex Edge-to-Cloud workflows is challenging. Capturing the provenance of key performance indicators, with their related data and processes, may assist in understanding and optimizing workflow executions. However, the capture overhead can be prohibitive, particularly in resource-constrained devices, such as the ones on the",high,B2,primary_assignment,Captures workflow provenance with lightweight edge mechanisms under constrained resources.,Directly transfers to on-robot provenance collection with limited compute and storage.,true,Daniel Rosendo | Marta Mattoso | Alexandru Costan | Renan Souza | DÃ©bora Pina | Patrick Valduriez | Gabriel Antoniu,2023,,,1281561148514675649,cs.DB | cs.DC | cs.PF,q05-provenance,semantic-search,general,,,,B2,inspect-paper completed,,,,,triaged,primary_assignment,b2/raw-q05-provenance.txt | b2/registry-final.json | b2/registry.json,b2/triage-final.jsonl | b2/triage.jsonl,complete,2
Towards Lightweight Data Integration using Multi-workflow Provenance and Data Observability,arxiv:2308.09004,"Modern large-scale scientific discovery requires multidisciplinary collaboration across diverse computing facilities, including High Performance Computing (HPC) machines and the Edge-to-Cloud continuum. Integrated data analysis plays a crucial role in scientific discovery, especially in the current AI era, by enabling Responsible AI development, FAIR, Reproducibility, and User Steering. However, the heterogeneous nature of science poses challenges such as dealing with multiple supporting tools, cross-facility environments, and efficient HPC execution. Building on data observability, adapter sy",high,B2,primary_assignment,"Intercepts distributed dataflows without application instrumentation and unifies provenance, domain, and telemetry data in a runtime query database.",Offers a direct pattern for collecting cross-component episode provenance under heterogeneous execution environments.,true,Renan Souza | Tyler J. Skluzacek | Sean R. Wilkinson | Maxim Ziatdinov | Rafael Ferreira da Silva,2023,,,2228889270581416989,cs.DC | cs.AI | cs.DB | cs.LG,expansion-similar-01,related-similar,general,,,,B2,inspect-paper completed,,,,,triaged,primary_assignment | expansion_round_1,b2/raw-q05-provenance.txt | b2/registry-expansion-additions.json | b2/registry-final.json,b2/triage-expansion-additions.jsonl | b2/triage-final.jsonl,complete,2
Chrono: A Peer-to-Peer Network with Verifiable Causality,arxiv:2310.08373,"Logical clocks are a fundamental tool to establish causal ordering of events in a distributed system. They have been used as the building block in weakly consistent storage systems, causally ordered broadcast, distributed snapshots, deadlock detection, and distributed system debugging. However, prior logical clock constructs fail to work in a permissionless setting with Byzantine participants. In this work, we introduce Chrono, a novel logical clock system that targets an open and decentralized network. Chrono introduces a new logical clock construct, the Decaying Onion Bloom Clock (DOBC), tha",high,B2,primary_assignment,Attaches verifiable causal evidence to peer-to-peer events and validates event ancestry.,Suggests tamper-evident provenance for safety-critical robot execution histories.,true,Michael Hu Yiqing | Guangda Sun | Arun Fu | Akasha Zhu | Jialin Li,2023,arxiv:2310.08373,arxiv:2310.08373,4498143215061069530,cs.DC,q03-causality | q13-foundations,semantic-search,general,84,,0.8231010048547057,B2,inspect-paper completed,inspect-arxiv_2310.08373.json,,,inspect-arxiv_2310.08373.json,triaged,primary_assignment,b1/assigned-paper-manifest.json | b1/assigned-paper-manifest.jsonl | b1/assigned-registry.jsonl | b1/canonical-registry.jsonl | b1/follow-up-manifest.jsonl | b1/inspection-manifest.jsonl | b1/raw-q04-logical.json | b1/raw-q05-uncertainty.json | b1/raw-q10-causal-diagnosis.json | b1/raw-q11-foundational.json | b1/raw-q14-lamport-exact.json | b2/raw-q03-causality.txt | b2/raw-q13-foundations.txt | b2/registry-final.json | b2/registry.json | b3/raw-q33-lamport.json | b3/raw-q34-vector-clocks.json | b3/registry.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q40-found-clocks.json,b2/triage-final.jsonl | b2/triage.jsonl,complete,2
"TraceDiag: Adaptive, Interpretable, and Efficient Root Cause Analysis on Large-Scale Microservice Systems",arxiv:2310.18740,"Root Cause Analysis (RCA) is becoming increasingly crucial for ensuring the reliability of microservice systems. However, performing RCA on modern microservice systems can be challenging due to their large scale, as they usually comprise hundreds of components, leading significant human effort. This paper proposes TraceDiag, an end-to-end RCA framework that addresses the challenges for large-scale microservice systems. It leverages reinforcement learning to learn a pruning policy for the service dependency graph to automatically eliminates redundant components, thereby significantly improving",high,B2,primary_assignment,Adapts trace analysis to rank interpretable root causes from distributed service anomalies.,Shows how correlated spans can become an actionable attribution rather than a raw timeline.,true,Ruomeng Ding | Chaoyun Zhang | Lu Wang | Yong Xu | Minghua Ma | Xiaomin Wu | Meng Zhang | Qingjun Chen | Xin Gao | Xuedong Gao | Hao Fan | Saravan Rajmohan | Qingwei Lin | Dongmei Zhang,2023,arxiv:2310.18740,arxiv:2310.18740,8838587758740285651,cs.SE,q04-message-flow | q11-failures,semantic-search,general,28,14.479106630456371,0.9644288107273639,B2,inspect-paper completed,inspect-arxiv_2310.18740.json,available-text,,inspect-arxiv_2310.18740.json,triaged,primary_assignment,b2/raw-q04-message-flow.txt | b2/raw-q11-failures.txt | b2/registry-final.json | b2/registry.json | b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/expansion-registry.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q01-direct.json | b3/raw-q03-root-cause.json | b3/raw-q04-trace-causality.json | b3/raw-q05-event-graph.json | b3/raw-q07-trace-loss.json | b3/raw-q08-microservice-rca.json | b3/raw-q09-error-propagation.json | b3/raw-q10-causal-hypergraph.json | b3/raw-q13-causal-profiling.json | b3/raw-q23-host-telemetry.json | b3/raw-q24-fault-injection.json | b3/raw-q26-temporal-fi.json | b3/raw-q32-dynamic-causality.json | b3/raw-q35-classic-tracing.json | b3/raw-q36-causal-profiler.json | b3/read-evidence-manifest.jsonl | b3/registry.json | b8/canonical-registry.json | b8/raw/adjacent-05.json,b2/triage-final.jsonl | b2/triage.jsonl,complete,2
