"pass2_index","assigned_agent","paper_id","paper_title","first_pass_classification","source_lane","paper_name","id","abstract","triage_label","lanes","lane_count","triage_labels_by_lane","mechanisms_by_lane","why_it_matters_by_lane","follow_up_by_lane","corpus_stages","authors","year","source_ids","primary_id","source_paper_id","categories","queries","discovery_methods","designations","primary_readers","metadata_verified_any","body_inspected_any","evidence_read_any","triage_disagreement","source_registry_paths","source_triage_paths"
"351","2","arxiv:2405.13349","Building a Verifiable Logical Clock for P2P Networks","HIGH","B1 | B2","Building a Verifiable Logical Clock for P2P Networks","arxiv:2405.13349","Logical clocks are a fundamental tool to establish causal ordering of events in a distributed system. They have been applied in weakly consistent storage systems, causally ordered broadcast, distributed snapshots, deadlock detection, and distributed system debugging. However, prior logical clock constructs fail to work in an open network with Byzantine participants. In this work, we present Chrono, a novel logical clock system that targets such challenging environment. We first redefine causality properties among distributed processes under the Byzantine failure model. To enforce these propert","high","B1 | B2","2","B1=medium | B2=high","B1=Validator-backed logical clocks make causal claims verifiable under Byzantine participants with explicit security/performance tradeoffs. | B2=Constructs logical-clock metadata that peers can verify for consistent causal ordering.","B2=Offers a way to detect forged, missing, or reordered event context across devices.","B1=true | B2=true","primary_assignment","Guangda Sun | Tianyang Tao | Yanpei Guo | Michael Yiqing Hu | Jialin Li","2024","arxiv:2405.13349","arxiv:2405.13349","8944639508774191016","cs.DC","q13-foundations","semantic-search","recent-2024-current","B1 | B2","true","false","false","true","b1/assigned-paper-manifest.json | b1/assigned-paper-manifest.jsonl | b1/assigned-registry.jsonl | b1/canonical-registry.jsonl | b1/follow-up-manifest.jsonl | b1/inspection-manifest.jsonl | b1/raw-q04-logical.json | b1/raw-q10-causal-diagnosis.json | b1/raw-q11-foundational.json | b1/raw-q14-lamport-exact.json | b2/raw-q13-foundations.txt | b2/registry-final.json | b2/registry.json | b3/raw-q33-lamport.json | b3/raw-q34-vector-clocks.json | b3/registry.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q40-found-clocks.json","b1/assigned-paper-manifest.jsonl | b1/triage.jsonl | b2/triage-final.jsonl | b2/triage.jsonl"
"356","2","arxiv:2406.06975","TraceMesh: Scalable and Streaming Sampling for Distributed Traces","MEDIUM","B2","TraceMesh: Scalable and Streaming Sampling for Distributed Traces","arxiv:2406.06975","Distributed tracing serves as a fundamental element in the monitoring of cloud-based and datacenter systems. It provides visibility into the full lifecycle of a request or operation across multiple services, which is essential for understanding system dependencies and performance bottlenecks. To mitigate computational and storage overheads, most tracing frameworks adopt a uniform sampling strategy, which inevitably captures overlapping and redundant information. More advanced methods employ learning-based approaches to bias the sampling toward more informative traces. However, existing methods","medium","B2","1","B2=medium","B2=Uses streaming and informative-trace selection to reduce redundant distributed trace volume.","B2=Provides a candidate policy for preserving episode-level context under bounded telemetry budgets.","B2=true","primary_assignment","Zhuangbin Chen | Zhihan Jiang | Yuxin Su | Michael R. Lyu | Zibin Zheng","2024","arxiv:2406.06975","arxiv:2406.06975","6171973494753885986","cs.DC | cs.SE","q01-direct | q02-identifiers | q12-recent","semantic-search","recent-2024-current","B2","false","false","false","false","b2/raw-q01-direct.txt | b2/raw-q02-identifiers.txt | b2/raw-q12-recent.txt | b2/registry-final.json | b2/registry.json | b3/expansion-registry.json | b3/raw-q23-host-telemetry.json | b3/raw-q35-classic-tracing.json | b3/raw-q39-recent-ebpf.json | b3/registry.json | b7/canonical-registry.json | b7/raw-retrieval/q30-adjacent-distributed.json | b8/canonical-registry.json | b8/raw/foundational-02.json","b2/triage-final.jsonl | b2/triage.jsonl"
"361","2","arxiv:2407.03825","StreamLTS: Query-based Temporal-Spatial LiDAR Fusion for Cooperative Object Detection","MEDIUM","B1","StreamLTS: Query-based Temporal-Spatial LiDAR Fusion for Cooperative Object Detection","arxiv:2407.03825","Cooperative perception via communication among intelligent traffic agents has great potential to improve the safety of autonomous driving. However, limited communication bandwidth, localization errors and asynchronized capturing time of sensor data, all introduce difficulties to the data fusion of different agents. To some extend, previous works have attempted to reduce the shared data size, mitigate the spatial feature misalignment caused by localization errors and communication delay. However, none of them have considered the asynchronized sensor ticking times, which can lead to dynamic object misplacement of more than one meter during data fusion. In this work, we propose Time-Aligned COoperative Object Detection (TA-COOD), for which we adapt widely used dataset OPV2V and DairV2X with considering asynchronous LiDAR sensor ticking times and build an efficient fully sparse framework with modeling the temporal information of individual objects with query-based techniques. The experiment results confirmed the superior efficiency of our fully sparse framework compared to the state-of-the-art dense models. More importantly, they show that the point-wise observation timestamps of the dynamic objects are crucial for accurate modeling the object temporal context and the predictability of their time-related locations. The official code is available at https://github.com/YuanYunshuang/CoSense3D.","medium","B1","1","B1=medium","B1=Temporal-spatial stream queries fuse cooperative LiDAR data while accounting for alignment across distributed observations.","","B1=true","primary_assignment","Yunshuang Yuan, Monika Sester","2024","arxiv:2407.03825","arxiv:2407.03825","8522334822225702618","","","","","B1","true","false","false","false","b1/assigned-paper-manifest.json | b1/assigned-paper-manifest.jsonl | b1/assigned-registry.jsonl | b1/canonical-registry.jsonl | b1/follow-up-manifest.jsonl | b1/inspection-manifest.jsonl | b1/raw-q07-robotics.json","b1/assigned-paper-manifest.jsonl | b1/triage.jsonl"
"366","2","arxiv:2407.13996","SGDRC: Software-Defined Dynamic Resource Control for Concurrent DNN Inference on NVIDIA GPUs","HIGH","B6","SGDRC: Software-Defined Dynamic Resource Control for Concurrent DNN Inference on NVIDIA GPUs","arxiv:2407.13996","Cloud service providers heavily colocate high-priority, latency-sensitive (LS), and low-priority, best-effort (BE) DNN inference services on the same GPU to improve resource utilization in data centers. Among the critical shared GPU resources, there has been very limited analysis on the dynamic allocation of compute units and VRAM bandwidth, mainly for two reasons: (1) The native GPU resource management solutions are either hardware-specific, or unable to dynamically allocate resources to different tenants, or both; (2) NVIDIA doesn't expose interfaces for VRAM bandwidth allocation, and the software stack and VRAM channel architectures are black-box, both of which limit the software-level resource management. These drive prior work to design either conservative sharing policies detrimental to throughput, or static resource partitioning only applicable to a few GPU models. To bridge this gap, this paper proposes SGDRC, a fully software-defined dynamic VRAM bandwidth and compute unit management solution for concurrent DNN inference services. SGDRC aims at guaranteeing service quality, maximizing the overall throughput, and providing general applicability to NVIDIA GPUs. SGDRC first reveals a general VRAM channel hash mapping architecture of NVIDIA GPUs through comprehensive reverse engineering and eliminates VRAM channel conflicts using software-level cache coloring. SGDRC applies bimodal tensors and tidal SM masking to dynamically allocate VRAM bandwidth and compute units, and guides the allocation of resources based on offline profiling. We evaluate 11 mainstream DNNs with real-world workloads on two NVIDIA GPUs. The results show that compared with the state-of-the-art GPU sharing solutions, SGDRC achieves the highest SLO attainment rates (99.0% on average), and improves overall throughput by up to 1.47x and BE job throughput by up to 2.36x.","high","B6","1","B6=high","B6=The abstract describes concurrent accelerator workloads and resource isolation, partitioning, or interference-aware scheduling as the latency mechanism.","B6=It provides a basis for distinguishing accelerator contention and interference from intrinsic model latency.","B6=true","primary_assignment","Yongkang Zhang, Haoxuan Yu, Chenxia Han, Cheng Wang, Baotong Lu, Yunzhe Li, Zhifeng Jiang, Yang Li, Xiaowen Chu, Huaicheng Li","","arxiv:2407.13996","arxiv:2407.13996","3128416659450792088","cs.AR | cs.DC | cs.PF","q09 | q14 | q26","firecrawl research search-papers","false","B6","false","true","false","false","b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/follow-up-manifest.jsonl | b6/inspection-evidence.jsonl | b6/inspection-manifest.jsonl | b6/raw-retrieval/q009.json | b6/raw-retrieval/q09-synonym-tail.json | b6/raw-retrieval/q14-mechanism-contention.json | b6/raw-retrieval/q26-adjacent-cloud.json | b6/read-evidence-manifest.jsonl","b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl"
"371","2","arxiv:2408.13729","Root Cause Analysis for Microservice System based on Causal Inference: How Far Are We?","MEDIUM","B3","Root Cause Analysis for Microservice System based on Causal Inference: How Far Are We?","arxiv:2408.13729","Microservice architecture has become a popular architecture adopted by many cloud applications. However, identifying the root cause of a failure in microservice systems is still a challenging and time-consuming task. In recent years, researchers have introduced various causal inference-based root cause analysis methods to assist engineers in identifying the root causes. To gain a better understanding of the current status of causal inference-based root cause analysis techniques for microservice systems, we conduct a comprehensive evaluation of nine causal discovery methods and twenty-one root cause analysis methods. Our evaluation aims to understand both the effectiveness and efficiency of causal inference-based root cause analysis methods, as well as other factors that affect their performance. Our experimental results and analyses indicate that no method stands out in all situations; each method tends to either fall short in effectiveness, efficiency, or shows sensitivity to specific parameters. Notably, the performance of root cause analysis methods on synthetic datasets may not accurately reflect their performance in real systems. Indeed, there is still a large room for further improvement. Furthermore, we also suggest possible future work based on our findings.","medium","B3","1","B3=medium","B3=Systematically evaluates causal discovery and RCA methods, finding no universally best method and strong sensitivity to data and parameters.","B3=Provides a caution against treating one learned attribution model as ground truth across runtime conditions.","B3=false","primary_assignment","","","arxiv:2408.13729","arxiv:2408.13729","6989957264631825389","","04-trace-causality | 13-causal-profiling | 24-fault-injection","","","B3","false","false","false","false","b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/expansion-registry.json | b3/raw-q04-trace-causality.json | b3/raw-q13-causal-profiling.json | b3/raw-q24-fault-injection.json | b3/registry.json","b3/triage.jsonl"
"376","2","arxiv:2410.00465","Distributed Monitoring of Timed Properties","HIGH","B1","Distributed Monitoring of Timed Properties","arxiv:2410.00465","In formal verification, runtime monitoring consists of observing the execution of a system in order to decide as quickly as possible whether or not it satisfies a given property. We consider monitoring in a distributed setting, for properties given as reachability timed automata. In such a setting, the system is made of several components, each equipped with its own local clock and monitor. The monitors observe events occurring on their associated component, and receive timestamped events from other monitors through FIFO channels. Since clocks are local, they cannot be perfectly synchronized, resulting in imprecise timestamps. Consequently, they must be seen as intervals, leading monitors to consider possible reorderings of events. In this context, each monitor aims to provide, as early as possible, a verdict on the property it is monitoring, based on its potentially incomplete and imprecise knowledge of the current execution. In this paper, we propose an on-line monitoring algorithm for timed properties, robust to time imprecision and partial information from distant components. We first identify the date at which a monitor can safely compute a verdict based on received events. We then propose a monitoring algorithm that updates this date when new information arrives, maintains the current set of states in which the property can reside, and updates its verdict accordingly.","high","B1","1","B1=high","B1=Distributed monitors treat local timestamps as intervals and update verdicts as delayed events and possible reorderings arrive.","","B1=true","primary_assignment","LÃ©o Henry, Thierry JÃ©ron, Nicolas Markey, Victor Roussanaly","2024","arxiv:2410.00465","arxiv:2410.00465","5256629196851158009","","","","","B1","true","false","false","false","b1/assigned-paper-manifest.json | b1/assigned-paper-manifest.jsonl | b1/assigned-registry.jsonl | b1/canonical-registry.jsonl | b1/follow-up-manifest.jsonl | b1/inspection-manifest.jsonl | b1/raw-q01-direct.json","b1/assigned-paper-manifest.jsonl | b1/triage.jsonl"
"381","2","arxiv:2410.15533","Real-time Event Joining in Practice With Kafka and Flink","HIGH","B2 | B5","Real-time Event Joining in Practice With Kafka and Flink","arxiv:2410.15533","Historically, machine learning training pipelines have predominantly relied on batch training models, retraining models every few hours. However, industrial practitioners have proved that real-time training can lead to a more adaptive and personalized user experience. The transition from batch to real-time is full of tradeoffs to get the benefits of accuracy and freshness while keeping the costs low and having a predictable, maintainable system. Our work characterizes migrating to a streaming pipeline for a machine learning model using Apache Kafka and Flink. We demonstrate how to transition from Google Pub/Sub to Kafka to handle incoming real-time events and leverage Flink for streaming joins using RocksDB and checkpointing. We also address challenges such as managing causal dependencies between events, balancing event time versus processing time, and ensuring exactly-once versus at-least-once delivery guarantees, among other issues. Furthermore, we showcase how we improved scalability by using topic partitioning in Kafka, reduced event throughput by 85% through the use of Avro schema and compression, decreased costs by 40%, and implemented a separate pipeline to ensure data correctness. Our findings provide valuable insights into the tradeoffs and complexities of real-time systems, enabling better-informed decisions tailored to specific requirements for building effective streaming systems that enhance user satisfaction.","high","B2 | B5","2","B2=medium | B5=high","B2=Joins asynchronous event streams in real time using event-time and key-based correlation. | B5=The abstract exposes timing, deadline, timestamp, sequence, causal, or clock-synchronization mechanisms relevant to transport attribution.","B2=Maps directly to joining sensor, inference, and actuator records with distinct arrival times. | B5=It supplies a transferable diagnostic or design hypothesis for detecting transport-induced loss, duplication, reordering, staleness, timing error, or observation/action mismatch in the Reflex episode loop.","B2=false | B5=true","primary_assignment","Srijan Saket, Vivek Chandela, Md. Danish Kalim","2024","arxiv:2410.15533","arxiv:2410.15533","7522915417782178619","cs.DB | cs.PF | cs.SE","q08-syn-exactly-once | q10-streams | q11-syn-event-time | q27-failure-stream | q35-adj-kafka | q41-found-once | q42-found-stream | q47-recent-stream","semantic-search","recent-2024-current","B2 | B5","false","false","false","true","b2/raw-q10-streams.txt | b2/registry-final.json | b2/registry.json | b3/raw-q06-provenance.json | b3/registry.json | b5/assigned-paper-manifest.json | b5/assigned-paper-manifest.jsonl | b5/canonical-registry.jsonl | b5/evidence-digest.jsonl | b5/raw-retrieval/q08-syn-exactly-once.json | b5/raw-retrieval/q11-syn-event-time.json | b5/raw-retrieval/q27-failure-stream.json | b5/raw-retrieval/q35-adj-kafka.json | b5/raw-retrieval/q41-found-once.json | b5/raw-retrieval/q42-found-stream.json | b5/raw-retrieval/q47-recent-stream.json","b2/triage-final.jsonl | b2/triage.jsonl | b5/abstract-triage.jsonl"
"386","2","arxiv:2411.01902","Efficient Conflict Graph Creation for Time-Sensitive Networks with Dynamically Changing Communication Demands","MEDIUM","B4","Efficient Conflict Graph Creation for Time-Sensitive Networks with Dynamically Changing Communication Demands","arxiv:2411.01902","Many applications of cyber-physical systems require real-time communication: manufacturing, automotive, etc. Recent Ethernet standards for Time Sensitive Networking (TSN) offer time-triggered scheduling in order to guarantee low latency and jitter bounds. This requires precise frame transmission planning, which becomes especially hard when dealing with many streams, large networks, and dynamically changing communications. A very promising approach uses conflict graphs, modeling conflicting transmission configurations. Since the creation of conflict graphs is the bottleneck in these approaches,","medium","B4","1","B4=medium","B4=jitter and timing variation; scheduling/deadline policy; robotic or cyber-physical transfer; network/transport transfer","B4=Directly informs the Reflex robot-loop timing budget and the evidence needed to separate execution, transport, and hardware effects.","B4=true","primary_assignment","Heiko Geppert; Frank Dürr; Kurt Rothermel","2024","arxiv:2411.01902","arxiv:2411.01902","arxiv:2411.01902","cs.NI","q09-jitter-real-time-systems.json","","","B4","false","false","false","false","b4/assigned-paper-manifest.jsonl | b4/canonical-registry.json | b4/raw-retrieval/q09-jitter-real-time-systems.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q31-adj-tsn.json","b4/abstract-triage.jsonl"
"391","2","arxiv:2411.14367","ROSMonitoring 2.0: Extending ROS Runtime Verification to Services and Ordered Topics","HIGH","B7","ROSMonitoring 2.0: Extending ROS Runtime Verification to Services and Ordered Topics","arxiv:2411.14367","Formal verification of robotic applications presents challenges due to their hybrid nature and distributed architecture. This paper introduces ROSMonitoring 2.0, an extension of ROSMonitoring designed to facilitate the monitoring of both topics and services while considering the order in which messages are published and received. The framework has been enhanced to support these novel features for ROS1 -- and partially ROS2 environments -- offering improved real-time support, security, scalability, and interoperability. We discuss the modifications made to accommodate these advancements and present results obtained from a case study involving the runtime monitoring of specific components of a fire-fighting Uncrewed Aerial Vehicle (UAV).","high","B7","1","B7=high","B7=Monitors ROS topics and services with ordering-aware runtime verification and publishes violations from generated monitor nodes.","B7=It directly turns message-order and service behavior into runtime correctness evidence for ROS episodes.","B7=true","primary_assignment","","2024","arxiv:2411.14367","arxiv:2411.14367","5617666267981900262","","38-recent-ros","firecrawl research search-papers","recent","B7","false","false","false","false","b3/raw-q38-recent-ros.json | b3/registry.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q05-direct-rosdds.json | b5/raw-retrieval/q12-syn-pubsub.json | b5/raw-retrieval/q13-mech-qos.json | b5/raw-retrieval/q17-mech-dedup.json | b5/raw-retrieval/q48-recent-provenance.json | b7/assigned-paper-manifest.json | b7/assigned-paper-manifest.jsonl | b7/canonical-registry.json | b7/raw-retrieval/q06-synonym-runtime.json | b7/raw-retrieval/q25-failure-localization.json | b8/canonical-registry.json | b8/raw/failure-03.json | b8/raw/mechanism-01.json","b7/abstract-triage.jsonl"
"396","2","arxiv:2412.07036","Visualizing Distributed Traces in Aggregate","MEDIUM","B2","Visualizing Distributed Traces in Aggregate","arxiv:2412.07036","Distributed systems are comprised of many components that communicate together to form an application. Distributed tracing gives us visibility into these complex interactions, but it can be difficult to reason about the system's behavior, even with traces. Systems collect large amounts of tracing data even with low sampling rates. Even when there are patterns in the system, it is often difficult to detect similarities in traces since current tools mainly allow developers to visualize individual traces. Debugging and system optimization is difficult for developers without an understanding of th","medium","B2","1","B2=medium","B2=Aggregates many distributed traces to reveal recurring execution patterns and outliers.","B2=Supports comparing a failed episode with a population of normal episodes without losing context.","B2=true","primary_assignment","Adrita Samanta | Henry Han | Darby Huye | Lan Liu | Zhaoqi Zhang | Raja R. Sambasivan","2024","arxiv:2412.07036","arxiv:2412.07036","1798962426263530256","cs.DC","q01-direct | q02-identifiers","semantic-search","recent-2024-current","B2","false","false","false","false","b2/raw-q01-direct.txt | b2/raw-q02-identifiers.txt | b2/registry-final.json | b2/registry.json | b3/raw-q14-async-critical.json | b3/raw-q23-host-telemetry.json | b3/raw-q35-classic-tracing.json | b3/raw-q39-recent-ebpf.json | b3/registry.json","b2/triage-final.jsonl | b2/triage.jsonl"
"401","2","arxiv:2412.15385","Joint Task Offloading and Routing in Wireless Multi-hop Networks Using Biased Backpressure Algorithm","MEDIUM","B4","Joint Task Offloading and Routing in Wireless Multi-hop Networks Using Biased Backpressure Algorithm","arxiv:2412.15385","A significant challenge for computation offloading in wireless multi-hop networks is the complex interaction among traffic flows in the presence of interference. Existing approaches often ignore these key effects and/or rely on outdated queueing and channel state information. To fill these gaps, we reformulate joint offloading and routing as a routing problem on an extended graph with physical and virtual links. We adopt the state-of-the-art shortest path-biased Backpressure routing algorithm, which allows the destination and the route of a job to be dynamically adjusted at every time step bas","medium","B4","1","B4=medium","B4=queueing and buffering; resource contention/interference; backpressure/overload control; network/transport transfer","B4=Supplies a transferable mechanism for explaining tail behavior and deciding which per-stage measurements the Reflex evidence model must preserve.","B4=true","primary_assignment","Zhongyuan Zhao; Jake Perazzone; Gunjan Verma; Kevin Chan; Ananthram Swami; Santiago Segarra","2025","arxiv:2412.15385","arxiv:2412.15385","arxiv:2412.15385","cs.DC | cs.NI | eess.SP","q05-backpressure-sensor-stream.json","","","B4","false","false","false","false","b4/assigned-paper-manifest.jsonl | b4/canonical-registry.json | b4/raw-retrieval/q05-backpressure-sensor-stream.json","b4/abstract-triage.jsonl"
"406","2","arxiv:2501.13111","iServe: An Intent-based Serving System for LLMs","MEDIUM","B6","iServe: An Intent-based Serving System for LLMs","arxiv:2501.13111","Large Language Models (LLMs) are becoming ubiquitous across industries, where applications demand they fulfill diverse user intents. However, developers currently face the challenge of manually exploring numerous deployment configurations - combinations of parallelism and compression techniques that impact resource usage, latency, cost, and accuracy - to meet these intents. Assessing the impact of these configurations on user metrics requires extensive, costly profiling for each model. Existing approaches avoid this expense by using fixed, static configurations, but this often leads to sub-optimal performance and higher costs. Moreover, none of these solutions dynamically adapt to changing user intents to balance latency and cost, effectively. We present iServe, an automated, intent-based system for distributed LLM inference. Instead of manually selecting deployment configurations, developers simply specify their intent - such as minimizing latency, reducing cost, or meeting specific targets for either. iServe introduces fingerprints, lightweight representations of LLMs, to efficiently estimate how different configurations impact latency and memory usage. Based on these insights and GPU availability, iServe dynamically selects the optimal configuration to align with the user's intent. For various LLMs and query arrival rates, iServe best meets user intents compared to state-of-the-art systems by reducing latency by 77.62% and SLO violations by 7.09x while improving GPU throughput by 4.72x. Moreover, iServe's fingerprint-based profiling reduces profiling cost by 6.05x (GPU-hours) compared to baselines.","medium","B6","1","B6=medium","B6=The abstract describes batching, queuing, or scheduling to balance accelerator efficiency against latency objectives.","B6=It helps attribute delay to queueing and dispatch decisions rather than model compute alone.","B6=false","expansion_round_1","","","","arxiv:2501.13111","4124099150550042680","","","","","B6","false","false","false","false","b6/expansion/expansion-registry.jsonl | b6/expansion/inspection-manifest.jsonl","b6/expansion/expansion-triage.jsonl"
"411","2","arxiv:2502.06581","A Survey on Video Analytics in Cloud-Edge-Terminal Collaborative Systems","HIGH","B6","A Survey on Video Analytics in Cloud-Edge-Terminal Collaborative Systems","arxiv:2502.06581","The explosive growth of video data has driven the development of distributed video analytics in cloud-edge-terminal collaborative (CETC) systems, enabling efficient video processing, real-time inference, and privacy-preserving analysis. Among multiple advantages, CETC systems can distribute video processing tasks and enable adaptive analytics across cloud, edge, and terminal devices, leading to breakthroughs in video surveillance, autonomous driving, and smart cities. In this survey, we first analyze fundamental architectural components, including hierarchical, distributed, and hybrid frameworks, alongside edge computing platforms and resource management mechanisms. Building upon these foundations, edge-centric approaches emphasize on-device processing, edge-assisted offloading, and edge intelligence, while cloud-centric methods leverage powerful computational capabilities for complex video understanding and model training. Our investigation also covers hybrid video analytics incorporating adaptive task offloading and resource-aware scheduling techniques that optimize performance across the entire system. Beyond conventional approaches, recent advances in large language models and multimodal integration reveal both opportunities and challenges in platform scalability, data protection, and system reliability. Future directions also encompass explainable systems, efficient processing mechanisms, and advanced video analytics, offering valuable insights for researchers and practitioners in this dynamic field.","high","B6","1","B6=high","B6=The abstract describes loading, caching, or warm-start behavior as a source of inference startup or steady-state latency.","B6=It helps separate startup effects from steady-state timing in an inference episode.","B6=true","expansion_round_1","","","","arxiv:2502.06581","2250707014620168150","","","","","B6","false","false","false","false","b6/expansion/expansion-registry.jsonl | b6/expansion/inspection-manifest.jsonl","b6/expansion/expansion-triage.jsonl"
"416","2","arxiv:2502.21110","Rare event modeling with self-regularized normalizing flows: what can we learn from a single failure?","MEDIUM","B8","Rare event modeling with self-regularized normalizing flows: what can we learn from a single failure?","arxiv:2502.21110","Increased deployment of autonomous systems in fields like transportation and robotics have seen a corresponding increase in safety-critical failures. These failures can be difficult to model and debug due to the relative lack of data: compared to tens of thousands of examples from normal operations, we may have only seconds of data leading up to the failure. This scarcity makes it challenging to train generative models of rare failure events, as existing methods risk either overfitting to noise in the limited failure dataset or underfitting due to an overly strong prior. We address this challenge with CalNF, or calibrated normalizing flows, a self-regularized framework for posterior learning from limited data. CalNF achieves state-of-the-art performance on data-limited failure modeling and inverse problems and enables a first-of-a-kind case study into the root causes of the 2022 Southwest Airlines scheduling crisis.","medium","B8","1","B8=medium","B8=Expansion candidate was surfaced by a related-paper graph around a B8 seed and is triaged from its title and abstract.","B8=It may add a reusable observability, replay, timing, or failure-injection mechanism to the B8 evidence family.","B8=true","expansion_round_1","","","arxiv:2502.21110","arxiv:2502.21110","7826151630786451561","","","","","B8","false","false","false","false","b8/expansion-follow-up-manifest.json | b8/expansion-inspection-manifest.json | b8/expansion-registry.json","b8/expansion-triage.jsonl"
"421","2","arxiv:2503.09546","Evaluating Multi-Instance DNN Inferencing on Multiple Accelerators of an Edge Device","HIGH","B6","Evaluating Multi-Instance DNN Inferencing on Multiple Accelerators of an Edge Device","arxiv:2503.09546","Edge devices like Nvidia Jetson platforms now offer several on-board accelerators -- including GPU CUDA cores, Tensor Cores, and Deep Learning Accelerators (DLA) -- which can be concurrently exploited to boost deep neural network (DNN) inferencing. In this paper, we extend previous work by evaluating the performance impacts of running multiple instances of the ResNet50 model concurrently across these heterogeneous components. We detail the effects of varying batch sizes and hardware combinations on throughput and latency. Our expanded analysis highlights not only the benefits of combining CUDA and Tensor Cores, but also the performance degradation from resource contention when integrating DLAs. These findings, together with insights on precision constraints and workload allocation challenges, motivate further exploration of intelligent scheduling mechanisms to optimize resource utilization on edge platforms.","high","B6","1","B6=high","B6=The abstract describes request or token batching and a scheduling policy that trades queueing delay against accelerator efficiency and tail latency.","B6=It provides evidence for attributing latency to queueing and batch formation rather than to model compute alone.","B6=true","primary_assignment","Mumuksh Tayal, Yogesh Simmhan","","arxiv:2503.09546","arxiv:2503.09546","1775286330399057539","cs.DC","q04 | q09 | q27 | q43 | q47","firecrawl research search-papers","false","B6","false","true","false","false","b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/follow-up-manifest.jsonl | b6/inspection-evidence.jsonl | b6/inspection-manifest.jsonl | b6/raw-retrieval/q004.json | b6/raw-retrieval/q009.json | b6/raw-retrieval/q04-direct-edge.json | b6/raw-retrieval/q09-synonym-tail.json | b6/raw-retrieval/q27-adjacent-edge.json | b6/raw-retrieval/q43-recent-stalls.json | b6/raw-retrieval/q47-recent-edge.json | b6/read-evidence-manifest.jsonl","b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl"
"426","2","arxiv:2504.09775","MIST: A Co-Design Framework for Heterogeneous, Multi-Stage LLM Inference","MEDIUM","B6","MIST: A Co-Design Framework for Heterogeneous, Multi-Stage LLM Inference","arxiv:2504.09775","Modern LLM serving now spans multi-stage pipelines including RAG retrieval and KV cache reuse, each with distinct compute, memory, and latency demands. Inference engines expose a large configuration space with no systematic navigation methodology, and exhaustively benchmarking configurations can exceed 40K in cloud costs. Simultaneously, the hardware landscape is rapidly diversifying across AMD GPUs, TPUs, and custom ASICs, while cross-vendor prefill-decode (PD) disaggregated configurations lack unified software stacks for end-to-end evaluation today. To address this gap, we present MIST, a Heterogeneous Multi-stage LLM inference Execution Simulator. MIST models diverse request stages; including RAG, KV retrieval, reasoning, prefill, and decode across complex hardware hierarchies. MIST supports heterogeneous clients executing multiple models concurrently unlike prior frameworks while incorporating advanced batching strategies and multi-level memory hierarchies. By integrating real hardware traces with analytical modeling, MIST captures critical trade-offs such as memory bandwidth contention, inter-cluster communication latency, and batching efficiency in hybrid CPU-accelerator deployments. Through case studies, we explore the impact of reasoning stages on end-to-end latency, optimal batching strategies for hybrid pipelines, and the architectural implications of remote KV cache retrieval. MIST empowers system designers to navigate the evolving landscape of LLM inference, providing actionable insights into optimizing hardware-software co-design for next-generation AI workloads.","medium","B6","1","B6=medium","B6=The abstract describes request or token batching and a scheduling policy that trades queueing delay against accelerator efficiency and tail latency.","B6=It provides evidence for attributing latency to queueing and batch formation rather than to model compute alone.","B6=false","primary_assignment","","","arxiv:2504.09775","arxiv:2504.09775","4506287436495728154","","q01","","false","B6","false","false","false","false","b3/raw-q40-recent-llm.json | b3/registry.json | b4/raw-retrieval/q07-variance-decomposition-end-to-end.json | b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.jsonl | b6/raw-retrieval/q001.json","b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl"
