paper_name,id,abstract,triage_label,lane,corpus_stage,mechanism,why_it_matters,follow_up,authors,year,source_ids,primary_id,paper_id,categories,queries,discovery_methods,designations,assignment_rank,assignment_score,search_score,primary_reader,metadata_verified,body_inspected,evidence_read,abstract_reviewed,inspection_status,triage_status,stages_seen,source_registry_paths,source_triage_paths,metadata_status,triage_count
Bayesian Disturbance Injection: Robust Imitation Learning of Flexible Policies for Robot Manipulation,arxiv:2211.03393,"Humans demonstrate a variety of interesting behavioral characteristics when performing tasks, such as selecting between seemingly equivalent optimal actions, performing recovery actions when deviating from the optimal trajectory, or moderating actions in response to sensed risks. However, imitation learning, which attempts to teach robots to perform these same tasks from observations of human demonstrations, often fails to capture such behavior. Specifically, commonly used learning algorithms embody inherent contradictions between the learning assumptions (e.g., single optimal action) and actu",high,A3,primary_assignment,"Bayesian disturbance injection trains flexible policies to represent diverse optimal, recovery, and risk-sensitive human actions.",It treats variation in human behavior as structured information rather than indiscriminate label noise.,true,Hanbit Oh | Hikaru Sasaki | Brendan Michael | Takamitsu Matsubara,2022,arxiv:2211.03393 | pmid:36442373,arxiv:2211.03393,4784381720716007303,cs.RO,q09-failed,firecrawl research search-papers,false,78,42,0.018566886,A3,true,true,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-a\A6\evidence\arxiv_2211.03393.json,true,complete,triaged,primary_assignment,A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q17-failure-boundaries.json | A3/assigned-papers.json | A3/evidence-index.json | A3/paper-registry.json | A3/raw/q09-failed.txt | A6/raw-retrieval/q01-direct-failed-recovery.json | A6/raw-retrieval/q03-direct-partial-success.json | A6/registry-assignment.jsonl | A6/work/assigned-registry-inspected.jsonl | A6/work/assigned-registry-preinspect.jsonl | A6/work/canonical-pool.jsonl | A6/work/evidence-index.jsonl | A8/raw/q11-mechanism.json | A8/work/canonical-pool.jsonl,A3/abstract-triage.jsonl,complete,1
Robot Learning on the Job: Human-in-the-Loop Autonomy and Learning During Deployment,arxiv:2211.08416,"With the rapid growth of computing powers and recent advances in deep learning, we have witnessed impressive demonstrations of novel robot capabilities in research settings. Nonetheless, these learning systems exhibit brittle generalization and require excessive training data for practical tasks. To harness the capabilities of state-of-the-art robot learning models while embracing their imperfections, we present Sirius, a principled framework for humans and robots to collaborate through a division of work. In this framework, partially autonomous robots are tasked with handling a major portion",high,A3,expansion_round_1,"The paper develops or evaluates Robot Learning on the Job: Human-in-the-Loop Autonomy and Learning During Deployment, with a mechanism for selecting, weighting, repairing, auditing, or robustifying experience.",Its related-paper mechanism is plausibly transferable to the Program A data-to-policy loop and merits targeted review.,true,,2022,arxiv:2211.08416,arxiv:2211.08416,paper:3641059208281951642,,6 | 51,firecrawl research related-papers,general,,,0.9168273035060777,A3,,not-inspected,,unverified-abstract-only,not-inspected,triaged,expansion_round_1,A3/expansion-registry.json | A3/paper-registry.json | A5/canonical-pool.jsonl | A5/paper-registry.json | A6/expansion/canonical-pool.jsonl | A6/raw-retrieval/q11-mech-quality-weighted.json | A6/work/canonical-pool.jsonl | A7/work/expansion-read-manifest.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A3/expansion-triage.jsonl,complete,1
Interpretable Self-Aware Neural Networks for Robust Trajectory Prediction,arxiv:2211.08701,"Although neural networks have seen tremendous success as predictive models in a variety of domains, they can be overly confident in their predictions on out-of-distribution (OOD) data. To be viable for safety-critical applications, like autonomous vehicles, neural networks must accurately estimate their epistemic or model uncertainty, achieving a level of system self-awareness. Techniques for epistemic uncertainty quantification often require OOD data during training or multiple neural network forward passes during inference. These approaches may not be suitable for real-time performance on hi",high,A3,expansion_round_3,"The paper develops or evaluates Interpretable Self-Aware Neural Networks for Robust Trajectory Prediction, offering a mechanism related to failure detection, correction, attribution, or robot-data use.",The mechanism is plausibly transferable to the Program A experience-to-policy loop and merits follow-up.,true,,2022,arxiv:2211.08701,,,,,firecrawl research related-papers,,,,,A3,,,,,,triaged,expansion_round_3,A3/paper-registry.json | A3/round3-registry.json,A3/round3-triage.jsonl,complete,1
Model-based trajectory stitching for improved behavioural cloning and its applications,arxiv:2212.04280,"Behavioural cloning (BC) is a commonly used imitation learning method to infer a sequential decision-making policy from expert demonstrations. However, when the quality of the data is not optimal, the resulting behavioural policy also performs sub-optimally once deployed. Recently, there has been a surge in offline reinforcement learning methods that hold the promise to extract high-quality policies from sub-optimal historical data. A common approach is to perform regularisation during training, encouraging updates during policy evaluation and/or policy improvement to stay close to the underly",high,A3,primary_assignment,A model-based procedure stitches compatible trajectory pieces so behavioral cloning can exploit suboptimal historical data.,Model-based repair can transform partial experience into cleaner supervision while exposing compatibility assumptions.,true,Charles A. Hepburn | Giovanni Montana,2022,arxiv:2212.04280,arxiv:2212.04280,5660218873727342314,stat.ML | cs.LG,q04-mislabeled | q10-suboptimal,firecrawl research search-papers,false,65,45,0.8833970308388606,A3,true,not-inspected,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-a\A6\evidence\arxiv_2212.04280.json,unverified-abstract-only,not-inspected,triaged,primary_assignment,A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q07-synonyms.json | A2/raw/q21-bad-segments.json | A2/raw/q28-offline-rl.json | A3/assigned-papers.json | A3/evidence-index.json | A3/paper-registry.json | A3/raw/q04-mislabeled.txt | A3/raw/q10-suboptimal.txt | A5/canonical-pool.jsonl | A5/paper-registry.json | A6/raw-retrieval/q11-mech-quality-weighted.json | A6/raw-retrieval/q18-failure-conditioned-bc.json | A6/registry-assignment.jsonl | A6/work/assigned-registry-inspected.jsonl | A6/work/assigned-registry-preinspect.jsonl | A6/work/canonical-pool.jsonl | A6/work/evidence-index.jsonl,A3/abstract-triage.jsonl,complete,1
PATO: Policy Assisted TeleOperation for Scalable Robot Data Collection,arxiv:2212.04708,"Large-scale data is an essential component of machine learning as demonstrated in recent advances in natural language processing and computer vision research. However, collecting large-scale robotic data is much more expensive and slower as each operator can control only a single robot at a time. To make this costly data collection process efficient and scalable, we propose Policy Assisted TeleOperation (PATO), a system which automates part of the demonstration collection process using a learned assistive policy. PATO autonomously executes repetitive behaviors in data collection and asks for h",high,A3,expansion_round_3,PATO uses policy-assisted teleoperation to collect scalable corrective robot data.,It reduces operator burden while preserving human guidance where the policy is weak.,true,Shivin Dass | Karl Pertsch | Hejia Zhang | Youngwoon Lee | Joseph J. Lim | Stefanos Nikolaidis,2022,arxiv:2212.04708,,,cs.RO | cs.AI | cs.LG,,firecrawl research related-papers,,,,,A3,,,,,,triaged,expansion_round_3,A3/paper-registry.json | A3/round3-registry.json,A3/round3-triage.jsonl,complete,1
Improving Behavioural Cloning with Positive Unlabeled Learning,arxiv:2301.11734,"Learning control policies offline from pre-recorded datasets is a promising avenue for solving challenging real-world problems. However, available datasets are typically of mixed quality, with a limited number of the trajectories that we would consider as positive examples; i.e., high-quality demonstrations. Therefore, we propose a novel iterative learning algorithm for identifying expert trajectories in unlabeled mixed-quality robotics datasets given a minimal set of positive examples, surpassing existing algorithms in terms of accuracy. We show that applying behavioral cloning to the resulti",high,A3,primary_assignment,Positive-unlabeled learning iteratively identifies expert trajectories from mixed-quality robotics data given few positive examples.,It offers a low-label route to quality estimation when only a small trusted set is available.,true,Qiang Wang | Robert McCarthy | David Cordova Bulens | Kevin McGuinness | Noel E. O'Connor | Nico Gürtler | Felix Widmaier | Francisco Roldan Sanchez | Stephen J. Redmond,2023,arxiv:2301.11734,arxiv:2301.11734,6078945623267100079,cs.LG | cs.RO,q04-mislabeled,firecrawl research search-papers,false,73,43,0.7525948948809733,A3,,pending,body-passages-returned,abstract-only-unverified-before-inspection,pending,triaged,primary_assignment,A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q21-bad-segments.json | A3/assigned-papers.json | A3/evidence-index.json | A3/expansion-registry.json | A3/paper-registry.json | A3/raw/q04-mislabeled.txt | A3/round2-registry.json | A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/raw/q13-harmful-demo.json | A5/assigned-papers.json | A5/canonical-pool.jsonl | A5/evidence-ledger.jsonl | A5/inspection-manifest.json | A5/paper-registry.json | A5/read-manifest.json | A6/raw-retrieval/q11-mech-quality-weighted.json | A6/raw-retrieval/q18-failure-conditioned-bc.json | A6/raw-retrieval/q31-recent-mixed-quality.json | A6/work/canonical-pool.jsonl,A3/abstract-triage.jsonl,complete,1
In-Distribution Barrier Functions: Self-Supervised Policy Filters that Avoid Out-of-Distribution States,arxiv:2301.12012,"Learning-based control approaches have shown great promise in performing complex tasks directly from high-dimensional perception data for real robotic systems. Nonetheless, the learned controllers can behave unexpectedly if the trajectories of the system divert from the training data distribution, which can compromise safety. In this work, we propose a control filter that wraps any reference policy and effectively encourages the system to stay in-distribution with respect to offline-collected safe demonstrations. Our methodology is inspired by Control Barrier Functions (CBFs), which are model-",high,A3,expansion_round_3,Self-supervised in-distribution barrier functions filter policy states likely to leave the training distribution.,They provide a behavior-level safeguard against deploying or logging out-of-distribution actions as good data.,true,Fernando Castañeda | Haruki Nishimura | Rowan McAllister | Koushil Sreenath | Adrien Gaidon,2023,arxiv:2301.12012,,,cs.RO | cs.LG | cs.SY | eess.SY,,firecrawl research related-papers,,,,,A3,,,,,,triaged,expansion_round_3,A3/paper-registry.json | A3/round3-evidence-index.json | A3/round3-registry.json,A3/round3-triage.jsonl,complete,1
Asking for Help: Failure Prediction in Behavioral Cloning through Value Approximation,arxiv:2302.04334,"Recent progress in end-to-end Imitation Learning approaches has shown promising results and generalization capabilities on mobile manipulation tasks. Such models are seeing increasing deployment in real-world settings, where scaling up requires robots to be able to operate with high autonomy, i.e. requiring as little human supervision as possible. In order to avoid the need for one-on-one human supervision, robots need to be able to detect and prevent policy failures ahead of time, and ask for help, allowing a remote operator to supervise multiple robots and help when needed. However, the blac (poolSize=10)",high,A3,expansion_round_3,Value approximation predicts behavioral-cloning failures and asks for human help at uncertain states.,It links policy-risk estimation directly to selective corrective labeling.,true,Cem Gokmen | Daniel Ho | Mohi Khansari,2023,arxiv:2302.04334,arxiv:2302.04334,8569732819535490512,cs.RO | cs.AI,q18-failure-conditioned-bc,firecrawl research related-papers,,,,0.8698915256370021,A3,,,,,,triaged,expansion_round_3,A3/paper-registry.json | A3/round3-evidence-index.json | A3/round3-registry.json | A6/raw-retrieval/q18-failure-conditioned-bc.json | A6/work/canonical-pool.jsonl,A3/round3-triage.jsonl,complete,1
Unlabeled Imperfect Demonstrations in Adversarial Imitation Learning,arxiv:2302.06271,"Adversarial imitation learning has become a widely used imitation learning framework. The discriminator is often trained by taking expert demonstrations and policy trajectories as examples respectively from two categories (positive vs. negative) and the policy is then expected to produce trajectories that are indistinguishable from the expert demonstrations. But in the real world, the collected expert demonstrations are more likely to be imperfect, where only an unknown fraction of the demonstrations are optimal. Instead of treating imperfect expert demonstrations as absolutely positive or neg",high,A3,expansion_round_1,Positive-unlabeled adversarial imitation treats imperfect expert demonstrations as an unlabeled mixture and learns them self-paced.,It removes the assumption that every nominal expert label is positive.,true,Yunke Wang | Bo Du | Chang Xu,2023,arxiv:2302.06271,arxiv:2302.06271,2747862654286934742,cs.LG | cs.AI,q08-syn-negative-demo | q20-adj-human-activity | q30-recent-fail-recovery,firecrawl research related-papers,,,,0.8956687768809987,A3,true,true,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-a\A6\evidence\arxiv_2302.06271.json,true,complete,triaged,expansion_round_1,A3/expansion-evidence-index.json | A3/expansion-registry.json | A3/paper-registry.json | A6/expansion/canonical-pool.jsonl | A6/raw-retrieval/q08-syn-negative-demo.json | A6/raw-retrieval/q20-adj-human-activity.json | A6/raw-retrieval/q30-recent-fail-recovery.json | A6/registry-assignment.jsonl | A6/work/assigned-registry-inspected.jsonl | A6/work/assigned-registry-preinspect.jsonl | A6/work/canonical-pool.jsonl | A6/work/evidence-index.jsonl,A3/expansion-triage.jsonl,complete,1
MEGA-DAgger: Imitation Learning with Multiple Imperfect Experts,arxiv:2303.00638,"Imitation learning has been widely applied to various autonomous systems thanks to recent development in interactive algorithms that address covariate shift and compounding errors induced by traditional approaches like behavior cloning. However, existing interactive imitation learning methods assume access to one perfect expert. Whereas in reality, it is more likely to have multiple imperfect experts instead. In this paper, we propose MEGA-DAgger, a new DAgger variant that is suitable for interactive learning with multiple imperfect experts. First, unsafe demonstrations are filtered while aggr",high,A3,primary_assignment,MEGA-DAgger filters unsafe demonstrations and aggregates corrective labels from multiple imperfect experts during interactive learning.,It addresses both expert heterogeneity and covariate shift without assuming a single flawless teacher.,true,Xiatao Sun | Shuo Yang | Mingyan Zhou | Kunpeng Liu | Rahul Mangharam,2023,arxiv:2303.00638,arxiv:2303.00638,7980041228355039000,cs.LG | cs.RO,q21-dagger | q22-safe-bad-data,firecrawl research search-papers,,14,62,0.9413098250079087,A3,,,,,,triaged,primary_assignment,A3/assigned-papers.json | A3/evidence-index.json | A3/paper-registry.json | A3/raw/q21-dagger.txt | A3/raw/q22-safe-bad-data.txt | A6/raw-retrieval/q19-adj-autonomous-driving.json | A6/raw-retrieval/q24-found-dagger.json | A6/raw-retrieval/q34-found-original-dagger.json | A6/work/canonical-pool.jsonl,A3/abstract-triage.jsonl,complete,1
Programmatic Imitation Learning from Unlabeled and Noisy Demonstrations,arxiv:2303.01440,"Imitation Learning (IL) is a promising paradigm for teaching robots to perform novel tasks using demonstrations. Most existing approaches for IL utilize neural networks (NN), however, these methods suffer from several well-known limitations: they 1) require large amounts of training data, 2) are hard to interpret, and 3) are hard to repair and adapt. There is an emerging interest in programmatic imitation learning (PIL), which offers significant promise in addressing the above limitations. In PIL, the learned policy is represented in a programming language, making it amenable to interpretation",high,A3,primary_assignment,Programmatic policies use interpretable representations and repairable abstractions to learn from unlabeled noisy demonstrations.,Interpretability can make harmful-data decisions inspectable and manually correctable in a robotics pipeline.,true,Jimmy Xin | Linus Zheng | Kia Rahmani | Jiayi Wei | Jarrett Holtz | Isil Dillig | Joydeep Biswas,2023,arxiv:2303.01440,arxiv:2303.01440,5465462495415810564,cs.RO | cs.PL,q01-direct | q20-foundational-robust | q23-recent-noisy-il,firecrawl research search-papers,,85,42,0.9347772541971058,A3,,,,,,triaged,primary_assignment,A3/assigned-papers.json | A3/evidence-index.json | A3/paper-registry.json | A3/raw/q01-direct.txt | A3/raw/q20-foundational-robust.txt | A3/raw/q23-recent-noisy-il.txt | A6/raw-retrieval/q06-syn-noisy-demo.json | A6/work/canonical-pool.jsonl,A3/abstract-triage.jsonl,complete,1
Offline Imitation Learning with Suboptimal Demonstrations via Relaxed Distribution Matching,arxiv:2303.02569,"Offline imitation learning (IL) promises the ability to learn performant policies from pre-collected demonstrations without interactions with the environment. However, imitating behaviors fully offline typically requires numerous expert data. To tackle this issue, we study the setting where we have limited expert data and supplementary suboptimal data. In this case, a well-known issue is the distribution shift between the learned policy and the behavior policy that collects the offline data. Prior works mitigate this issue by regularizing the KL divergence between the stationary state-action d",high,A3,primary_assignment,Relaxed distribution matching lets offline imitation use limited expert data together with supplementary suboptimal data.,It provides a principled alternative to treating every auxiliary trajectory as an exact expert target.,true,Lantao Yu | Tianhe Yu | Jiaming Song | Willie Neiswanger | Stefano Ermon,2023,arxiv:2303.02569,arxiv:2303.02569,7051202469476431001,cs.LG,q10-suboptimal,firecrawl research search-papers,,84,42,0.8896822953007268,A3,true,true,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-a\A6\evidence\arxiv_2303.02569.json,true,complete,triaged,primary_assignment,A3/assigned-papers.json | A3/evidence-index.json | A3/paper-registry.json | A3/raw/q10-suboptimal.txt | A6/expansion/canonical-pool.jsonl | A6/raw-retrieval/q12-mech-offline-failures.json | A6/registry-assignment.jsonl | A6/work/assigned-registry-inspected.jsonl | A6/work/assigned-registry-preinspect.jsonl | A6/work/canonical-pool.jsonl | A6/work/evidence-index.jsonl | A7/raw/q06-shift.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl,A3/abstract-triage.jsonl,complete,1
TRAK: Attributing Model Behavior at Scale,arxiv:2303.14186,"The goal of data attribution is to trace model predictions back to training data. Despite a long line of work towards this goal, existing approaches to data attribution tend to force users to choose between computational tractability and efficacy. That is, computationally tractable methods can struggle with accurately attributing model predictions in non-convex settings (e.g., in the context of deep neural networks), while methods that are effective in such regimes require training thousands of models, which makes them impractical for large models or datasets. In this work, we introduce TRAK (",high,A3,expansion_round_2,"The paper develops or evaluates TRAK: Attributing Model Behavior at Scale, offering a mechanism related to robot data quality, correction, attribution, or policy improvement.",The mechanism is plausibly transferable to the Program A experience-to-policy loop and warrants follow-up.,true,,2023,arxiv:2303.14186,,,,,firecrawl research related-papers,,,,0.020731707317073172,A3,,,,,,triaged,expansion_round_2,A3/paper-registry.json | A3/round2-registry.json | A4/expansion/expansion-registry.jsonl | A4/expansion/round2/registry.jsonl | A4/expansion/round3/registry.jsonl | A4/expansion/round5/registry.jsonl,A3/round2-triage.jsonl,complete,1
Behavior Retrieval: Few-Shot Imitation Learning by Querying Unlabeled Datasets,arxiv:2304.08742,"Enabling robots to learn novel visuomotor skills in a data-efficient manner remains an unsolved problem with myriad challenges. A popular paradigm for tackling this problem is through leveraging large unlabeled datasets that have many behaviors in them and then adapting a policy to a specific task using a small amount of task-specific human supervision (i.e. interventions or demonstrations). However, how best to leverage the narrow task-specific supervision and balance it with offline data remains an open question. Our key insight in this work is that task-specific data not only provides new d",high,A3,expansion_round_1,Behavior retrieval queries unlabeled datasets using narrow task-specific supervision and balances retrieved data against offline experience.,It offers a mechanism for reusing relevant weak data without treating the entire corpus as expert.,true,Maximilian Du | Suraj Nair | Dorsa Sadigh | Chelsea Finn,2023,arxiv:2304.08742,arxiv:2304.08742,5330213421305516991,cs.RO | cs.AI | cs.LG,2024 2025 robot data subsequence selection useful trajectories,firecrawl research related-papers,false,,59.223300129053854,0.8284952300245991,A3,,not-inspected,false,unverified-abstract-only,not-inspected,triaged,expansion_round_1,A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q42-2024-2025-subsequence.json | A3/expansion-evidence-index.json | A3/expansion-registry.json | A3/paper-registry.json | A4/canonical-registry.jsonl | A4/expansion/expansion-registry.jsonl | A4/expansion/round2/registry.jsonl | A4/expansion/round5/registry.jsonl | A4/raw/q03-selection.json | A5/canonical-pool.jsonl | A5/paper-registry.json | A6/expansion/canonical-pool.jsonl | A7/raw/q15-long-tail-failure.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/raw/q05-synonyms.json | A8/raw/q10-mechanism.json | A8/work/assigned-papers.json | A8/work/canonical-pool.jsonl | A8/work/expansion-pool.jsonl,A3/expansion-triage.jsonl,complete,1
Data Quality in Imitation Learning,arxiv:2306.02437,"In supervised learning, the question of data quality and curation has been over-shadowed in recent years by increasingly more powerful and expressive models that can ingest internet-scale data. However, in offline learning for robotics, we simply lack internet scale data, and so high quality datasets are a necessity. This is especially true in imitation learning (IL), a sample efficient paradigm for robot learning using expert demonstrations. Policies learned through IL suffer from state distribution shift at test time due to compounding errors in action prediction, which leads to unseen state",high,A3,primary_assignment,The work diagnoses how demonstration data quality and state-distribution shift affect imitation-learning policy performance.,It provides a direct conceptual and empirical foundation for treating data quality as a first-class control variable.,true,Suneel Belkhale | Yuchen Cui | Dorsa Sadigh,2023,arxiv:2306.02437,arxiv:2306.02437,8302182154169691750,cs.RO | cs.LG,q11-shift,firecrawl research search-papers,recent,21,58,0.8438951025545426,A3,,true,true,,true,triaged,primary_assignment,A3/assigned-papers.json | A3/evidence-index.json | A3/expansion-registry.json | A3/paper-registry.json | A3/raw/q11-shift.txt | A3/round2-registry.json | A4/canonical-registry.jsonl | A4/expansion/expansion-registry.jsonl | A4/raw/q01-direct.json | A7/raw/q06-shift.json | A7/raw/q15-long-tail-failure.json | A7/raw/q16-policy-shift.json | A7/raw/q34-recent-shift.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A3/abstract-triage.jsonl,complete,1
Skill Disentanglement for Imitation Learning from Suboptimal Demonstrations,arxiv:2306.07919,"Imitation learning has achieved great success in many sequential decision-making tasks, in which a neural agent is learned by imitating collected human demonstrations. However, existing algorithms typically require a large number of high-quality demonstrations that are difficult and expensive to collect. Usually, a trade-off needs to be made between demonstration quality and quantity in practice. Targeting this problem, in this work we consider the imitation of sub-optimal demonstrations, with both a small clean demonstration set and a large noisy set. Some pioneering works have been proposed,",high,A3,primary_assignment,Skill disentanglement separates reusable skill structure from noise in a small clean plus large noisy demonstration mixture.,It offers a representation-level route to exploiting weak data without copying every suboptimal action.,true,Tianxiang Zhao | Wenchao Yu | Suhang Wang | Lu Wang | Xiang Zhang | Yuncong Chen | Yanchi Liu | Wei Cheng | Haifeng Chen,2023,arxiv:2306.07919,arxiv:2306.07919,paper:3186562648206839816,cs.LG,q01-direct,firecrawl research search-papers,general,24,57,0.9241418199787566,A3,true,not-inspected,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-a\A6\evidence\arxiv_2306.07919.json,unverified-abstract-only,not-inspected,triaged,primary_assignment,A3/assigned-papers.json | A3/evidence-index.json | A3/paper-registry.json | A3/raw/q01-direct.txt | A5/canonical-pool.jsonl | A5/paper-registry.json | A6/raw-retrieval/q05-syn-suboptimal-demo.json | A6/raw-retrieval/q06-syn-noisy-demo.json | A6/raw-retrieval/q19-adj-autonomous-driving.json | A6/raw-retrieval/q20-adj-human-activity.json | A6/registry-assignment.jsonl | A6/work/assigned-registry-inspected.jsonl | A6/work/assigned-registry-preinspect.jsonl | A6/work/canonical-pool.jsonl | A6/work/evidence-index.jsonl,A3/abstract-triage.jsonl,complete,1
Breadcrumbs to the Goal: Goal-Conditioned Exploration from Human-in-the-Loop Feedback,arxiv:2307.11049,"Exploration and reward specification are fundamental and intertwined challenges for reinforcement learning. Solving sequential decision-making tasks requiring expansive exploration requires either careful design of reward functions or the use of novelty-seeking exploration bonuses. Human supervisors can provide effective guidance in the loop to direct the exploration process, but prior methods to leverage this guidance require constant synchronous high-quality human feedback, which is expensive and impractical to obtain. In this work, we present a technique called Human Guided Exploration (HuG",high,A3,expansion_round_2,"The paper develops or evaluates Breadcrumbs to the Goal: Goal-Conditioned Exploration from Human-in-the-Loop Feedback, offering a mechanism related to robot data quality, correction, attribution, or policy improvement.",The mechanism is plausibly transferable to the Program A experience-to-policy loop and warrants follow-up.,true,,2023,arxiv:2307.11049,,,,,firecrawl research related-papers,,,,,A3,,,,,,triaged,expansion_round_2,A3/paper-registry.json | A3/round2-registry.json,A3/round2-triage.jsonl,complete,1
"A Survey of Imitation Learning: Algorithms, Recent Developments, and Challenges",arxiv:2309.02473,"In recent years, the development of robotics and artificial intelligence (AI) systems has been nothing short of remarkable. As these systems continue to evolve, they are being utilized in increasingly complex and unstructured environments, such as autonomous driving, aerial robotics, and natural language processing. As a consequence, programming their behaviors manually or defining their behavior through reward functions (as done in reinforcement learning (RL)) has become exceedingly difficult. This is because such environments require a high degree of flexibility and adaptability, making it c",high,A3,expansion_round_1,"The paper develops or evaluates A Survey of Imitation Learning: Algorithms, Recent Developments, and Challenges, with a mechanism for selecting, weighting, repairing, auditing, or robustifying experience.",Its related-paper mechanism is plausibly transferable to the Program A data-to-policy loop and merits targeted review.,true,,2023,arxiv:2309.02473,,,,,firecrawl research related-papers,,,,,A3,,,,,,triaged,expansion_round_1,A3/expansion-registry.json | A3/paper-registry.json,A3/expansion-triage.jsonl,complete,1
Q-Transformer: Scalable Offline Reinforcement Learning via Autoregressive Q-Functions,arxiv:2309.10150,"In this work, we present a scalable reinforcement learning method for training multi-task policies from large offline datasets that can leverage both human demonstrations and autonomously collected data. Our method uses a Transformer to provide a scalable representation for Q-functions trained via offline temporal difference backups. We therefore refer to the method as Q-Transformer. By discretizing each action dimension and representing the Q-value of each action dimension as separate tokens, we can apply effective high-capacity sequence modeling techniques for Q-learning. We present several",high,A3,expansion_round_1,"The paper develops or evaluates Q-Transformer: Scalable Offline Reinforcement Learning via Autoregressive Q-Functions, with a mechanism for selecting, weighting, repairing, auditing, or robustifying experience.",Its related-paper mechanism is plausibly transferable to the Program A data-to-policy loop and merits targeted review.,true,,2023,arxiv:2309.10150,,,,,firecrawl research related-papers,,,,0.0293236301369863,A3,,,,,,triaged,expansion_round_1,A3/expansion-registry.json | A3/paper-registry.json | A7/work/expansion-read-manifest.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A3/expansion-triage.jsonl,complete,1
Imitation Learning from Purified Demonstrations,arxiv:2310.07143,"Imitation learning has emerged as a promising approach for addressing sequential decision-making problems, with the assumption that expert demonstrations are optimal. However, in real-world scenarios, most demonstrations are often imperfect, leading to challenges in the effectiveness of imitation learning. While existing research has focused on optimizing with imperfect demonstrations, the training typically requires a certain proportion of optimal demonstrations to guarantee performance. To tackle these problems, we propose to purify the potential noises in imperfect demonstrations first, and",high,A3,primary_assignment,A purification stage removes inferred noise from imperfect demonstrations before policy training.,Separating purification from policy optimization gives a clear audit point for measuring whether cleaning helps or harms.,true,Yunke Wang | Minjing Dong | Yukun Zhao | Bo Du | Chang Xu,2023,arxiv:2310.07143,arxiv:2310.07143,1513578170617230124,cs.LG,q01-direct | q20-foundational-robust | q22-safe-bad-data,firecrawl research search-papers,false,40,51,0.7961657128002131,A3,true,true,C:\Users\moham\Documents\Codex\2026-08-29\organize-x20\work\reflex-research\program-a\A6\evidence\arxiv_2310.07143.json,true,complete,triaged,primary_assignment,A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q21-bad-segments.json | A2/raw/q29-programming-by-demo.json | A3/assigned-papers.json | A3/evidence-index.json | A3/expansion-registry.json | A3/paper-registry.json | A3/raw/q01-direct.txt | A3/raw/q20-foundational-robust.txt | A3/raw/q22-safe-bad-data.txt | A6/expansion/canonical-pool.jsonl | A6/raw-retrieval/q03-direct-partial-success.json | A6/raw-retrieval/q06-syn-noisy-demo.json | A6/raw-retrieval/q19-adj-autonomous-driving.json | A6/raw-retrieval/q20-adj-human-activity.json | A6/raw-retrieval/q33-recent-diffusion-recovery.json | A6/registry-assignment.jsonl | A6/work/assigned-registry-inspected.jsonl | A6/work/assigned-registry-preinspect.jsonl | A6/work/canonical-pool.jsonl | A6/work/evidence-index.jsonl,A3/abstract-triage.jsonl,complete,1
