pass2_index,paper_id,assigned_agent,first_pass_classification,source_lane,paper_name,id,abstract,triage_label,lanes,lane_count,triage_labels_by_lane,mechanisms_by_lane,why_it_matters_by_lane,follow_up_by_lane,corpus_stages,authors,year,source_ids,primary_id,source_paper_id,categories,queries,discovery_methods,designations,primary_readers,metadata_verified_any,body_inspected_any,evidence_read_any,triage_disagreement,source_registry_paths,source_triage_paths
480,arxiv:2107.04782,13,HIGH,A1,TA2N: Two-Stage Action Alignment Network for Few-shot Action Recognition,arxiv:2107.04782,"Few-shot action recognition aims to recognize novel action classes (query) using just a few samples (support). The majority of current approaches follow the metric learning paradigm, which learns to compare the similarity between videos. Recently, it has been observed that directly measuring this similarity is not ideal since different action instances may show distinctive temporal distribution, resulting in severe misalignment issues across query and support videos. In this paper, we arrest this problem from two distinct aspects -- action duration misalignment and action evolution misalignment. We address them sequentially through a Two-stage Action Alignment Network (TA2N). The first stage locates the action by learning a temporal affine transform, which warps each video feature to its action duration while dismissing the action-irrelevant feature (e.g. background). Next, the second stage coordinates query feature to match the spatial-temporal action evolution of support by performing temporally rearrange and spatially offset prediction. Extensive experiments on benchmark datasets show the potential of the proposed method in achieving state-of-the-art performance for few-shot action recognition.The code of this project can be found at https://github.com/R00Kie-Liu/TA2N",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for TA2N: Two-Stage Action Alignment Network for Few-shot Action Recognition.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_3,,,arxiv:2107.04782,arxiv:2107.04782,5362599421929057120,,,related-papers-round3,,A1,false,false,false,false,A1/expansion-round3-registry.json | A1/paper-registry-complete.json,A1/expansion-round3-triage.jsonl
493,arxiv:2108.03694,13,MEDIUM,A1,Event-driven Vision and Control for UAVs on a Neuromorphic Chip,arxiv:2108.03694,"Event-based vision sensors achieve up to three orders of magnitude better speed vs. power consumption trade off in high-speed control of UAVs compared to conventional image sensors. Event-based cameras produce a sparse stream of events that can be processed more efficiently and with a lower latency than images, enabling ultra-fast vision-driven control. Here, we explore how an event-based vision algorithm can be implemented as a spiking neuronal network on a neuromorphic chip and used in a drone controller. We show how seamless integration of event-based perception on chip leads to even faster control rates and lower latency. In addition, we demonstrate how online adaptation of the SNN controller can be realised using on-chip learning. Our spiking neuronal network on chip is the first example of a neuromorphic vision-based controller solving a high-speed UAV control task. The excellent scalability of processing in neuromorphic hardware opens the possibility to solve more challenging visual tasks in the future and integrate visual perception in fast control loops.",medium,A1,1,A1=medium,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Event-driven Vision and Control for UAVs on a Neuromorphic Chip.","A1=Its adjacent-domain method may provide a transferable alignment idea, but the robot transfer path requires verification.",A1=true,expansion_round_2,,,arxiv:2108.03694,arxiv:2108.03694,4550917483224079182,,,related-papers-round2,,A1,false,false,false,false,A1/expansion-round2-registry.json | A1/paper-registry-complete.json,A1/expansion-round2-triage.jsonl
506,arxiv:2109.11978,13,MEDIUM,A8,Learning to Walk in Minutes Using Massively Parallel Deep Reinforcement Learning,arxiv:2109.11978,"In this work, we present and study a training set-up that achieves fast policy generation for real-world robotic tasks by using massive parallelism on a single workstation GPU. We analyze and discuss the impact of different training algorithm components in the massively parallel regime on the final policy performance and training times. In addition, we present a novel game-inspired curriculum that is well suited for training with thousands of simulated robots in parallel. We evaluate the approach by training the quadrupedal robot ANYmal to walk on challenging terrain. The parallel approach allows training policies for flat terrain in under four minutes, and in twenty minutes for uneven terrain. This represents a speedup of multiple orders of magnitude compared to previous work. Finally, we transfer the policies to the real robot to validate the approach. We open-source our training code to help accelerate further research in the field of learned legged locomotion.",medium,A8,1,A8=medium,A8=Massively parallel simulation generates diverse locomotion experience and trains policies from distributed interaction.,"A8=It demonstrates scalable parallel collection, though it does not directly select fleet data by usefulness.",A8=true,expansion_round_3,,,arxiv:2109.11978 | paperid:328927646826325063,,,,,,,A8,false,false,false,false,A8/work/expansion-round3-novel.jsonl,A8/work/expansion-round3-triage.jsonl
519,arxiv:2110.08620,13,HIGH,A1,Learning Cloth Folding Tasks with Refined Flow Based Spatio-Temporal Graphs,arxiv:2110.08620,"Cloth folding is a widespread domestic task that is seemingly performed by humans but which is highly challenging for autonomous robots to execute due to the highly deformable nature of textiles; It is hard to engineer and learn manipulation pipelines to efficiently execute it. In this paper, we propose a new solution for robotic cloth folding (using a standard folding board) via learning from demonstrations. Our demonstration video encoding is based on a high-level abstraction, namely, a refined optical flow-based spatiotemporal graph, as opposed to a low-level encoding such as image pixels. By constructing a new spatiotemporal graph with an advanced visual corresponding descriptor, the policy learning can focus on key points and relations with a 3D spatial configuration, which allows to quickly generalize across different environments. To further boost the policy searching, we combine optical flow and static motion saliency maps to discriminate the dominant motions for better handling the system dynamics in real-time, which aligns with the attentional motion mechanism that dominates the human imitation process. To validate the proposed approach, we analyze the manual folding procedure and developed a custom-made end-effector to efficiently interact with the folding board. Multiple experiments on a real robotic platform were conducted to validate the effectiveness and robustness of the proposed method.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Learning Cloth Folding Tasks with Refined Flow Based Spatio-Temporal Graphs.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_3,,,arxiv:2110.08620,arxiv:2110.08620,2571200548978615371,,,related-papers-round3,,A1,false,false,false,false,A1/expansion-round3-registry.json | A1/paper-registry-complete.json,A1/expansion-round3-triage.jsonl
532,arxiv:2111.12341,13,MEDIUM,A1,EvDistill: Asynchronous Events to End-task Learning via Bidirectional Reconstruction-guided Cross-modal Knowledge Distillation,arxiv:2111.12341,"Event cameras sense per-pixel intensity changes and produce asynchronous event streams with high dynamic range and less motion blur, showing advantages over conventional cameras. A hurdle of training event-based models is the lack of large qualitative labeled data. Prior works learning end-tasks mostly rely on labeled or pseudo-labeled datasets obtained from the active pixel sensor (APS) frames; however, such datasets' quality is far from rivaling those based on the canonical images. In this paper, we propose a novel approach, called EvDistill, to learn a student network on the unlabeled and unpaired event data (target modality) via knowledge distillation (KD) from a teacher network trained with large-scale, labeled image data (source modality). To enable KD across the unpaired modalities, we first propose a bidirectional modality reconstruction (BMR) module to bridge both modalities and simultaneously exploit them to distill knowledge via the crafted pairs, causing no extra computation in the inference. The BMR is improved by the end-tasks and KD losses in an end-to-end manner. Second, we leverage the structural similarities of both modalities and adapt the knowledge by matching their distributions. Moreover, as most prior feature KD methods are uni-modality and less applicable to our problem, we propose to leverage an affinity graph KD loss to boost the distillation. Our extensive experiments on semantic segmentation and object recognition demonstrate that EvDistill achieves significantly better results than the prior works and KD with only events and APS frames.",medium,A1,1,A1=medium,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for EvDistill: Asynchronous Events to End-task Learning via Bidirectional Reconstruction-guided Cross-modal Knowledge Distillation.","A1=Its adjacent-domain method may provide a transferable alignment idea, but the robot transfer path requires verification.",A1=true,expansion_round_1,,,arxiv:2111.12341,arxiv:2111.12341,6360483434140712007,,,related-similar,,A1,false,false,false,false,A1/expansion-registry.json | A1/paper-registry-complete.json,A1/expansion-triage.jsonl
545,arxiv:2201.11981,13,HIGH,A2,Transfering Hierarchical Structure with Dual Meta Imitation Learning,arxiv:2201.11981,"Hierarchical Imitation Learning (HIL) is an effective way for robots to learn sub-skills from long-horizon unsegmented demonstrations. However, the learned hierarchical structure lacks the mechanism to transfer across multi-tasks or to new tasks, which makes them have to learn from scratch when facing a new situation. Transferring and reorganizing modular sub-skills require fast adaptation ability of the whole hierarchical structure. In this work, we propose Dual Meta Imitation Learning (DMIL), a hierarchical meta imitation learning method where the high-level network and sub-skills are iteratively meta-learned with model-agnostic meta-learning. DMIL uses the likelihood of state-action pairs from each sub-skill as the supervision for the high-level network adaptation, and use the adapted high-level network to determine different data set for each sub-skill adaptation. We theoretically prove the convergence of the iterative training process of DMIL and establish the connection between DMIL and Expectation-Maximization algorithm. Empirically, we achieve state-of-the-art few-shot imitation learning performance on the Meta-world metaworld benchmark and competitive results on long-horizon tasks of Kitchen environments.",high,A2,1,A2=high,"A2=Finds event, phase, or subtask boundaries by modeling temporal changes in observations, dynamics, language, or latent sequence variables.","A2=The mechanism can turn long robot experience into reusable training units, skill memories, or better-conditioned policy targets.",A2=true,expansion_round_1,,2022,arxiv:2201.11981,,,,,,,A2,false,false,false,false,A2/expansion-pool.json | A2/expansion-pool.jsonl,A2/expansion-triage.jsonl
558,arxiv:2203.02381,13,HIGH,A8,Where to Look Next: Learning Viewpoint Recommendations for Informative Trajectory Planning,arxiv:2203.02381,"Search missions require motion planning and navigation methods for information gathering that continuously replan based on new observations of the robot's surroundings. Current methods for information gathering, such as Monte Carlo Tree Search, are capable of reasoning over long horizons, but they are computationally expensive. An alternative for fast online execution is to train, offline, an information gathering policy, which indirectly reasons about the information value of new observations. However, these policies lack safety guarantees and do not account for the robot dynamics. To overcome these limitations we train an information-aware policy via deep reinforcement learning, that guides a receding-horizon trajectory optimization planner. In particular, the policy continuously recommends a reference viewpoint to the local planner, such that the resulting dynamically feasible and collision-free trajectories lead to observations that maximize the information gain and reduce the uncertainty about the environment. In simulation tests in previously unseen environments, our method consistently outperforms greedy next-best-view policies and achieves competitive performance compared to Monte Carlo Tree Search, in terms of information gains and coverage time, with a reduction in execution time by three orders of magnitude.",high,A8,1,A8=high,A8=An information-aware policy recommends viewpoints to a receding-horizon planner so trajectories maximize information gain while reducing environmental uncertainty.,"A8=It turns learned information value into fast, dynamically feasible decisions about the next observation.",A8=true,primary_assignment,,,arxiv:2203.02381,arxiv:2203.02381,3323712426847105314,,A8 | q03-direct | q20-adjacent,search-papers,,A8,false,false,false,false,A8/raw/q03-direct.json | A8/raw/q20-adjacent.json | A8/work/assigned-papers.json | A8/work/canonical-pool.jsonl,A8/work/abstract-triage.jsonl | A8/work/assigned-abstracts.jsonl
571,arxiv:2204.06252,13,HIGH,A8,What Matters in Language Conditioned Robotic Imitation Learning over Unstructured Data,arxiv:2204.06252,"A long-standing goal in robotics is to build robots that can perform a wide range of daily tasks from perceptions obtained with their onboard sensors and specified only via natural language. While recently substantial advances have been achieved in language-driven robotics by leveraging end-to-end learning from pixels, there is no clear and well-understood process for making various design choices due to the underlying variation in setups. In this paper, we conduct an extensive study of the most critical challenges in learning language conditioned policies from offline free-form imitation datasets. We further identify architectural and algorithmic techniques that improve performance, such as a hierarchical decomposition of the robot control learning, a multimodal transformer encoder, discrete latent plans and a self-supervised contrastive loss that aligns video and language representations. By combining the results of our investigation with our improved model components, we are able to present a novel approach that significantly outperforms the state of the art on the challenging language conditioned long-horizon robot manipulation CALVIN benchmark. We have open-sourced our implementation to facilitate future research in learning to perform many complex manipulation skills in a row specified with natural language. Codebase and trained models available at http://hulc.cs.uni-freiburg.de",high,A8,1,A8=high,"A8=Hierarchical control, discrete latent plans, and contrastive video-language alignment impose structured representations on heterogeneous offline robot data.",A8=It provides evidence that representation and abstraction choices determine the usefulness of unstructured demonstrations for long-horizon policies.,A8=true,primary_assignment,,,arxiv:2204.06252,arxiv:2204.06252,2127767285211455900,,A8 | q01-direct,search-papers,,A8,false,false,false,false,A8/raw/q01-direct.json | A8/work/assigned-papers.json | A8/work/canonical-pool.jsonl,A8/work/abstract-triage.jsonl | A8/work/assigned-abstracts.jsonl
584,arxiv:2205.13504,13,HIGH,A1,Are Transformers Effective for Time Series Forecasting?,arxiv:2205.13504,"Recently, there has been a surge of Transformer-based solutions for the long-term time series forecasting (LTSF) task. Despite the growing performance over the past few years, we question the validity of this line of research in this work. Specifically, Transformers is arguably the most successful solution to extract the semantic correlations among the elements in a long sequence. However, in time series modeling, we are to extract the temporal relations in an ordered set of continuous points. While employing positional encoding and using tokens to embed sub-series in Transformers facilitate preserving some ordering information, the nature of the permutation-invariant self-attention mechanism inevitably results in temporal information loss. To validate our claim, we introduce a set of embarrassingly simple one-layer linear models named LTSF-Linear for comparison. Experimental results on nine real-life datasets show that LTSF-Linear surprisingly outperforms existing sophisticated Transformer-based LTSF models in all cases, and often by a large margin. Moreover, we conduct comprehensive empirical studies to explore the impacts of various design elements of LTSF models on their temporal relation extraction capability. We hope this surprising finding opens up new research directions for the LTSF task. We also advocate revisiting the validity of Transformer-based solutions for other time series analysis tasks (e.g., anomaly detection) in the future. Code is available at: https://github.com/cure-lab/LTSF-Linear.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Are Transformers Effective for Time Series Forecasting.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_3,,,arxiv:2205.13504,arxiv:2205.13504,1809861059758756871,,,related-papers-round3,,A1,false,false,false,false,A1/expansion-round3-registry.json | A1/paper-registry-complete.json,A1/expansion-round3-triage.jsonl
597,arxiv:2207.08673,13,HIGH,A6 | A7 | A8,Back to the Manifold: Recovering from Out-of-Distribution States,arxiv:2207.08673,"Learning from previously collected datasets of expert data offers the promise of acquiring robotic policies without unsafe and costly online explorations. However, a major challenge is a distributional shift between the states in the training dataset and the ones visited by the learned policy at the test time. While prior works mainly studied the distribution shift caused by the policy during the offline training, the problem of recovering from out-of-distribution states at the deployment time is not very well studied yet. We alleviate the distributional shift at the deployment time by introducing a recovery policy that brings the agent back to the training manifold whenever it steps out of the in-distribution states, e.g., due to an external perturbation. The recovery policy relies on an approximation of the training data density and a learned equivariant mapping that maps visual observations into a latent space in which translations correspond to the robot actions. We demonstrate the effectiveness of the proposed method through several manipulation experiments on a real robotic platform. Our results show that the recovery policy enables the agent to complete tasks while the behavioral cloning alone fails because of the distributional shift problem.",high,A6 | A7 | A8,3,A6=high | A7=high | A8=high,"A6=Uses failure, recovery, retry, correction, or intervention data to return execution to a viable state or learn corrective behavior. | A7=Estimates training-data density and learns an equivariant recovery policy that returns deployment states to the demonstrated manifold. | A8=Training-data density and an equivariant latent mapping identify off-manifold observations and guide a recovery policy back toward in-distribution states.",A6=Shows how imperfect experience can teach robust retry and recovery behavior instead of being discarded. | A7=It converts behavior-distribution mismatch into a recoverable data-support problem. | A8=It turns representation-space support into a deployment signal for detecting when new recovery data may be needed.,A6=true | A7=true | A8=true,primary_assignment,"Alfredo Reichlin, Giovanni Luca Marchetti, Hang Yin, Ali Ghadirzadeh, Danica Kragic",2022,arxiv:2207.08673,arxiv:2207.08673,5034015320863013178,cs.LG | cs.RO,A8 | expansion:recoverychaining-similar | q15-outcome | q16-outcome | robot demonstration segmentation failure recovery boundary detection,related-papers | search-papers,false | foundational | recent,A6 | A7,true,true,true,false,A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q17-failure-boundaries.json | A5/canonical-pool.jsonl | A5/paper-registry.json | A6/expansion/canonical-pool.jsonl | A6/raw-retrieval/q14-mech-recovery-intervention.json | A6/raw-retrieval/q16-failure-replay.json | A6/registry-assignment.jsonl | A6/work/assigned-registry-inspected.jsonl | A6/work/assigned-registry-preinspect.jsonl | A6/work/canonical-pool.jsonl | A6/work/evidence-index.jsonl | A7/raw/q16-policy-shift.json | A7/raw/q34-recent-shift.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/raw/q15-outcome.json | A8/raw/q16-outcome.json | A8/work/assigned-papers.json | A8/work/canonical-pool.jsonl,A6/triage.jsonl | A7/work/abstract-triage.jsonl | A7/work/assigned-abstracts.jsonl | A8/work/abstract-triage.jsonl | A8/work/assigned-abstracts.jsonl
610,arxiv:2209.13916,13,HIGH,A1,DTact: A Vision-Based Tactile Sensor that Measures High-Resolution 3D Geometry Directly from Darkness,arxiv:2209.13916,"Vision-based tactile sensors that can measure 3D geometry of the contacting objects are crucial for robots to perform dexterous manipulation tasks. However, the existing sensors are usually complicated to fabricate and delicate to extend. In this work, we novelly take advantage of the reflection property of semitransparent elastomer to design a robust, low-cost, and easy-to-fabricate tactile sensor named DTact. DTact measures high-resolution 3D geometry accurately from the darkness shown in the captured tactile images with only a single image for calibration. In contrast to previous sensors, DTact is robust under various illumination conditions. Then, we build prototypes of DTact that have non-planar contact surfaces with minimal extra efforts and costs. Finally, we perform two intelligent robotic tasks including pose estimation and object recognition using DTact, in which DTact shows large potential in applications.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for DTact: A Vision-Based Tactile Sensor that Measures High-Resolution 3D Geometry Directly from Darkness.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_2,,,arxiv:2209.13916,arxiv:2209.13916,4426013387307571768,,,related-papers-round2 | related-papers-round3,,A1,false,false,false,false,A1/expansion-round2-registry.json | A1/expansion-round3-registry.json | A1/paper-registry-complete.json,A1/expansion-round2-triage.jsonl
623,arxiv:2210.07432,13,MEDIUM,A6,Monte Carlo Augmented Actor-Critic for Sparse Reward Deep Reinforcement Learning from Suboptimal Demonstrations,arxiv:2210.07432,"Providing densely shaped reward functions for RL algorithms is often exceedingly challenging, motivating the development of RL algorithms that can learn from easier-to-specify sparse reward functions. This sparsity poses new exploration challenges. One common way to address this problem is using demonstrations to provide initial signal about regions of the state space with high rewards. However, prior RL from demonstrations algorithms introduce significant complexity and many hyperparameters, making them hard to implement and tune. We introduce Monte Carlo Augmented Actor Critic (MCAC), a parameter free modification to standard actor-critic algorithms which initializes the replay buffer with demonstrations and computes a modified Q-value by taking the maximum of the standard temporal distance (TD) target and a Monte Carlo estimate of the reward-to-go. This encourages exploration in the neighborhood of high-performing trajectories by encouraging high Q-values in corresponding regions of the state space. Experiments across 5 continuous control domains suggest that MCAC can be used to significantly increase learning efficiency across 6 commonly used RL and RL-from-demonstrations algorithms. See https://sites.google.com/view/mcac-rl for code and supplementary material.",medium,A6,1,A6=medium,"A6=Estimates demonstration quality or latent expertise to filter, weight, or optimize learning from mixed-quality experience.",A6=Shows how heterogeneous demonstrations can contribute without treating every transition as equally trustworthy.,A6=true,expansion_round_1,,,arxiv:2210.07432,arxiv:2210.07432,420458250515762008,,58,related-papers,general,A6,false,false,false,false,A5/canonical-pool.jsonl | A5/paper-registry.json | A6/expansion/canonical-pool.jsonl,A6/expansion/triage.jsonl
636,arxiv:2211.01500,13,HIGH,A6,Learning to Grasp the Ungraspable with Emergent Extrinsic Dexterity,arxiv:2211.01500,"A simple gripper can solve more complex manipulation tasks if it can utilize the external environment such as pushing the object against the table or a vertical wall, known as ""Extrinsic Dexterity."" Previous work in extrinsic dexterity usually has careful assumptions about contacts which impose restrictions on robot design, robot motions, and the variations of the physical parameters. In this work, we develop a system based on reinforcement learning (RL) to address these limitations. We study the task of ""Occluded Grasping"" which aims to grasp the object in configurations that are initially occluded; the robot needs to move the object into a configuration from which these grasps can be achieved. We present a system with model-free RL that successfully achieves this task using a simple gripper with extrinsic dexterity. The policy learns emergent behaviors of pushing the object against the wall to rotate and then grasp it without additional reward terms on extrinsic dexterity. We discuss important components of the system including the design of the RL problem, multi-grasp training and selection, and policy generalization with automatic curriculum. Most importantly, the policy trained in simulation is zero-shot transferred to a physical robot. It demonstrates dynamic and contact-rich motions with a simple gripper that generalizes across objects with various size, density, surface friction, and shape with a 78% success rate. Videos can be found at https://sites.google.com/view/grasp-ungraspable/.",high,A6,1,A6=high,"A6=Uses value or reward inference, offline reinforcement learning, or advantage signals to extract task-relevant behavior from heterogeneous trajectories.",A6=Connects trajectory outcomes to policy improvement rather than copying actions independently of consequences.,A6=true,expansion_round_1,,,arxiv:2211.01500,arxiv:2211.01500,6678788503927524931,,,related-papers,,A6,false,false,false,false,A6/expansion/canonical-pool.jsonl,A6/expansion/triage.jsonl
649,arxiv:2212.04708,13,HIGH,A3,PATO: Policy Assisted TeleOperation for Scalable Robot Data Collection,arxiv:2212.04708,"Large-scale data is an essential component of machine learning as demonstrated in recent advances in natural language processing and computer vision research. However, collecting large-scale robotic data is much more expensive and slower as each operator can control only a single robot at a time. To make this costly data collection process efficient and scalable, we propose Policy Assisted TeleOperation (PATO), a system which automates part of the demonstration collection process using a learned assistive policy. PATO autonomously executes repetitive behaviors in data collection and asks for h",high,A3,1,A3=high,A3=PATO uses policy-assisted teleoperation to collect scalable corrective robot data.,A3=It reduces operator burden while preserving human guidance where the policy is weak.,A3=true,expansion_round_3,Shivin Dass | Karl Pertsch | Hejia Zhang | Youngwoon Lee | Joseph J. Lim | Stefanos Nikolaidis,2022,arxiv:2212.04708,,,cs.AI | cs.LG | cs.RO,,firecrawl research related-papers,,A3,false,false,false,false,A3/paper-registry.json | A3/round3-registry.json,A3/round3-triage.jsonl
662,arxiv:2301.10677,13,HIGH,A1,Imitating Human Behaviour with Diffusion Models,arxiv:2301.10677,"Diffusion models have emerged as powerful generative models in the text-to-image domain. This paper studies their application as observation-to-action models for imitating human behaviour in sequential environments. Human behaviour is stochastic and multimodal, with structured correlations between action dimensions. Meanwhile, standard modelling choices in behaviour cloning are limited in their expressiveness and may introduce bias into the cloned policy. We begin by pointing out the limitations of these choices. We then propose that diffusion models are an excellent fit for imitating human behaviour, since they learn an expressive distribution over the joint action space. We introduce several innovations to make diffusion models suitable for sequential environments; designing suitable architectures, investigating the role of guidance, and developing reliable sampling strategies. Experimentally, diffusion models closely match human demonstrations in a simulated robotic control task and a modern 3D gaming environment.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Imitating Human Behaviour with Diffusion Models.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_2,,,arxiv:2301.10677,arxiv:2301.10677,5391838778813314004,,,related-papers-round2 | related-papers-round3,,A1,false,false,false,false,A1/expansion-round2-registry.json | A1/expansion-round3-registry.json | A1/paper-registry-complete.json,A1/expansion-round2-triage.jsonl
675,arxiv:2302.03505,13,MEDIUM,A3 | A4,OPORP: One Permutation + One Random Projection,arxiv:2302.03505,"Consider two D-dimensional data vectors (e.g., embeddings): u, v. In many embedding-based retrieval (EBR) applications where the vectors are generated from trained models, D=256∼ 1024 are common. In this paper, OPORP (one permutation + one random projection) uses a variant of the ``count-sketch'' type of data structures for achieving data reduction/compression. With OPORP, we first apply a permutation on the data vectors. A random vector r is generated i.i.d. with moments: E(ri) = 0, E(ri²)=1, E(ri³) =0, E(ri⁴)=s. We multiply (as dot product) r with all permuted data vectors. Then we break the D columns into k equal-length bins and aggregate (i.e., sum) the values in each bin to obtain k samples from each data vector. One crucial step is to normalize the k samples to the unit l₂ norm. We show that the estimation variance is essentially: (s-1)A + D-kD-11k[ (1-ρ²)² -2A], where A≥ 0 is a function of the data (u,v). This formula reveals several key properties: (1) We need s=1. (2) The factor D-kD-1 can be highly beneficial in reducing variances. (3) The term 1k(1-ρ²)² is a substantial improvement compared with 1k(1+ρ²), which corresponds to the un-normalized estimator. We illustrate that by letting the k in OPORP to be k=1 and repeat the procedure m times, we exactly recover the work of ``very spars random projections'' (VSRP). This immediately leads to a normalized estimator for VSRP which substantially improves the original estimator of VSRP. In summary, with OPORP, the two key steps: (i) the normalization and (ii) the fixed-length binning scheme, have considerably improved the accuracy in estimating the cosine similarity, which is a routine (and crucial) task in modern embedding-based retrieval (EBR) applications.",medium,A3 | A4,2,A3=medium | A4=medium,"A3=The paper develops or evaluates OPORP: One Permutation + One Random Projection, providing an adjacent mechanism for robust learning, attribution, evaluation, or data selection. | A4=Connects trajectory or dataset composition to downstream policy or model behavior.","A3=It may transfer to robot experience curation or training intelligence, but its direct relevance requires verification. | A4=It provides adjacent evidence for data-efficient training intelligence.",A3=false | A4=false,expansion_round_1,,2023,arxiv:2302.03505 | paper:2208348972300927997,,,,,firecrawl research related-papers | related-paper-expansion,,A3,false,false,false,false,A3/expansion-registry.json | A3/paper-registry.json | A4/expansion/expansion-registry.jsonl,A3/expansion-triage.jsonl | A4/expansion/expansion-triage.jsonl
688,arxiv:2303.01440,13,HIGH,A3,Programmatic Imitation Learning from Unlabeled and Noisy Demonstrations,arxiv:2303.01440,"Imitation Learning (IL) is a promising paradigm for teaching robots to perform novel tasks using demonstrations. Most existing approaches for IL utilize neural networks (NN), however, these methods suffer from several well-known limitations: they 1) require large amounts of training data, 2) are hard to interpret, and 3) are hard to repair and adapt. There is an emerging interest in programmatic imitation learning (PIL), which offers significant promise in addressing the above limitations. In PIL, the learned policy is represented in a programming language, making it amenable to interpretation",high,A3,1,A3=high,A3=Programmatic policies use interpretable representations and repairable abstractions to learn from unlabeled noisy demonstrations.,A3=Interpretability can make harmful-data decisions inspectable and manually correctable in a robotics pipeline.,A3=true,primary_assignment,Jimmy Xin | Linus Zheng | Kia Rahmani | Jiayi Wei | Jarrett Holtz | Isil Dillig | Joydeep Biswas,2023,arxiv:2303.01440,arxiv:2303.01440,5465462495415810564,cs.PL | cs.RO,q01-direct | q20-foundational-robust | q23-recent-noisy-il,firecrawl research search-papers,,A3,false,false,false,false,A3/assigned-papers.json | A3/evidence-index.json | A3/paper-registry.json | A3/raw/q01-direct.txt | A3/raw/q20-foundational-robust.txt | A3/raw/q23-recent-noisy-il.txt | A6/raw-retrieval/q06-syn-noisy-demo.json | A6/work/canonical-pool.jsonl,A3/abstract-triage.jsonl
701,arxiv:2303.14186,13,HIGH,A3 | A4,TRAK: Attributing Model Behavior at Scale,arxiv:2303.14186,"The goal of data attribution is to trace model predictions back to training data. Despite a long line of work towards this goal, existing approaches to data attribution tend to force users to choose between computational tractability and efficacy. That is, computationally tractable methods can struggle with accurately attributing model predictions in non-convex settings (e.g., in the context of deep neural networks), while methods that are effective in such regimes require training thousands of models, which makes them impractical for large models or datasets. In this work, we introduce TRAK (Tracing with the Randomly-projected After Kernel), a data attribution method that is both effective and computationally tractable for large-scale, differentiable models. In particular, by leveraging only a handful of trained models, TRAK can match the performance of attribution methods that require training thousands of models. We demonstrate the utility of TRAK across various modalities and scales: image classifiers trained on ImageNet, vision-language models (CLIP), and language models (BERT and mT5). We provide code for using TRAK (and reproducing our work) at https://github.com/MadryLab/trak .",high,A3 | A4,2,A3=high | A4=high,"A3=The paper develops or evaluates TRAK: Attributing Model Behavior at Scale, offering a mechanism related to robot data quality, correction, attribution, or policy improvement. | A4=Uses data valuation or attribution to estimate example contribution to model or policy outcomes.",A3=The mechanism is plausibly transferable to the Program A experience-to-policy loop and warrants follow-up. | A4=It provides adjacent evidence for data-efficient training intelligence.,A3=true | A4=true,expansion_round_1 | expansion_round_2,,2023,arxiv:2303.14186 | paper:2264415763854693399,,,,,firecrawl research related-papers | related-paper-expansion,,A3,false,false,false,false,A3/paper-registry.json | A3/round2-registry.json | A4/expansion/expansion-registry.jsonl | A4/expansion/round2/registry.jsonl | A4/expansion/round3/registry.jsonl | A4/expansion/round5/registry.jsonl,A3/round2-triage.jsonl | A4/expansion/expansion-triage.jsonl
