pass2_index,paper_id,assigned_agent,first_pass_classification,source_lane,paper_name,id,abstract,triage_label,lanes,lane_count,triage_labels_by_lane,mechanisms_by_lane,why_it_matters_by_lane,follow_up_by_lane,corpus_stages,authors,year,source_ids,primary_id,source_paper_id,categories,queries,discovery_methods,designations,primary_readers,metadata_verified_any,body_inspected_any,evidence_read_any,triage_disagreement,source_registry_paths,source_triage_paths
953,arxiv:2407.14744,5,HIGH,A1,A Comprehensive Review of Few-shot Action Recognition,arxiv:2407.14744,"Few-shot action recognition aims to address the high cost and impracticality of manually labeling complex and variable video data in action recognition. It requires accurately classifying human actions in videos using only a few labeled examples per class. Compared to few-shot learning in image scenarios, few-shot action recognition is more challenging due to the intrinsic complexity of video data. Numerous approaches have driven significant advancements in few-shot action recognition, which underscores the need for a comprehensive survey. Unlike early surveys that focus on few-shot image or text classification, we deeply consider the unique challenges of few-shot action recognition. In this survey, we provide a comprehensive review of recent methods and introduce a novel and systematic taxonomy of existing approaches, accompanied by a detailed analysis. We categorize the methods into generative-based and meta-learning frameworks, and further elaborate on the methods within the meta-learning framework, covering aspects: video instance representation, category prototype learning, and generalized video alignment. Additionally, the survey presents the commonly used benchmarks and discusses relevant advanced topics and promising future directions. We hope this survey can serve as a valuable resource for researchers, offering essential guidance to newcomers and stimulating seasoned researchers with fresh insights.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for A Comprehensive Review of Few-shot Action Recognition.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_3,,,arxiv:2407.14744,arxiv:2407.14744,6412596575216586142,,,related-papers-round3,,A1,false,false,false,false,A1/expansion-round3-registry.json | A1/paper-registry-complete.json,A1/expansion-round3-triage.jsonl
966,arxiv:2408.05916,5,MEDIUM,A1,Cluster-Segregate-Perturb (CSP): A Model-agnostic Explainability Pipeline for Spatiotemporal Land Surface Forecasting Models,arxiv:2408.05916,"Satellite images have become increasingly valuable for modelling regional climate change effects. Earth surface forecasting represents one such task that integrates satellite images with meteorological data to capture the joint evolution of regional climate change effects. However, understanding the complex relationship between specific meteorological variables and land surface evolution poses a significant challenge. In light of this challenge, our paper introduces a pipeline that integrates principles from both perturbation-based explainability techniques like LIME and global marginal explainability techniques like PDP, besides addressing the constraints of using such techniques when applying them to high-dimensional spatiotemporal deep models. The proposed pipeline simplifies the undertaking of diverse investigative analyses, such as marginal sensitivity analysis, marginal correlation analysis, lag analysis, etc., on complex land surface forecasting models In this study we utilised Convolutional Long Short-Term Memory (ConvLSTM) as the surface forecasting model and did analyses on the Normalized Difference Vegetation Index (NDVI) of the surface forecasts, since meteorological variables like temperature, pressure, and precipitation significantly influence it. The study area encompasses various regions in Europe. Our analyses show that precipitation exhibits the highest sensitivity in the study area, followed by temperature and pressure. Pressure has little to no direct effect on NDVI. Additionally, interesting nonlinear correlations between meteorological variables and NDVI have been uncovered.",medium,A1,1,A1=medium,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Cluster-Segregate-Perturb (CSP): A Model-agnostic Explainability Pipeline for Spatiotemporal Land Surface Forecasting Models.","A1=Its adjacent-domain method may provide a transferable alignment idea, but the robot transfer path requires verification.",A1=true,expansion_round_1,,,arxiv:2408.05916,arxiv:2408.05916,259391721561967316,,,related-citers,,A1,false,false,false,false,A1/expansion-registry.json | A1/paper-registry-complete.json,A1/expansion-triage.jsonl
979,arxiv:2409.03685,5,HIGH,A7,View-Invariant Policy Learning via Zero-Shot Novel View Synthesis,arxiv:2409.03685,"Large-scale visuomotor policy learning is a promising approach toward developing generalizable manipulation systems. Yet, policies that can be deployed on diverse embodiments, environments, and observational modalities remain elusive. In this work, we investigate how knowledge from large-scale visual data of the world may be used to address one axis of variation for generalizable manipulation: observational viewpoint. Specifically, we study single-image novel view synthesis models, which learn 3D-aware scene-level priors by rendering images of the same scene from alternate camera viewpoints given a single input image. For practical application to diverse robotic data, these models must operate zero-shot, performing view synthesis on unseen tasks and environments. We empirically analyze view synthesis models within a simple data-augmentation scheme that we call View Synthesis Augmentation (VISTA) to understand their capabilities for learning viewpoint-invariant policies from single-viewpoint demonstration data. Upon evaluating the robustness of policies trained with our method to out-of-distribution camera viewpoints, we find that they outperform baselines in both simulated and real-world manipulation tasks. Videos and additional visualizations are available at https://s-tian.github.io/projects/vista.",high,A7,1,A7=high,A7=Large-scale visuomotor policy learning is a promising approach toward developing generalizable manipulation systems.,A7=It helps diagnose or reduce behavior-distribution mismatch and spurious dependence under deployment shift.,A7=true,expansion_round_1,,,arxiv:2409.03685,,,,,references,,A7,false,false,false,false,A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl
992,arxiv:2409.18038,5,MEDIUM,A1,MMDVS-LF: Multi-Modal Dynamic Vision Sensor and Eye-Tracking Dataset for Line Following,arxiv:2409.18038,"Dynamic Vision Sensors (DVS) offer a unique advantage in control applications due to their high temporal resolution and asynchronous event-based data. Still, their adoption in machine learning algorithms remains limited. To address this gap and promote the development of models that leverage the specific characteristics of DVS data, we introduce the MMDVS-LF: Multi-Modal Dynamic Vision Sensor and Eye-Tracking Dataset for Line Following. This comprehensive dataset is the first to integrate multiple sensor modalities, including DVS recordings and eye-tracking data from a small-scale standardized vehicle. Additionally, the dataset includes RGB video, odometry, Inertial Measurement Unit (IMU) data, and demographic data of drivers performing a Line Following. With its diverse range of data, MMDVS-LF opens new opportunities for developing event-based deep learning algorithms just like the MNIST dataset did for Convolutional Neural Networks.",medium,A1,1,A1=medium,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for MMDVS-LF: Multi-Modal Dynamic Vision Sensor and Eye-Tracking Dataset for Line Following.","A1=Its adjacent-domain method may provide a transferable alignment idea, but the robot transfer path requires verification.",A1=true,expansion_round_1,,,arxiv:2409.18038,arxiv:2409.18038,6499593389272194854,,,related-similar,,A1,false,false,false,false,A1/expansion-registry.json | A1/paper-registry-complete.json,A1/expansion-triage.jsonl
1005,arxiv:2410.08852,5,HIGH,A8,Conformalized Interactive Imitation Learning: Handling Expert Shift and Intermittent Feedback,arxiv:2410.08852,"In interactive imitation learning (IL), uncertainty quantification offers a way for the learner (i.e. robot) to contend with distribution shifts encountered during deployment by actively seeking additional feedback from an expert (i.e. human) online. Prior works use mechanisms like ensemble disagreement or Monte Carlo dropout to quantify when black-box IL policies are uncertain; however, these approaches can lead to overconfident estimates when faced with deployment-time distribution shifts. Instead, we contend that we need uncertainty quantification algorithms that can leverage the expert human feedback received during deployment time to adapt the robot's uncertainty online. To tackle this, we draw upon online conformal prediction, a distribution-free method for constructing prediction intervals online given a stream of ground-truth labels. Human labels, however, are intermittent in the interactive IL setting. Thus, from the conformal prediction side, we introduce a novel uncertainty quantification algorithm called intermittent quantile tracking (IQT) that leverages a probabilistic model of intermittent labels, maintains asymptotic coverage guarantees, and empirically achieves desired coverage levels. From the interactive IL side, we develop ConformalDAgger, a new approach wherein the robot uses prediction intervals calibrated by IQT as a reliable measure of deployment-time uncertainty to actively query for more expert feedback. We compare ConformalDAgger to prior uncertainty-aware DAgger methods in scenarios where the distribution shift is (and isn't) present because of changes in the expert's policy. We find that in simulated and hardware deployments on a 7DOF robotic manipulator, ConformalDAgger detects high uncertainty when the expert shifts and increases the number of interventions compared to baselines, allowing the robot to more quickly learn the new behavior.",high,A8,1,A8=high,A8=Online conformal prediction with intermittent quantile tracking calibrates policy prediction intervals and triggers expert queries under deployment shift.,A8=It supplies distribution-free uncertainty calibration for selectively collecting corrective demonstrations when a robot leaves its learned regime.,A8=true,primary_assignment,,,arxiv:2410.08852,arxiv:2410.08852,136342900802933551,,A8 | q08-synonyms | q15-outcome | q17-adjacent,search-papers,general,A8,false,false,false,false,A5/canonical-pool.jsonl | A5/paper-registry.json | A8/raw/q08-synonyms.json | A8/raw/q15-outcome.json | A8/raw/q17-adjacent.json | A8/work/assigned-papers.json | A8/work/canonical-pool.jsonl,A8/work/abstract-triage.jsonl | A8/work/assigned-abstracts.jsonl
1018,arxiv:2410.18647,5,HIGH,A3 | A4 | A6 | A7 | A8,Data Scaling Laws in Imitation Learning for Robotic Manipulation,arxiv:2410.18647,"Data scaling has revolutionized fields like natural language processing and computer vision, providing models with remarkable generalization capabilities. In this paper, we investigate whether similar data scaling laws exist in robotics, particularly in robotic manipulation, and whether appropriate data scaling can yield single-task robot policies that can be deployed zero-shot for any object within the same category in any environment. To this end, we conduct a comprehensive empirical study on data scaling in imitation learning. By collecting data across numerous environments and objects, we study how a policy's generalization performance changes with the number of training environments, objects, and demonstrations. Throughout our research, we collect over 40,000 demonstrations and execute more than 15,000 real-world robot rollouts under a rigorous evaluation protocol. Our findings reveal several intriguing results: the generalization performance of the policy follows a roughly power-law relationship with the number of environments and objects. The diversity of environments and objects is far more important than the absolute number of demonstrations; once the number of demonstrations per environment or object reaches a certain threshold, additional demonstrations have minimal effect. Based on these insights, we propose an efficient data collection strategy. With four data collectors working for one afternoon, we collect sufficient data to enable the policies for two tasks to achieve approximately 90% success rates in novel environments with unseen objects.",high,A3 | A4 | A6 | A7 | A8,5,A3=high | A4=medium | A6=high | A7=high | A8=high,"A3=The paper develops or evaluates Data Scaling Laws in Imitation Learning for Robotic Manipulation, with a mechanism for selecting, weighting, repairing, auditing, or robustifying experience. | A4=Uses a valuation or attribution signal to estimate the contribution of training examples to model or policy outcomes. | A6=Estimates demonstration quality or latent expertise to filter, weight, or optimize learning from mixed-quality experience. | A7=Fits performance scaling against environment and object diversity and finds diversity matters more than extra demonstrations after per-factor saturation. | A8=Scaling experiments relate policy performance to demonstration quantity, diversity, task structure, and model capacity.",A3=Its related-paper mechanism is plausibly transferable to the Program A data-to-policy loop and merits targeted review. | A4=It is directly or plausibly transferable to selecting robot experience for policy learning. | A6=Offers a reusable mechanism for converting sequential experience into better policy or data decisions. | A7=It provides direct evidence for balancing environment/object coverage instead of counting trajectories alone. | A8=It provides an empirical basis for marginal-value estimates when deciding whether to collect more data or target a missing factor.,A3=true | A4=false | A6=true | A7=true | A8=true,expansion_round_1 | primary_assignment,Fanqi Lin | Yingdong Hu | Pingyue Sheng | Chuan Wen | Jiacheng You | Yang Gao,2024,arxiv:2410.18647 | paper:8907449749865847396 | paperid:8907449749865847396,arxiv:2410.18647,8907449749865847396,cs.RO,,firecrawl research related-papers | related-papers | search-papers,recent,A3 | A7,false,true,true,true,A3/expansion-registry.json | A3/paper-registry.json | A4/expansion/round2/registry.jsonl | A4/expansion/round5/registry.jsonl | A6/expansion/canonical-pool.jsonl | A7/raw/q01-direct-terms.json | A7/raw/q02-synonyms.json | A7/raw/q04-composition.json | A7/raw/q09-mechanism-generalization.json | A7/raw/q11-scaling-laws.json | A7/raw/q29-scaling-foundations.json | A7/raw/q32-recent-scaling.json | A7/raw/q33-recent-longtail.json | A7/raw/q39-quality-vs-diversity.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A3/expansion-triage.jsonl | A4/expansion/all-new-expansion-triage.jsonl | A6/expansion/triage.jsonl | A7/work/abstract-triage.jsonl | A7/work/assigned-abstracts.jsonl | A8/work/expansion-triage.jsonl
1031,arxiv:2411.02998,5,HIGH,A2,Accelerating Task Generalisation with Multi-Level Skill Hierarchies,arxiv:2411.02998,"Creating reinforcement learning agents that generalise effectively to new tasks is a key challenge in AI research. This paper introduces Fracture Cluster Options (FraCOs), a multi-level hierarchical reinforcement learning method that achieves state-of-the-art performance on difficult generalisation tasks. FraCOs identifies patterns in agent behaviour and forms options based on the expected future usefulness of those patterns, enabling rapid adaptation to new tasks. In tabular settings, FraCOs demonstrates effective transfer and improves performance as it grows in hierarchical depth. We evaluate FraCOs against state-of-the-art deep reinforcement learning algorithms in several complex procedurally generated environments. Our results show that FraCOs achieves higher in-distribution and out-of-distribution performance than competitors.",high,A2,1,A2=high,A2=Discovers reusable temporal structure in sequential experience for downstream decision making or policy learning.,"A2=The mechanism can turn long robot experience into reusable training units, skill memories, or better-conditioned policy targets.",A2=true,expansion_round_1,,2024,arxiv:2411.02998,,,,,,,A2,false,false,false,false,A2/expansion-pool.json | A2/expansion-pool.jsonl,A2/expansion-triage.jsonl
1044,arxiv:2412.00129,5,MEDIUM,A7,Scaling Particle Collision Data Analysis,arxiv:2412.00129,"For decades, researchers have developed task-specific models to address scientific challenges across diverse disciplines. Recently, large language models (LLMs) have shown enormous capabilities in handling general tasks; however, these models encounter difficulties in addressing real-world scientific problems, particularly in domains involving large-scale numerical data analysis, such as experimental high energy physics. This limitation is primarily due to BPE tokenization's inefficacy with numerical data. In this paper, we propose a task-agnostic architecture, BBT-Neutron, which employs a binary tokenization method to facilitate pretraining on a mixture of textual and large-scale numerical experimental data. We demonstrate the application of BBT-Neutron to Jet Origin Identification (JoI), a critical categorization challenge in high-energy physics that distinguishes jets originating from various quarks or gluons. Our results indicate that BBT-Neutron achieves comparable performance to state-of-the-art task-specific JoI models. Furthermore, we examine the scaling behavior of BBT-Neutron's performance with increasing data volume, suggesting the potential for BBT-Neutron to serve as a foundational model for particle physics data analysis, with possible extensions to a broad spectrum of scientific computing applications for Big Science experiments, industrial manufacturing and spacial computing. The project code is available at https://github.com/supersymmetry-technologies/bbt-neutron.",medium,A7,1,A7=medium,"A7=For decades, researchers have developed task-specific models to address scientific challenges across diverse disciplines.","A7=It informs how data quantity, composition, or offline experience should affect policy training.",A7=true,expansion_round_1,,,arxiv:2412.00129,,,,,citers,,A7,false,false,false,false,A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl
1057,arxiv:2412.12829,5,HIGH,A1,2by2: Weakly-Supervised Learning for Global Action Segmentation,arxiv:2412.12829,"This paper presents a simple yet effective approach for the poorly investigated task of global action segmentation, aiming at grouping frames capturing the same action across videos of different activities. Unlike the case of videos depicting all the same activity, the temporal order of actions is not roughly shared among all videos, making the task even more challenging. We propose to use activity labels to learn, in a weakly-supervised fashion, action representations suitable for global action segmentation. For this purpose, we introduce a triadic learning approach for video pairs, to ensure intra-video action discrimination, as well as inter-video and inter-activity action association. For the backbone architecture, we use a Siamese network based on sparse transformers that takes as input video pairs and determine whether they belong to the same activity. The proposed approach is validated on two challenging benchmark datasets: Breakfast and YouTube Instructions, outperforming state-of-the-art methods.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for 2by2: Weakly-Supervised Learning for Global Action Segmentation.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_2,,2024,arxiv:2412.12829,arxiv:2412.12829,3066508447900552558,,human activity recognition temporal action segmentation weak supervision,related-papers-round2 | related-papers-round3,false,A1,false,false,false,false,A1/expansion-round2-registry.json | A1/expansion-round3-registry.json | A1/paper-registry-complete.json | A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q23-human-activity.json,A1/expansion-round2-triage.jsonl
1070,arxiv:2501.08907,5,MEDIUM,A5,PIQL: Projective Implicit Q-Learning with Support Constraint for Offline Reinforcement Learning,arxiv:2501.08907,"Offline Reinforcement Learning (RL) faces a fundamental challenge of extrapolation errors caused by out-of-distribution (OOD) actions. Implicit Q-Learning (IQL) employs expectile regression to achieve in-sample learning. Nevertheless, IQL relies on a fixed expectile hyperparameter and a density-based policy improvement method, both of which impede its adaptability and performance. In this paper, we propose Projective IQL (PIQL), a projective variant of IQL enhanced with a support constraint. In the policy evaluation stage, PIQL substitutes the fixed expectile hyperparameter with a projection-based parameter and extends the one-step value estimation to a multi-step formulation. In the policy improvement stage, PIQL adopts a support constraint instead of a density constraint, ensuring closer alignment with the policy evaluation. Theoretically, we demonstrate that PIQL maintains the expectile regression and in-sample learning framework, guarantees monotonic policy improvement, and introduces a progressively more rigorous criterion for advantageous actions. Experiments on D4RL and NeoRL2 benchmarks demonstrate robust gains across diverse domains, achieving state-of-the-art performance overall.",medium,A5,1,A5=medium,A5=Implicit Q-Learning (IQL) employs expectile regression to achieve in-sample learning.,A5=This weighting neighbor tests whether the expansion adds a reusable mechanism for controlling robot experience in policy training.,A5=true,expansion_round_2,,,arxiv:2501.08907,arxiv:2501.08907,3923853301097914783,,,,,A5,false,false,false,false,A5/expansion/raw/round2-citers.json,A5/expansion/round2-triage.jsonl
1083,arxiv:2502.02663,5,HIGH,A8,Learning to Double Guess: An Active Perception Approach for Estimating the Center of Mass of Arbitrary Objects,arxiv:2502.02663,"Manipulating arbitrary objects in unstructured environments is a significant challenge in robotics, primarily due to difficulties in determining an object's center of mass. This paper introduces U-GRAPH: Uncertainty-Guided Rotational Active Perception with Haptics, a novel framework to enhance the center of mass estimation using active perception. Traditional methods often rely on single interaction and are limited by the inherent inaccuracies of Force-Torque (F/T) sensors. Our approach circumvents these limitations by integrating a Bayesian Neural Network (BNN) to quantify uncertainty and guide the robotic system through multiple, information-rich interactions via grid search and a neural network that scores each action. We demonstrate the remarkable generalizability and transferability of our method with training on a small dataset with limited variation yet still perform well on unseen complex real-world objects.",high,A8,1,A8=high,A8=A Bayesian neural network estimates uncertainty and scores candidate rotational haptic interactions to choose information-rich measurements.,A8=It is a direct active-perception example where uncertainty determines the next robot action and supports transfer to unseen objects.,A8=true,primary_assignment,,,arxiv:2502.02663,arxiv:2502.02663,3844729635549653255,,A8 | q25-recent,search-papers,recent,A8,false,false,false,false,A8/raw/q25-recent.json | A8/work/assigned-papers.json | A8/work/canonical-pool.jsonl,A8/work/abstract-triage.jsonl | A8/work/assigned-abstracts.jsonl
1096,arxiv:2502.11886,5,MEDIUM,A4,LIMR: Less is More for RL Scaling,arxiv:2502.11886,"In this paper, we ask: what truly determines the effectiveness of RL training data for enhancing language models' reasoning capabilities? While recent advances like o1, Deepseek R1, and Kimi1.5 demonstrate RL's potential, the lack of transparency about training data requirements has hindered systematic progress. Starting directly from base models without distillation, we challenge the assumption that scaling up RL training data inherently improves performance. we demonstrate that a strategically selected subset of just 1,389 samples can outperform the full 8,523-sample dataset. We introduce Learning Impact Measurement (LIM), an automated method to evaluate and prioritize training samples based on their alignment with model learning trajectories, enabling efficient resource utilization and scalable implementation. Our method achieves comparable or even superior performance using only 1,389 samples versus the full 8,523 samples dataset. Notably, while recent data-efficient approaches (e.g., LIMO and s1) show promise with 32B-scale models, we find it significantly underperforms at 7B-scale through supervised fine-tuning (SFT). In contrast, our RL-based LIMR achieves 16.7% higher accuracy on AIME24 and outperforms LIMO and s1 by 13.0% and 22.2% on MATH500. These results fundamentally reshape our understanding of RL scaling in LLMs, demonstrating that precise sample selection, rather than data scale, may be the key to unlocking enhanced reasoning capabilities. For reproducible research and future innovation, we are open-sourcing LIMR, including implementation of LIM, training and evaluation code, curated datasets, and trained models at https://github.com/GAIR-NLP/LIMR.",medium,A4,1,A4=medium,A4=Uses data valuation or attribution to estimate example contribution to model or policy outcomes.,A4=It provides adjacent evidence for data-efficient training intelligence.,A4=true,expansion_round_1,,,arxiv:2502.11886 | paper:3124717869130589788,,,,,related-paper-expansion,,A4,false,false,false,false,A4/expansion/expansion-registry.jsonl,A4/expansion/expansion-triage.jsonl
1109,arxiv:2503.00774,5,HIGH,A7,Shadow: Leveraging Segmentation Masks for Cross-Embodiment Policy Transfer,arxiv:2503.00774,"Data collection in robotics is spread across diverse hardware, and this variation will increase as new hardware is developed. Effective use of this growing body of data requires methods capable of learning from diverse robot embodiments. We consider the setting of training a policy using expert trajectories from a single robot arm (the source), and evaluating on a different robot arm for which no data was collected (the target). We present a data editing scheme termed Shadow, in which the robot during training and evaluation is replaced with a composite segmentation mask of the source and target robots. In this way, the input data distribution at train and test time match closely, enabling robust policy transfer to the new unseen robot while being far more data efficient than approaches that require co-training on large amounts of data from diverse embodiments. We demonstrate that an approach as simple as Shadow is effective both in simulation on varying tasks and robots, and on real robot hardware, where Shadow demonstrates an average of over 2x improvement in success rate compared to the strongest baseline.",high,A7,1,A7=high,A7=Replaces robot appearance with source-target segmentation masks so training and deployment input distributions match across embodiments.,A7=It shows a lightweight data-editing route to repair embodiment shift without large target-robot co-training.,A7=true,primary_assignment,"Marion Lepert, Ria Doshi, Jeannette Bohg",2025,arxiv:2503.00774,arxiv:2503.00774,7564030652971480721,cs.RO,5,search-papers,recent,A7,false,true,true,false,A5/canonical-pool.jsonl | A5/paper-registry.json | A7/raw/q03-heterogeneous.json | A7/raw/q08-transfer.json | A7/raw/q38-shared-policy.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl,A7/work/abstract-triage.jsonl | A7/work/assigned-abstracts.jsonl
1122,arxiv:2503.07017,5,HIGH,A5 | A7,How to Train Your Robots? The Impact of Demonstration Modality on Imitation Learning,arxiv:2503.07017,"Imitation learning is a promising approach for learning robot policies with user-provided data. The way demonstrations are provided, i.e., demonstration modality, influences the quality of the data. While existing research shows that kinesthetic teaching (physically guiding the robot) is preferred by users for the intuitiveness and ease of use, the majority of existing manipulation datasets were collected through teleoperation via a VR controller or spacemouse. In this work, we investigate how different demonstration modalities impact downstream learning performance as well as user experience. Specifically, we compare low-cost demonstration modalities including kinesthetic teaching, teleoperation with a VR controller, and teleoperation with a spacemouse controller. We experiment with three table-top manipulation tasks with different motion constraints. We evaluate and compare imitation learning performance using data from different demonstration modalities, and collected subjective feedback on user experience. Our results show that kinesthetic teaching is rated the most intuitive for controlling the robot and provides cleanest data for best downstream learning performance. However, it is not preferred as the way for large-scale data collection due to the physical load. Based on such insight, we propose a simple data collection scheme that relies on a small number of kinesthetic demonstrations mixed with data collected through teleoperation to achieve the best overall learning performance while maintaining low data-collection effort.",high,A5 | A7,2,A5=high | A7=high,A5=We experiment with three table-top manipulation tasks with different motion constraints. | A7=Imitation learning is a promising approach for learning robot policies with user-provided data.,"A5=The expansion tests whether this adaptive mixture mechanism adds a reusable way to control which robot experience influences policy training. | A7=It expands or measures task, environment, object, or observation coverage for more robust behavior.",A5=true | A7=true,expansion_round_1,,2025,arxiv:2503.07017,arxiv:2503.07017,8272105184171087616,,robot demonstration segmentation failure recovery boundary detection,references | search-papers,false,A5 | A7,false,false,false,false,A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q17-failure-boundaries.json | A4/canonical-registry.jsonl | A4/raw/q01-direct.json | A5/expansion/inspection-manifest.json | A5/expansion/raw/round1-citers.json | A5/expansion/read-manifest.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A5/expansion/round1-triage.jsonl | A7/work/expansion-triage.jsonl
1135,arxiv:2503.14973,5,HIGH,A2,Behaviour Discovery and Attribution for Explainable Reinforcement Learning,arxiv:2503.14973,"Building trust in reinforcement learning (RL) agents requires understanding why they make certain decisions, especially in high-stakes applications like robotics, healthcare, and finance. Existing explainability methods often focus on single states or entire trajectories, either providing only local, step-wise insights or attributing decisions to coarse, episodelevel summaries. Both approaches miss the recurring strategies and temporally extended patterns that actually drive agent behavior across multiple decisions. We address this gap by proposing a fully offline, reward-free framework for behavior discovery and segmentation, enabling the attribution of actions to meaningful and interpretable behavior segments that capture recurring patterns appearing across multiple trajectories. Our method identifies coherent behavior clusters from state-action sequences and attributes individual actions to these clusters for fine-grained, behavior-centric explanations. Evaluations on four diverse offline RL environments show that our approach discovers meaningful behaviors and outperforms trajectory-level baselines in fidelity, human preference, and cluster coherence. Our code is publicly available.",high,A2,1,A2=high,"A2=Finds event, phase, or subtask boundaries by modeling temporal changes in observations, dynamics, language, or latent sequence variables.","A2=The mechanism can turn long robot experience into reusable training units, skill memories, or better-conditioned policy targets.",A2=true,expansion_round_1,,2025,arxiv:2503.14973,arxiv:2503.14973,9118022028318900073,,episode parsing behavior segmentation offline reinforcement learning | trajectory truncation subsequence selection successful segments offline reinforcement learning,search-papers,false,A2,false,false,false,false,A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/expansion-pool.json | A2/expansion-pool.jsonl | A2/raw/q07-synonyms.json | A2/raw/q19-success-subsequences.json,A2/expansion-triage.jsonl
1148,arxiv:2503.22634,5,MEDIUM,A1 | A5,Empirical Analysis of Sim-and-Real Cotraining of Diffusion Policies for Planar Pushing from Pixels,arxiv:2503.22634,"Cotraining with demonstration data generated both in simulation and on real hardware has emerged as a promising recipe for scaling imitation learning in robotics. This work seeks to elucidate basic principles of this sim-and-real cotraining to inform simulation design, sim-and-real dataset creation, and policy training. Our experiments confirm that cotraining with simulated data can dramatically improve performance, especially when real data is limited. We show that these performance gains scale with additional simulated data up to a plateau; adding more real-world data increases this performance ceiling. The results also suggest that reducing physical domain gaps may be more impactful than visual fidelity for non-prehensile or contact-rich tasks. Perhaps surprisingly, we find that some visual gap can help cotraining -- binary probes reveal that high-performing policies must learn to distinguish simulated domains from real. We conclude by investigating this nuance and mechanisms that facilitate positive transfer between sim-and-real. Focusing narrowly on the canonical task of planar pushing from pixels allows us to be thorough in our study. In total, our experiments span 50+ real-world policies (evaluated on 1000+ trials) and 250 simulated policies (evaluated on 50,000+ trials). Videos and code can be found at https://sim-and-real-cotraining.github.io/.",medium,A1 | A5,2,A1=low | A5=medium,A1=The abstract does not expose a clear temporal mechanism connected to the lane. | A5=Cotraining with demonstration data generated both in simulation and on real hardware has emerged as a promising recipe for scaling imitation learning in robotics.,"A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training. | A5=The expansion tests whether this adaptive mixture mechanism adds a reusable way to control which robot experience influences policy training.",A1=false | A5=true,expansion_round_1 | expansion_round_2,,,arxiv:2503.22634,arxiv:2503.22634,3794225775088989514,,,related-papers-round2,,A1,false,false,false,true,A1/expansion-round2-registry.json | A1/paper-registry-complete.json | A5/expansion/inspection-manifest.json | A5/expansion/raw/round1-citers.json | A5/expansion/read-manifest.json,A1/expansion-round2-triage.jsonl | A5/expansion/round1-triage.jsonl
