pass2_index,paper_id,assigned_agent,first_pass_classification,source_lane,paper_name,id,abstract,triage_label,lanes,lane_count,triage_labels_by_lane,mechanisms_by_lane,why_it_matters_by_lane,follow_up_by_lane,corpus_stages,authors,year,source_ids,primary_id,source_paper_id,categories,queries,discovery_methods,designations,primary_readers,metadata_verified_any,body_inspected_any,evidence_read_any,triage_disagreement,source_registry_paths,source_triage_paths
364,arxiv:2002.12334,1,HIGH,A4,A Distributional Framework for Data Valuation,arxiv:2002.12334,"Shapley value is a classic notion from game theory, historically used to quantify the contributions of individuals within groups, and more recently applied to assign values to data points when training machine learning models. Despite its foundational role, a key limitation of the data Shapley framework is that it only provides valuations for points within a fixed data set. It does not account for statistical aspects of the data and does not give a way to reason about points outside the data set. To address these limitations, we propose a novel framework -- distributional Shapley -- where the value of a point is defined in the context of an underlying data distribution. We prove that distributional Shapley has several desirable statistical properties; for example, the values are stable under perturbations to the data points themselves and to the underlying data distribution. We leverage these properties to develop a new algorithm for estimating values from data, which comes with formal guarantees and runs two orders of magnitude faster than state-of-the-art algorithms for computing the (non-distributional) data Shapley values. We apply distributional Shapley to diverse data sets and demonstrate its utility in a data market setting.",high,A4,1,A4=high,"A4=Assigns a value or contribution score to training data so useful, harmful, or complementary examples can be retained or reweighted.",A4=It offers a direct or transferable way to connect robot experience choices to learned policy behavior.,A4=true,primary_assignment,,,arxiv:2002.12334 | paper:8484531100130183844,arxiv:2002.12334,8484531100130183844,,q02-synonyms | q07-shapley | q22-datashapley,semantic-search,,A4,false,false,false,false,A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/raw/q02-synonyms.json | A4/raw/q07-shapley.json | A4/raw/q22-datashapley.json,A4/abstract-triage.jsonl
377,arxiv:2004.12570,1,HIGH,A8,The Ingredients of Real-World Robotic Reinforcement Learning,arxiv:2004.12570,"The success of reinforcement learning for real world robotics has been, in many cases limited to instrumented laboratory scenarios, often requiring arduous human effort and oversight to enable continuous learning. In this work, we discuss the elements that are needed for a robotic learning system that can continually and autonomously improve with data collected in the real world. We propose a particular instantiation of such a system, using dexterous manipulation as our case study. Subsequently, we investigate a number of challenges that come up when learning without instrumentation. In such settings, learning must be feasible without manually designed resets, using only on-board perception, and without hand-engineered reward functions. We propose simple and scalable solutions to these challenges, and then demonstrate the efficacy of our proposed system on a set of dexterous robotic manipulation tasks, providing an in-depth analysis of the challenges associated with this learning paradigm. We demonstrate that our complete system can learn without any human intervention, acquiring a variety of vision-based skills with a real-world three-fingered hand. Results and videos can be found at https://sites.google.com/view/realworld-rl/",high,A8,1,A8=high,"A8=An autonomous real-world learning system combines onboard perception, reset-free interaction, and scalable self-supervised reward signals.",A8=It motivates measuring collection value by autonomous coverage and continual improvement rather than in-domain fit alone.,A8=true,expansion_round_1,,,arxiv:2004.12570 | paperid:4323846862724677420,,,,,related-papers,,A8,false,false,false,false,A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A8/work/expansion-triage.jsonl
390,arxiv:2007.04309,1,HIGH,A1 | A4 | A7,Self-Supervised Policy Adaptation during Deployment,arxiv:2007.04309,"In most real world scenarios, a policy trained by reinforcement learning in one environment needs to be deployed in another, potentially quite different environment. However, generalization across different environments is known to be hard. A natural solution would be to keep training after deployment in the new environment, but this cannot be done if the new environment offers no reward signal. Our work explores the use of self-supervision to allow the policy to continue training after deployment without using any rewards. While previous methods explicitly anticipate changes in the new environment, we assume no prior knowledge of those changes yet still obtain significant improvements. Empirical evaluations are performed on diverse simulation environments from DeepMind Control suite and ViZDoom, as well as real robotic manipulation tasks in continuously changing environments, taking observations from an uncalibrated camera. Our method improves generalization in 31 out of 36 environments across various tasks and outperforms domain randomization on a majority of environments.",high,A1 | A4 | A7,3,A1=low | A4=medium | A7=high,"A1=The abstract does not expose a clear temporal mechanism connected to the lane. | A4=Uses a valuation or attribution signal to estimate the contribution of training examples to model or policy outcomes. | A7=In most real world scenarios, a policy trained by reinforcement learning in one environment needs to be deployed in another, potentially quite different environment.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training. | A4=It is directly or plausibly transferable to selecting robot experience for policy learning. | A7=It informs how data quantity, composition, or offline experience should affect policy training.",A1=false | A4=true | A7=true,expansion_round_1 | expansion_round_2,,,arxiv:2007.04309 | paper:2006202443956549374,arxiv:2007.04309,2006202443956549374,,,references | related-papers-round2,,A1,false,false,false,true,A1/expansion-round2-registry.json | A1/paper-registry-complete.json | A4/expansion/round3/registry.jsonl | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A1/expansion-round2-triage.jsonl | A4/expansion/all-new-expansion-triage.jsonl | A7/work/expansion-triage.jsonl
403,arxiv:2010.02193,1,MEDIUM,A8,Mastering Atari with Discrete World Models,arxiv:2010.02193,"Intelligent agents need to generalize from past experience to achieve goals in complex environments. World models facilitate such generalization and allow learning behaviors from imagined outcomes to increase sample-efficiency. While learning world models from image inputs has recently become feasible for some tasks, modeling Atari games accurately enough to derive successful behaviors has remained an open challenge for many years. We introduce DreamerV2, a reinforcement learning agent that learns behaviors purely from predictions in the compact latent space of a powerful world model. The world model uses discrete representations and is trained separately from the policy. DreamerV2 constitutes the first agent that achieves human-level performance on the Atari benchmark of 55 tasks by learning behaviors inside a separately trained world model. With the same computational budget and wall-clock time, Dreamer V2 reaches 200M frames and surpasses the final performance of the top single-GPU agents IQN and Rainbow. DreamerV2 is also applicable to tasks with continuous actions, where it learns an accurate world model of a complex humanoid robot and solves stand-up and walking from only pixel inputs.",medium,A8,1,A8=medium,A8=A compact discrete world model learns latent dynamics and plans actions through imagined trajectories.,"A8=It is an adjacent precedent for model-based information-seeking representations, though not a robotics collection study.",A8=true,expansion_round_3,,,arxiv:2010.02193 | paperid:3511812109083918553,,,,,,,A8,false,false,false,false,A8/work/expansion-round3-novel.jsonl,A8/work/expansion-round3-triage.jsonl
416,arxiv:2010.10181,1,HIGH,A3 | A6,Robust Imitation Learning from Noisy Demonstrations,arxiv:2010.10181,"Robust learning from noisy demonstrations is a practical but highly challenging problem in imitation learning. In this paper, we first theoretically show that robust imitation learning can be achieved by optimizing a classification risk with a symmetric loss. Based on this theoretical finding, we then propose a new imitation learning method that optimizes the classification risk by effectively combining pseudo-labeling with co-training. Unlike existing methods, our method does not require additional labels or strict assumptions about noise distributions. Experimental results on continuous-control benchmarks show that our method is more robust compared to state-of-the-art methods.",high,A3 | A6,2,A3=high | A6=high,"A3=Symmetric-loss classification risk combined with pseudo-labeling and co-training provides robustness without a specified noise distribution. | A6=Estimates demonstration quality or latent expertise to filter, weight, or optimize learning from mixed-quality experience.",A3=It offers a noise-model-light baseline for action-label corruption in imitation learning. | A6=Shows how heterogeneous demonstrations can contribute without treating every transition as equally trustworthy.,A3=true | A6=true,expansion_round_1 | primary_assignment,Voot Tangkaratt | Nontawat Charoenphakdee | Masashi Sugiyama,2020,arxiv:2010.10181,arxiv:2010.10181,4853416372676424039,cs.AI | cs.LG | stat.ML,q01-direct | q06-syn-noisy-demo | q20-foundational-robust,firecrawl research search-papers | related-papers,general,A3,false,false,false,false,A3/assigned-papers.json | A3/evidence-index.json | A3/expansion-registry.json | A3/paper-registry.json | A3/raw/q01-direct.txt | A3/raw/q20-foundational-robust.txt | A5/canonical-pool.jsonl | A5/paper-registry.json | A6/expansion/canonical-pool.jsonl | A6/raw-retrieval/q06-syn-noisy-demo.json | A6/work/canonical-pool.jsonl,A3/abstract-triage.jsonl | A6/expansion/triage.jsonl
429,arxiv:2011.13885,1,HIGH,A3 | A4 | A5 | A6,Offline Learning from Demonstrations and Unlabeled Experience,arxiv:2011.13885,"Behavior cloning (BC) is often practical for robot learning because it allows a policy to be trained offline without rewards, by supervised learning on expert demonstrations. However, BC does not effectively leverage what we will refer to as unlabeled experience: data of mixed and unknown quality without reward annotations. This unlabeled data can be generated by a variety of sources such as human teleoperation, scripted policies and other agents on the same robot. Towards data-driven offline robot learning that can use this unlabeled experience, we introduce Offline Reinforced Imitation Learning (ORIL). ORIL first learns a reward function by contrasting observations from demonstrator and unlabeled trajectories, then annotates all data with the learned reward, and finally trains an agent via offline reinforcement learning. Across a diverse set of continuous control and simulated robotic manipulation tasks, we show that ORIL consistently outperforms comparable BC agents by effectively leveraging unlabeled experience.",high,A3 | A4 | A5 | A6,4,A3=high | A4=high | A5=high | A6=high,"A3=Offline reinforced imitation learning combines expert demonstrations with unlabeled mixed-quality experience through learned value structure. | A4=Ranks or weights trajectories/transitions according to return, coverage, value, or policy-improvement utility in offline learning. | A5=Behavior cloning (BC) is often practical for robot learning because it allows a policy to be trained offline without rewards, by supervised learning on expert demonstrations. | A6=Infers quality, reward, value, or preferences from mixed-outcome demonstrations to reweight or improve actions.","A3=It shows how a training loop can exploit broad experience while preserving a preference for demonstrated success. | A4=It offers a direct or transferable way to connect robot experience choices to learned policy behavior. | A5=It supplies an adjacent-domain sampling, weighting, or selection mechanism whose transfer to robot experience should be checked during inspection. | A6=Turns success, failure, and relative-quality signals into supervision for experience selection or policy improvement.",A3=true | A4=true | A5=true | A6=true,primary_assignment,"Konrad Zolna, Alexander Novikov, Ksenia Konyushkova, Caglar Gulcehre, Ziyu Wang, Yusuf Aytar, Misha Denil, Nando de Freitas, Scott Reed",2020,arxiv:2011.13885 | paper:1398826677212629428,arxiv:2011.13885,1398826677212629428,cs.AI | cs.LG | cs.RO | stat.ML,4 | 54 | 56 | q01-direct | q04-mislabeled | q11-mech-quality-weighted | q27-found-offline-rl | q31-recent-mixed-quality | q31-trajectory-rank,firecrawl research search-papers | related-papers | search-papers | semantic-search,general,A3 | A4 | A5 | A6,true,true,false,false,A3/assigned-papers.json | A3/evidence-index.json | A3/paper-registry.json | A3/raw/q04-mislabeled.txt | A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/raw/q01-direct.json | A4/raw/q31-trajectory-rank.json | A5/assigned-papers.json | A5/canonical-pool.jsonl | A5/evidence-ledger.jsonl | A5/inspection-manifest.json | A5/paper-registry.json | A5/read-manifest.json | A6/expansion/canonical-pool.jsonl | A6/raw-retrieval/q11-mech-quality-weighted.json | A6/raw-retrieval/q27-found-offline-rl.json | A6/raw-retrieval/q31-recent-mixed-quality.json | A6/registry-assignment.jsonl | A6/work/assigned-registry-inspected.jsonl | A6/work/assigned-registry-preinspect.jsonl | A6/work/canonical-pool.jsonl | A6/work/evidence-index.jsonl,A3/abstract-triage.jsonl | A4/abstract-triage.jsonl | A5/assigned-abstracts.jsonl | A6/triage.jsonl
442,arxiv:2102.08921,1,MEDIUM,A1,How Faithful is your Synthetic Data? Sample-level Metrics for Evaluating and Auditing Generative Models,arxiv:2102.08921,"Devising domain- and model-agnostic evaluation metrics for generative models is an important and as yet unresolved problem. Most existing metrics, which were tailored solely to the image synthesis setup, exhibit a limited capacity for diagnosing the different modes of failure of generative models across broader application domains. In this paper, we introduce a 3-dimensional evaluation metric, (α-Precision, β-Recall, Authenticity), that characterizes the fidelity, diversity and generalization performance of any generative model in a domain-agnostic fashion. Our metric unifies statistical divergence measures with precision-recall analysis, enabling sample- and distribution-level diagnoses of model fidelity and diversity. We introduce generalization as an additional, independent dimension (to the fidelity-diversity trade-off) that quantifies the extent to which a model copies training data -- a crucial performance indicator when modeling sensitive data with requirements on privacy. The three metric components correspond to (interpretable) probabilistic quantities, and are estimated via sample-level binary classification. The sample-level nature of our metric inspires a novel use case which we call model auditing, wherein we judge the quality of individual samples generated by a (black-box) model, discarding low-quality samples and hence improving the overall model performance in a post-hoc manner.",medium,A1,1,A1=medium,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for How Faithful is your Synthetic Data? Sample-level Metrics for Evaluating and Auditing Generative Models.","A1=Its adjacent-domain method may provide a transferable alignment idea, but the robot transfer path requires verification.",A1=true,expansion_round_2,,,arxiv:2102.08921,arxiv:2102.08921,212521854571461782,,,related-papers-round2,,A1,false,false,false,false,A1/expansion-round2-registry.json | A1/paper-registry-complete.json,A1/expansion-round2-triage.jsonl
455,arxiv:2103.12021,1,MEDIUM,A8,Bridging Offline Reinforcement Learning and Imitation Learning: A Tale of Pessimism,arxiv:2103.12021,"Offline (or batch) reinforcement learning (RL) algorithms seek to learn an optimal policy from a fixed dataset without active data collection. Based on the composition of the offline dataset, two main categories of methods are used: imitation learning which is suitable for expert datasets and vanilla offline RL which often requires uniform coverage datasets. From a practical standpoint, datasets often deviate from these two extremes and the exact data composition is usually unknown a priori. To bridge this gap, we present a new offline RL framework that smoothly interpolates between the two extremes of data composition, hence unifying imitation learning and vanilla offline RL. The new framework is centered around a weak version of the concentrability coefficient that measures the deviation from the behavior policy to the expert policy alone. Under this new framework, we further investigate the question on algorithm design: can one develop an algorithm that achieves a minimax optimal rate and also adapts to unknown data composition? To address this question, we consider a lower confidence bound (LCB) algorithm developed based on pessimism in the face of uncertainty in offline RL. We study finite-sample properties of LCB as well as information-theoretic limits in multi-armed bandits, contextual bandits, and Markov decision processes (MDPs). Our analysis reveals surprising facts about optimality rates. In particular, in all three settings, LCB achieves a faster rate of 1/N for nearly-expert datasets compared to the usual rate of 1/√N in offline RL, where N is the number of samples in the batch dataset. In the case of contextual bandits with at least two contexts, we prove that LCB is adaptively optimal for the entire data composition range, achieving a smooth transition from imitation learning to offline RL. We further show that LCB is almost adaptively optimal in MDPs.",medium,A8,1,A8=medium,A8=A lower-confidence-bound offline RL method adapts policy updates to unknown mixtures of expert and suboptimal data using pessimism under uncertainty.,A8=It clarifies how uncertainty and behavior-distribution composition should affect the value assigned to offline robot experience.,A8=true,primary_assignment,,2021,arxiv:2103.12021,arxiv:2103.12021,386131465566908983,,A8 | q18-adjacent,search-papers,foundational,A8,false,false,false,false,A7/raw/q23-offline-support.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/raw/q18-adjacent.json | A8/work/assigned-papers.json | A8/work/canonical-pool.jsonl,A8/work/abstract-triage.jsonl | A8/work/assigned-abstracts.jsonl
468,arxiv:2106.03911,1,HIGH,A3 | A7,XIRL: Cross-embodiment Inverse Reinforcement Learning,arxiv:2106.03911,"We investigate the visual cross-embodiment imitation setting, in which agents learn policies from videos of other agents (such as humans) demonstrating the same task, but with stark differences in their embodiments -- shape, actions, end-effector dynamics, etc. In this work, we demonstrate that it is possible to automatically discover and learn vision-based reward functions from cross-embodiment demonstration videos that are robust to these differences. Specifically, we present a self-supervised method for Cross-embodiment Inverse Reinforcement Learning (XIRL) that leverages temporal cycle-consistency constraints to learn deep visual embeddings that capture task progression from offline videos of demonstrations across multiple expert agents, each performing the same task differently due to embodiment differences. Prior to our work, producing rewards from self-supervised embeddings typically required alignment with a reference trajectory, which may be difficult to acquire under stark embodiment differences. We show empirically that if the embeddings are aware of task progress, simply taking the negative distance between the current state and goal state in the learned embedding space is useful as a reward for training policies with reinforcement learning. We find our learned reward function not only works for embodiments seen during training, but also generalizes to entirely new embodiments. Additionally, when transferring real-world human demonstrations to a simulated robot, we find that XIRL is more sample efficient than current best methods. Qualitative results, code, and datasets are available at https://x-irl.github.io",high,A3 | A7,2,A3=high | A7=high,"A3=The paper develops or evaluates XIRL: Cross-embodiment Inverse Reinforcement Learning, with a mechanism for selecting, weighting, repairing, auditing, or robustifying experience. | A7=Learns task-progress embeddings with temporal cycle consistency and uses embedding distance as an embodiment-robust reward.",A3=Its related-paper mechanism is plausibly transferable to the Program A data-to-policy loop and merits targeted review. | A7=It demonstrates how behavior-relevant progress representations can transfer across morphology when raw actions cannot.,A3=true | A7=true,expansion_round_1 | primary_assignment,"Kevin Zakka, Andy Zeng, Pete Florence, Jonathan Tompson, Jeannette Bohg, Debidatta Dwibedi",2021,arxiv:2106.03911,arxiv:2106.03911,4353705513931831690,cs.AI | cs.CV | cs.LG | cs.RO,q11-human-robot,firecrawl research related-papers | search-papers,foundational,A3 | A7,false,true,true,false,A1/expansion-registry.json | A1/paper-registry-complete.json | A1/paper-registry.json | A1/raw/q11-human-robot.json | A3/expansion-registry.json | A3/paper-registry.json | A7/raw/q03-heterogeneous.json | A7/raw/q38-shared-policy.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl,A3/expansion-triage.jsonl | A7/work/abstract-triage.jsonl | A7/work/assigned-abstracts.jsonl
481,arxiv:2107.07746,1,MEDIUM,A7,Rectifying the Shortcut Learning of Background for Few-Shot Learning,arxiv:2107.07746,"The category gap between training and evaluation has been characterised as one of the main obstacles to the success of Few-Shot Learning (FSL). In this paper, we for the first time empirically identify image background, common in realistic images, as a shortcut knowledge helpful for in-class classification but ungeneralizable beyond training categories in FSL. A novel framework, COSOC, is designed to tackle this problem by extracting foreground objects in images at both training and evaluation without any extra supervision. Extensive experiments carried on inductive FSL tasks demonstrate the effectiveness of our approaches.",medium,A7,1,A7=medium,A7=The category gap between training and evaluation has been characterised as one of the main obstacles to the success of Few-Shot Learning (FSL).,A7=It helps diagnose or reduce behavior-distribution mismatch and spurious dependence under deployment shift.,A7=false,expansion_round_1,,,arxiv:2107.07746,,,,,references,,A7,false,false,false,false,A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl
494,arxiv:2108.06706,1,HIGH,A1,Temporal Action Segmentation with High-level Complex Activity Labels,arxiv:2108.06706,"The temporal action segmentation task segments videos temporally and predicts action labels for all frames. Fully supervising such a segmentation model requires dense frame-wise action annotations, which are expensive and tedious to collect. This work is the first to propose a Constituent Action Discovery (CAD) framework that only requires the video-wise high-level complex activity label as supervision for temporal action segmentation. The proposed approach automatically discovers constituent video actions using an activity classification task. Specifically, we define a finite number of latent action prototypes to construct video-level dual representations with which these prototypes are learned collectively through the activity classification training. This setting endows our approach with the capability to discover potentially shared actions across multiple complex activities. Due to the lack of action-level supervision, we adopt the Hungarian matching algorithm to relate latent action prototypes to ground truth semantic classes for evaluation. We show that with the high-level supervision, the Hungarian matching can be extended from the existing video and activity levels to the global level. The global-level matching allows for action sharing across activities, which has never been considered in the literature before. Extensive experiments demonstrate that our discovered actions can help perform temporal action segmentation and activity recognition tasks.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Temporal Action Segmentation with High-level Complex Activity Labels.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_2,,2021,arxiv:2108.06706,arxiv:2108.06706,1136580757785294051,,human activity recognition temporal action segmentation weak supervision | video action segmentation temporal boundary detection subaction discovery,related-papers-round2 | related-papers-round3,false,A1,false,false,false,false,A1/expansion-round2-registry.json | A1/expansion-round3-registry.json | A1/paper-registry-complete.json | A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q23-human-activity.json | A2/raw/q24-video-segmentation.json,A1/expansion-round2-triage.jsonl
507,arxiv:2109.12098,1,MEDIUM,A4,CLIPort: What and Where Pathways for Robotic Manipulation,arxiv:2109.12098,"How can we imbue robots with the ability to manipulate objects precisely but also to reason about them in terms of abstract concepts? Recent works in manipulation have shown that end-to-end networks can learn dexterous skills that require precise spatial reasoning, but these methods often fail to generalize to new goals or quickly learn transferable concepts across tasks. In parallel, there has been great progress in learning generalizable semantic representations for vision and language by training on large-scale internet data, however these representations lack the spatial understanding necessary for fine-grained manipulation. To this end, we propose a framework that combines the best of both worlds: a two-stream architecture with semantic and spatial pathways for vision-based manipulation. Specifically, we present CLIPort, a language-conditioned imitation-learning agent that combines the broad semantic understanding (what) of CLIP [1] with the spatial precision (where) of Transporter [2]. Our end-to-end framework is capable of solving a variety of language-specified tabletop tasks from packing unseen objects to folding cloths, all without any explicit representations of object poses, instance segmentations, memory, symbolic states, or syntactic structures. Experiments in simulated and real-world settings show that our approach is data efficient in few-shot settings and generalizes effectively to seen and unseen semantic concepts. We even learn one multi-task policy for 10 simulated and 9 real-world tasks that is better or comparable to single-task policies.",medium,A4,1,A4=medium,"A4=Connects trajectory or demonstration choice to downstream policy learning, behavior, or offline-RL utility.",A4=It is directly or plausibly transferable to selecting robot experience for policy learning.,A4=false,expansion_round_1,,,arxiv:2109.12098 | paper:592400215618343385,,,,,,,A4,false,false,false,false,A4/expansion/round4/registry.jsonl,A4/expansion/all-new-expansion-triage.jsonl
520,arxiv:2110.09514,1,HIGH,A1,Discovering and Achieving Goals via World Models,arxiv:2110.09514,"How can artificial agents learn to solve many diverse tasks in complex visual environments in the absence of any supervision? We decompose this question into two problems: discovering new goals and learning to reliably achieve them. We introduce Latent Explorer Achiever (LEXA), a unified solution to these that learns a world model from image inputs and uses it to train an explorer and an achiever policy from imagined rollouts. Unlike prior methods that explore by reaching previously visited states, the explorer plans to discover unseen surprising states through foresight, which are then used as diverse targets for the achiever to practice. After the unsupervised phase, LEXA solves tasks specified as goal images zero-shot without any additional learning. LEXA substantially outperforms previous approaches to unsupervised goal-reaching, both on prior benchmarks and on a new challenging benchmark with a total of 40 test tasks spanning across four standard robotic manipulation and locomotion domains. LEXA further achieves goals that require interacting with multiple objects in sequence. Finally, to demonstrate the scalability and generality of LEXA, we train a single general agent across four distinct environments. Code and videos at https://orybkin.github.io/lexa/",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Discovering and Achieving Goals via World Models.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_2,,,arxiv:2110.09514,arxiv:2110.09514,3076055568652607584,,,related-papers-round2,,A1,false,false,false,false,A1/expansion-round2-registry.json | A1/paper-registry-complete.json,A1/expansion-round2-triage.jsonl
533,arxiv:2111.13680,1,MEDIUM,A8,GMFlow: Learning Optical Flow via Global Matching,arxiv:2111.13680,"Learning-based optical flow estimation has been dominated with the pipeline of cost volume with convolutions for flow regression, which is inherently limited to local correlations and thus is hard to address the long-standing challenge of large displacements. To alleviate this, the state-of-the-art framework RAFT gradually improves its prediction quality by using a large number of iterative refinements, achieving remarkable performance but introducing linearly increasing inference time. To enable both high accuracy and efficiency, we completely revamp the dominant flow regression pipeline by reformulating optical flow as a global matching problem, which identifies the correspondences by directly comparing feature similarities. Specifically, we propose a GMFlow framework, which consists of three main components: a customized Transformer for feature enhancement, a correlation and softmax layer for global feature matching, and a self-attention layer for flow propagation. We further introduce a refinement step that reuses GMFlow at higher feature resolution for residual flow prediction. Our new framework outperforms 31-refinements RAFT on the challenging Sintel benchmark, while using only one refinement and running faster, suggesting a new paradigm for accurate and efficient optical flow estimation. Code is available at https://github.com/haofeixu/gmflow.",medium,A8,1,A8=medium,"A8=Global feature matching estimates dense optical flow without local correlation assumptions, producing motion-aligned visual representations.","A8=Reliable flow features can support motion similarity retrieval for robot data, although this paper is not robot-collection research.",A8=true,expansion_round_2,,,arxiv:2111.13680 | paperid:8150943524275412906,,,,,,,A8,false,false,false,false,A8/work/expansion-round2-novel.jsonl,A8/work/expansion-round2-triage.jsonl
546,arxiv:2201.12096,1,MEDIUM,A8,Mask-based Latent Reconstruction for Reinforcement Learning,arxiv:2201.12096,"For deep reinforcement learning (RL) from pixels, learning effective state representations is crucial for achieving high performance. However, in practice, limited experience and high-dimensional inputs prevent effective representation learning. To address this, motivated by the success of mask-based modeling in other research fields, we introduce mask-based reconstruction to promote state representation learning in RL. Specifically, we propose a simple yet effective self-supervised method, Mask-based Latent Reconstruction (MLR), to predict complete state representations in the latent space from the observations with spatially and temporally masked pixels. MLR enables better use of context information when learning state representations to make them more informative, which facilitates the training of RL agents. Extensive experiments show that our MLR significantly improves the sample efficiency in RL and outperforms the state-of-the-art sample-efficient RL methods on multiple continuous and discrete control benchmarks. Our code is available at https://github.com/microsoft/Mask-based-Latent-Reconstruction.",medium,A8,1,A8=medium,A8=Masked latent reconstruction pretrains state representations to predict missing information useful for downstream control.,"A8=It supplies a self-supervised test of representation information content, although active collection is indirect.",A8=true,expansion_round_3,,,arxiv:2201.12096 | paperid:1803132302257290666,,,,,,,A8,false,false,false,false,A8/work/expansion-round3-novel.jsonl,A8/work/expansion-round3-triage.jsonl
559,arxiv:2203.08949,1,HIGH,A5,Latent-Variable Advantage-Weighted Policy Optimization for Offline RL,arxiv:2203.08949,"Offline reinforcement learning methods hold the promise of learning policies from pre-collected datasets without the need to query the environment for new transitions. This setting is particularly well-suited for continuous control robotic applications for which online data collection based on trial-and-error is costly and potentially unsafe. In practice, offline datasets are often heterogeneous, i.e., collected in a variety of scenarios, such as data from several human demonstrators or from policies that act with different purposes. Unfortunately, such datasets can exacerbate the distribution shift between the behavior policy underlying the data and the optimal policy to be learned, leading to poor performance. To address this challenge, we propose to leverage latent-variable policies that can represent a broader class of policy distributions, leading to better adherence to the training data distribution while maximizing reward via a policy over the latent variable. As we empirically show on a range of simulated locomotion, navigation, and manipulation tasks, our method referred to as latent-variable advantage-weighted policy optimization (LAPO), improves the average performance of the next best-performing offline reinforcement learning methods by 49% on heterogeneous datasets, and by 8% on datasets with narrow and biased distributions.",high,A5,1,A5=high,"A5=As we empirically show on a range of simulated locomotion, navigation, and manipulation tasks, our method referred to as latent-variable advantage-weighted policy optimization (LAPO), improves the average performance of the next best-performing offline reinforcement learning m.","A5=It informs how contribution weights can align training with quality, advantage, density, or task importance in the robot experience-to-policy loop.",A5=true,primary_assignment,"Xi Chen, Ali Ghadirzadeh, Tianhe Yu, Yuan Gao, Jianhao Wang, Wenzhe Li, Bin Liang, Chelsea Finn, Chongjie Zhang",,arxiv:2203.08949 | paper:874415918567867362,,paper:874415918567867362,cs.LG,52,search-papers,general,A5,false,false,false,false,A5/assigned-papers.json | A5/canonical-pool.jsonl | A5/evidence-ledger.jsonl | A5/inspection-manifest.json | A5/paper-registry.json | A5/read-manifest.json,A5/assigned-abstracts.jsonl
572,arxiv:2204.08327,1,MEDIUM,A6,Automatic Encoding and Repair of Reactive High-Level Tasks with Learned Abstract Representations,arxiv:2204.08327,"We present a framework that, given a set of skills a robot can perform, abstracts sensor data into symbols that we use to automatically encode the robot's capabilities in Linear Temporal Logic. We specify reactive high-level tasks based on these capabilities, for which a strategy is automatically synthesized and executed on the robot, if the task is feasible. If a task is not feasible given the robot's capabilities, we present two methods, one enumeration-based and one synthesis-based, for automatically suggesting additional skills for the robot or modifications to existing skills that would make the task feasible. We demonstrate our framework on a Baxter robot manipulating blocks on a table, a Baxter robot manipulating plates on a table, and a Kinova arm manipulating vials, with multiple sensor modalities, including raw images.",medium,A6,1,A6=medium,"A6=Learns or supplies recovery, correction, retry, repair, or replanning behavior from failed or perturbed executions.",A6=Makes failure states informative for robust execution and for deciding what corrective data to collect next.,A6=false,expansion_round_1,,,arxiv:2204.08327,arxiv:2204.08327,8575105773474933745,,,related-papers,,A6,false,false,false,false,A6/expansion/canonical-pool.jsonl,A6/expansion/triage.jsonl
