pass2_index,paper_id,assigned_agent,first_pass_classification,source_lane,paper_name,id,abstract,triage_label,lanes,lane_count,triage_labels_by_lane,mechanisms_by_lane,why_it_matters_by_lane,follow_up_by_lane,corpus_stages,authors,year,source_ids,primary_id,source_paper_id,categories,queries,discovery_methods,designations,primary_readers,metadata_verified_any,body_inspected_any,evidence_read_any,triage_disagreement,source_registry_paths,source_triage_paths
956,arxiv:2407.15815,8,HIGH,A1,Learning to Manipulate Anywhere: A Visual Generalizable Framework For Reinforcement Learning,arxiv:2407.15815,"Can we endow visuomotor robots with generalization capabilities to operate in diverse open-world scenarios? In this paper, we propose Maniwhere, a generalizable framework tailored for visual reinforcement learning, enabling the trained robot policies to generalize across a combination of multiple visual disturbance types. Specifically, we introduce a multi-view representation learning approach fused with Spatial Transformer Network (STN) module to capture shared semantic information and correspondences among different viewpoints. In addition, we employ a curriculum-based randomization and augmentation approach to stabilize the RL training process and strengthen the visual generalization ability. To exhibit the effectiveness of Maniwhere, we meticulously design 8 tasks encompassing articulate objects, bi-manual, and dexterous hand manipulation tasks, demonstrating Maniwhere's strong visual generalization and sim2real transfer abilities across 3 hardware platforms. Our experiments show that Maniwhere significantly outperforms existing state-of-the-art methods. Videos are provided at https://gemcollector.github.io/maniwhere/.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Learning to Manipulate Anywhere: A Visual Generalizable Framework For Reinforcement Learning.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_2,,,arxiv:2407.15815,arxiv:2407.15815,8689071590001665744,,,related-papers-round2,,A1,false,false,false,false,A1/expansion-round2-registry.json | A1/paper-registry-complete.json,A1/expansion-round2-triage.jsonl
969,arxiv:2408.07852,8,MEDIUM,A4,Training Language Models on the Knowledge Graph: Insights on Hallucinations and Their Detectability,arxiv:2408.07852,"While many capabilities of language models (LMs) improve with increased training budget, the influence of scale on hallucinations is not yet fully understood. Hallucinations come in many forms, and there is no universally accepted definition. We thus focus on studying only those hallucinations where a correct answer appears verbatim in the training set. To fully control the training data content, we construct a knowledge graph (KG)-based dataset, and use it to train a set of increasingly large LMs. We find that for a fixed dataset, larger and longer-trained LMs hallucinate less. However, hallucinating on ≤5% of the training data requires an order of magnitude larger model, and thus an order of magnitude more compute, than Hoffmann et al. (2022) reported was optimal. Given this costliness, we study how hallucination detectors depend on scale. While we see detector size improves performance on fixed LM's outputs, we find an inverse relationship between the scale of the LM and the detectability of its hallucinations.",medium,A4,1,A4=medium,A4=Uses data valuation or attribution to estimate example contribution to model or policy outcomes.,A4=It provides adjacent evidence for data-efficient training intelligence.,A4=true,expansion_round_1,,,arxiv:2408.07852 | paper:6562497234414014697,,,,,related-paper-expansion,,A4,false,false,false,false,A4/expansion/expansion-registry.jsonl,A4/expansion/expansion-triage.jsonl
982,arxiv:2409.06615,8,HIGH,A1,One-Shot Imitation under Mismatched Execution,arxiv:2409.06615,"Human demonstrations as prompts are a powerful way to program robots to do long-horizon manipulation tasks. However, translating these demonstrations into robot-executable actions presents significant challenges due to execution mismatches in movement styles and physical capabilities. Existing methods for human-robot translation either depend on paired data, which is infeasible to scale, or rely heavily on frame-level visual similarities that often break down in practice. To address these challenges, we propose RHyME, a novel framework that automatically pairs human and robot trajectories using sequence-level optimal transport cost functions. Given long-horizon robot demonstrations, RHyME synthesizes semantically equivalent human videos by retrieving and composing short-horizon human clips. This approach facilitates effective policy training without the need for paired data. RHyME successfully imitates a range of cross-embodiment demonstrators, both in simulation and with a real human hand, achieving over 50% increase in task success compared to previous methods. We release our code and datasets at https://portal-cornell.github.io/rhyme/.",high,A1,1,A1=high,A1=RHyME pairs human and robot demonstrations with sequence-level optimal-transport costs and composes short human clips for cross-embodiment imitation.,"A1=Sequence-level correspondence can replace brittle frame matching when action timing, morphology, and movement style differ.",A1=true,primary_assignment,,2024,arxiv:2409.06615,arxiv:2409.06615,9012743947472818256,,q05-failure | q09-foundational-robot | q11-human-robot | q18-phase,search-papers,foundational,A1,false,false,false,false,A1/assigned-papers.json | A1/evidence-read-manifest.json | A1/expansion-round2-registry.json | A1/inspection-manifest.json | A1/paper-registry-complete.json | A1/paper-registry.json | A1/raw/q05-failure.json | A1/raw/q09-foundational-robot.json | A1/raw/q11-human-robot.json | A1/raw/q18-phase.json | A5/canonical-pool.jsonl | A5/paper-registry.json | A6/raw-retrieval/q03-direct-partial-success.json | A6/work/canonical-pool.jsonl | A7/raw/q33-recent-longtail.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/raw/q01-direct.json | A8/work/canonical-pool.jsonl,A1/assigned-abstracts.jsonl | A1/triage.jsonl
995,arxiv:2409.19917,8,HIGH,A2 | A3 | A6 | A8,Towards Effective Utilization of Mixed-Quality Demonstrations in Robotic Manipulation via Segment-Level Selection and Optimization,arxiv:2409.19917,"Data is crucial for robotic manipulation, as it underpins the development of robotic systems for complex tasks. While high-quality, diverse datasets enhance the performance and adaptability of robotic manipulation policies, collecting extensive expert-level data is resource-intensive. Consequently, many current datasets suffer from quality inconsistencies due to operator variability, highlighting the need for methods to utilize mixed-quality data effectively. To mitigate these issues, we propose ""Select Segments to Imitate"" (S2I), a framework that selects and optimizes mixed-quality demonstration data at the segment level, while ensuring plug-and-play compatibility with existing robotic manipulation policies. The framework has three components: demonstration segmentation dividing origin data into meaningful segments, segment selection using contrastive learning to find high-quality segments, and trajectory optimization to refine suboptimal segments for better policy learning. We evaluate S2I through comprehensive experiments in simulation and real-world environments across six tasks, demonstrating that with only 3 expert demonstrations for reference, S2I can improve the performance of various downstream policies when trained with mixed-quality demonstrations. Project website: https://tonyfang.net/s2i/.",high,A2 | A3 | A6 | A8,4,A2=high | A3=high | A6=high | A8=high,"A2=Localizes event, phase, or subtask boundaries by modeling changes in multimodal observations, dynamics, language, or latent sequence structure. | A3=Segment-level selection and optimization isolates useful portions of mixed-quality demonstrations before policy training. | A6=Selects, segments, repairs, or stitches trajectory prefixes and subsequences so training emphasizes feasible and informative behavior. | A8=Contrastive segment representations select useful portions of mixed-quality demonstrations and optimize suboptimal segments before policy training.","A2=Boundary and horizon choices determine the training unit, feedback latency, credit assignment, and compounding-error exposure in long-horizon robot learning. | A3=It provides a direct salvage mechanism for episodes containing both productive and defective behavior. | A6=Provides a way to preserve useful partial progress while suppressing harmful or redundant trajectory content. | A8=It shows why segment-level similarity and transformation can outperform whole-trajectory quality decisions.",A2=true | A3=true | A6=true | A8=true,expansion_round_1 | primary_assignment,"Jingjing Chen, Hongjie Fang, Hao-Shu Fang, Cewu Lu",2024,arxiv:2409.19917,arxiv:2409.19917,7490515010643091687,cs.RO,2024 2025 robot data subsequence selection useful trajectories | A8 | bad trajectory segments removal segmentation data quality robot imitation | learning to segment demonstrations programming by demonstration | q05-syn-suboptimal-demo | q05-synonyms | q11-mech-quality-weighted | q31-recent-mixed-quality | trajectory compression distillation subsequence selection robot learning demonstrations,firecrawl research related-papers | search-papers,false,A2 | A3 | A6,true,true,false,false,A2/assigned-papers.json | A2/assigned-registry-inspected.json | A2/assigned-registry-inspected.jsonl | A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q12-compression.json | A2/raw/q21-bad-segments.json | A2/raw/q29-programming-by-demo.json | A2/raw/q42-2024-2025-subsequence.json | A3/expansion-evidence-index.json | A3/expansion-registry.json | A3/paper-registry.json | A4/canonical-registry.jsonl | A4/raw/q33-recent-robot.json | A5/canonical-pool.jsonl | A5/paper-registry.json | A6/raw-retrieval/q05-syn-suboptimal-demo.json | A6/raw-retrieval/q11-mech-quality-weighted.json | A6/raw-retrieval/q31-recent-mixed-quality.json | A6/registry-assignment.jsonl | A6/work/assigned-registry-inspected.jsonl | A6/work/assigned-registry-preinspect.jsonl | A6/work/canonical-pool.jsonl | A6/work/evidence-index.jsonl | A8/raw/q05-synonyms.json | A8/work/assigned-papers.json | A8/work/canonical-pool.jsonl | A8/work/expansion-pool.jsonl,A2/assigned-abstracts.jsonl | A2/triage.jsonl | A3/expansion-triage.jsonl | A6/triage.jsonl | A8/work/abstract-triage.jsonl | A8/work/assigned-abstracts.jsonl
1008,arxiv:2410.13126,8,MEDIUM,A8,ALOHA Unleashed: A Simple Recipe for Robot Dexterity,arxiv:2410.13126,"Recent work has shown promising results for learning end-to-end robot policies using imitation learning. In this work we address the question of how far can we push imitation learning for challenging dexterous manipulation tasks. We show that a simple recipe of large scale data collection on the ALOHA 2 platform, combined with expressive models such as Diffusion Policies, can be effective in learning challenging bimanual manipulation tasks involving deformable objects and complex contact rich dynamics. We demonstrate our recipe on 5 challenging real-world and 3 simulated tasks and demonstrate improved performance over state-of-the-art baselines. The project website and videos can be found at aloha-unleashed.github.io.",medium,A8,1,A8=medium,A8=A low-cost bimanual platform and scalable teleoperation recipe collect demonstrations for dexterous manipulation learning.,"A8=It is a practical collection reference for broadening embodiment and skill coverage, though selection is not its main contribution.",A8=true,expansion_round_2,,,arxiv:2410.13126 | paperid:8056377351045649895,,,,,,,A8,false,false,false,false,A8/work/expansion-round2-novel.jsonl,A8/work/expansion-round2-triage.jsonl
1021,arxiv:2410.19235,8,HIGH,A1,Learning Diffusion Policies from Demonstrations For Compliant Contact-rich Manipulation,arxiv:2410.19235,"Robots hold great promise for performing repetitive or hazardous tasks, but achieving human-like dexterity, especially in contact-rich and dynamic environments, remains challenging. Rigid robots, which rely on position or velocity control, often struggle with maintaining stable contact and applying consistent force in force-intensive tasks. Learning from Demonstration has emerged as a solution, but tasks requiring intricate maneuvers, such as powder grinding, present unique difficulties. This paper introduces Diffusion Policies For Compliant Manipulation (DIPCOM), a novel diffusion-based framework designed for compliant control tasks. By leveraging generative diffusion models, we develop a policy that predicts Cartesian end-effector poses and adjusts arm stiffness to maintain the necessary force. Our approach enhances force control through multimodal distribution modeling, improves the integration of diffusion policies in compliance control, and extends our previous work by demonstrating its effectiveness in real-world tasks. We present a detailed comparison between our framework and existing methods, highlighting the advantages and best practices for deploying diffusion-based compliance control.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Learning Diffusion Policies from Demonstrations For Compliant Contact-rich Manipulation.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_2,,,arxiv:2410.19235,arxiv:2410.19235,151255766521441384,,,related-papers-round2 | related-papers-round3,,A1,false,false,false,false,A1/expansion-round2-registry.json | A1/expansion-round3-registry.json | A1/paper-registry-complete.json,A1/expansion-round2-triage.jsonl
1034,arxiv:2411.03682,8,HIGH,A7,LEGATO: Cross-Embodiment Imitation Using a Grasping Tool,arxiv:2411.03682,"Cross-embodiment imitation learning enables policies trained on specific embodiments to transfer across different robots, unlocking the potential for large-scale imitation learning that is both cost-effective and highly reusable. This paper presents LEGATO, a cross-embodiment imitation learning framework for visuomotor skill transfer across varied kinematic morphologies. We introduce a handheld gripper that unifies action and observation spaces, allowing tasks to be defined consistently across robots. We train visuomotor policies on task demonstrations using this gripper through imitation learning, applying transformation to a motion-invariant space for computing the training loss. Gripper motions generated by the policies are retargeted into high-degree-of-freedom whole-body motions using inverse kinematics for deployment across diverse embodiments. Our evaluations in simulation and real-robot experiments highlight the framework's effectiveness in learning and transferring visuomotor skills across various robots. More information can be found on the project page: https://ut-hcrl.github.io/LEGATO.",high,A7,1,A7=high,"A7=Uses a handheld gripper and motion-invariant loss to create a common interface, then retargets learned motions through inverse kinematics.",A7=It is a practical embodiment-normalization mechanism for reusing data across robot morphologies.,A7=true,primary_assignment,"Mingyo Seo, H. Andy Park, Shenli Yuan, Yuke Zhu, Luis Sentis",2024,arxiv:2411.03682,arxiv:2411.03682,5577299062231098728,cs.RO,,search-papers,foundational | recent,A7,false,true,true,false,A7/raw/q03-heterogeneous.json | A7/raw/q08-transfer.json | A7/raw/q27-cross-embodiment-foundation.json | A7/raw/q38-shared-policy.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl,A7/work/abstract-triage.jsonl | A7/work/assigned-abstracts.jsonl
1047,arxiv:2412.02818,8,HIGH,A7,RoboMD: Uncovering Robot Vulnerabilities through Semantic Potential Fields,arxiv:2412.02818,"Robot manipulation policies, while central to the promise of physical AI, are highly vulnerable in the presence of external variations in the real world. Diagnosing these vulnerabilities is hindered by two key challenges: (i) the relevant variations to test against are often unknown, and (ii) direct testing in the real world is costly and unsafe. We introduce a framework that tackles both issues by learning a separate deep reinforcement learning (deep RL) policy for vulnerability prediction through virtual runs on a continuous vision-language embedding trained with limited success-failure data. By treating this embedding space, which is rich in semantic and visual variations, as a potential field, the policy learns to move toward vulnerable regions while being repelled from success regions. This vulnerability prediction policy, trained on virtual rollouts, enables scalable and safe vulnerability analysis without expensive physical trials. By querying this policy, our framework builds a probabilistic vulnerability-likelihood map. Experiments across simulation benchmarks and a physical robot arm show that our framework uncovers up to 23% more unique vulnerabilities than state-of-the-art vision-language baselines, revealing subtle vulnerabilities overlooked by heuristic testing. Additionally, we show that fine-tuning the manipulation policy with the vulnerabilities discovered by our framework improves manipulation performance with much less fine-tuning data.",high,A7,1,A7=high,"A7=Robot manipulation policies, while central to the promise of physical AI, are highly vulnerable in the presence of external variations in the real world.","A7=It informs how data quantity, composition, or offline experience should affect policy training.",A7=true,expansion_round_1,,,arxiv:2412.02818,,,,,citers,,A7,false,false,false,false,A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl
1060,arxiv:2412.15182,8,HIGH,A1 | A4 | A8,STRAP: Robot Sub-Trajectory Retrieval for Augmented Policy Learning,arxiv:2412.15182,"Robot learning is witnessing a significant increase in the size, diversity, and complexity of pre-collected datasets, mirroring trends in domains such as natural language processing and computer vision. Many robot learning methods treat such datasets as multi-task expert data and learn a multi-task, generalist policy by training broadly across them. Notably, while these generalist policies can improve the average performance across many tasks, the performance of generalist policies on any one task is often suboptimal due to negative transfer between partitions of the data, compared to task-specific specialist policies. In this work, we argue for the paradigm of training policies during deployment given the scenarios they encounter: rather than deploying pre-trained policies to unseen problems in a zero-shot manner, we non-parametrically retrieve and train models directly on relevant data at test time. Furthermore, we show that many robotics tasks share considerable amounts of low-level behaviors and that retrieval at the ""sub""-trajectory granularity enables significantly improved data utilization, generalization, and robustness in adapting policies to novel problems. In contrast, existing full-trajectory retrieval methods tend to underutilize the data and miss out on shared cross-task content. This work proposes STRAP, a technique for leveraging pre-trained vision foundation models and dynamic time warping to retrieve sub-sequences of trajectories from large training corpora in a robust fashion. STRAP outperforms both prior retrieval algorithms and multi-task learning methods in simulated and real experiments, showing the ability to scale to much larger offline datasets in the real world as well as the ability to learn robust control policies with just a handful of real-world demonstrations.",high,A1 | A4 | A8,3,A1=high | A4=high | A8=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for STRAP: Robot Sub-Trajectory Retrieval for Augmented Policy Learning. | A4=Ranks or weights trajectories/transitions according to return, coverage, value, or policy-improvement utility in offline learning. | A8=A learned sub-trajectory encoder retrieves locally relevant motion fragments and conditions action prediction on those fragments.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training. | A4=It offers a direct or transferable way to connect robot experience choices to learned policy behavior. | A8=It supports fine-grained usefulness matching when whole-episode similarity hides the part that matters for the next decision.",A1=true | A4=true | A8=true,expansion_round_1 | expansion_round_2 | primary_assignment,,2024,arxiv:2412.15182 | paper:3270426112587894525 | paperid:3270426112587894525,arxiv:2412.15182,3270426112587894525,,2024 2025 robot data subsequence selection useful trajectories | q12-remove-trajectories | sub-trajectory discovery useful subsequences sequential decision making robotics,related-papers | related-papers-round2 | semantic-search,false,A1 | A4,false,false,false,false,A1/expansion-round2-registry.json | A1/paper-registry-complete.json | A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q06-synonyms.json | A2/raw/q42-2024-2025-subsequence.json | A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/raw/q12-remove-trajectories.json | A6/raw-retrieval/q09-mech-segmentation.json | A6/work/canonical-pool.jsonl | A7/raw/q30-recent-generalist.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A1/expansion-round2-triage.jsonl | A4/abstract-triage.jsonl | A8/work/expansion-triage.jsonl
1073,arxiv:2501.12668,8,HIGH,A2 | A8,NBDI: A Simple and Effective Termination Condition for Skill Extraction from Task-Agnostic Demonstrations,arxiv:2501.12668,"Intelligent agents are able to make decisions based on different levels of granularity and duration. Recent advances in skill learning enabled the agent to solve complex, long-horizon tasks by effectively guiding the agent in choosing appropriate skills. However, the practice of using fixed-length skills can easily result in skipping valuable decision points, which ultimately limits the potential for further exploration and faster policy learning. In this work, we propose to learn a simple and effective termination condition that identifies decision points through a state-action novelty module that leverages agent experience data. Our approach, Novelty-based Decision Point Identification (NBDI), outperforms previous baselines in complex, long-horizon tasks, and remains effective even in the presence of significant variations in the environment configurations of downstream tasks, highlighting the importance of decision point identification in skill learning.",high,A2 | A8,2,A2=high | A8=high,A2=Discovers reusable temporal structure in sequential experience for downstream decision making or policy learning. | A8=A learned termination criterion segments task-agnostic demonstrations into skill units using boundary-sensitive representation changes.,"A2=The mechanism can turn long robot experience into reusable training units, skill memories, or better-conditioned policy targets. | A8=Reliable skill boundaries make sub-trajectory similarity and coverage accounting actionable for fleet collection.",A2=true | A8=true,expansion_round_1 | expansion_round_2,,2025,arxiv:2501.12668 | paperid:5768572693529255080,,,,,,,A2 | A8,false,false,false,false,A2/expansion-pool.json | A2/expansion-pool.jsonl | A8/work/expansion-round2-novel.jsonl,A2/expansion-triage.jsonl | A8/work/expansion-round2-triage.jsonl
1086,arxiv:2502.03752,8,HIGH,A2,Self-Improving Skill Learning for Robust Skill-based Meta-Reinforcement Learning,arxiv:2502.03752,"Meta-reinforcement learning (Meta-RL) facilitates rapid adaptation to unseen tasks but faces challenges in long-horizon environments. Skill-based approaches tackle this by decomposing state-action sequences into reusable skills and employing hierarchical decision-making. However, these methods are highly susceptible to noisy offline demonstrations, leading to unstable skill learning and degraded performance. To address this, we propose Self-Improving Skill Learning (SISL), which performs self-guided skill refinement using decoupled high-level and skill improvement policies, while applying skill prioritization via maximum return relabeling to focus updates on task-relevant trajectories, resulting in robust and stable adaptation even under noisy and suboptimal data. By mitigating the effect of noise, SISL achieves reliable skill learning and consistently outperforms other skill-based meta-RL methods on diverse long-horizon tasks. Our code is available at https://epsilog.github.io/SISL.",high,A2,1,A2=high,A2=Discovers reusable temporal structure in sequential experience for downstream decision making or policy learning.,"A2=The mechanism can turn long robot experience into reusable training units, skill memories, or better-conditioned policy targets.",A2=true,expansion_round_1,,2025,arxiv:2502.03752,arxiv:2502.03752,paper:4523262488328352977,,56,search-papers,general,A2,false,false,false,false,A2/expansion-pool.json | A2/expansion-pool.jsonl | A5/canonical-pool.jsonl | A5/paper-registry.json | A6/raw-retrieval/q06-syn-noisy-demo.json | A6/work/canonical-pool.jsonl,A2/expansion-triage.jsonl
1099,arxiv:2502.16372,8,HIGH,A7,COMPASS: Cross-embodiment Mobility Policy via Residual RL and Skill Synthesis,arxiv:2502.16372,"As robots are increasingly deployed in diverse application domains, enabling robust mobility across different embodiments has become a critical challenge. Classical mobility stacks, though effective on specific platforms, require extensive per-robot tuning and do not scale easily to new embodiments. Learning-based approaches, such as imitation learning (IL), offer alternatives, but face significant limitations on the need for high-quality demonstrations for each embodiment. To address these challenges, we introduce COMPASS, a unified framework that enables scalable cross-embodiment mobility using expert demonstrations from only a single embodiment. We first pre-train a mobility policy on a single robot using IL, combining a world model with a policy model. We then apply residual reinforcement learning (RL) to efficiently adapt this policy to diverse embodiments through corrective refinements. Finally, we distill specialist policies into a single generalist policy conditioned on an embodiment embedding vector. This design significantly reduces the burden of collecting data while enabling robust generalization across a wide range of robot designs. Our experiments demonstrate that COMPASS scales effectively across diverse robot platforms while maintaining adaptability to various environment configurations, achieving a generalist policy with a success rate approximately 5X higher than the pre-trained IL policy on unseen embodiments, and further demonstrates zero-shot sim-to-real transfer.",high,A7,1,A7=high,"A7=Combines single-embodiment imitation pretraining, residual RL adaptation, and embodiment-conditioned distillation into a generalist policy.",A7=It shows how targeted adaptation can convert narrow high-quality data into broad embodiment coverage.,A7=true,primary_assignment,"Wei Liu, Huihua Zhao, Chenran Li, Yuchen Deng, Joydeep Biswas, Soha Pouya, Yan Chang",2025,arxiv:2502.16372,arxiv:2502.16372,3167665712883986549,cs.RO,A8 | q05-synonyms,search-papers,foundational | recent,A7,false,true,true,false,A7/raw/q03-heterogeneous.json | A7/raw/q08-transfer.json | A7/raw/q27-cross-embodiment-foundation.json | A7/raw/q38-shared-policy.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/raw/q05-synonyms.json | A8/work/canonical-pool.jsonl,A7/work/abstract-triage.jsonl | A7/work/assigned-abstracts.jsonl
1112,arxiv:2503.01301,8,HIGH,A7,Few-shot Sim2Real Based on High Fidelity Rendering with Force Feedback Teleoperation,arxiv:2503.01301,"Teleoperation offers a promising approach to robotic data collection and human-robot interaction. However, existing teleoperation methods for data collection are still limited by efficiency constraints in time and space, and the pipeline for simulation-based data collection remains unclear. The problem is how to enhance task performance while minimizing reliance on real-world data. To address this challenge, we propose a teleoperation pipeline for collecting robotic manipulation data in simulation and training a few-shot sim-to-real visual-motor policy. Force feedback devices are integrated into the teleoperation system to provide precise end-effector gripping force feedback. Experiments across various manipulation tasks demonstrate that force feedback significantly improves both success rates and execution efficiency, particularly in simulation. Furthermore, experiments with different levels of visual rendering quality reveal that enhanced visual realism in simulation substantially boosts task performance while reducing the need for real-world data.",high,A7,1,A7=high,A7=Teleoperation offers a promising approach to robotic data collection and human-robot interaction.,A7=It provides a route to reuse heterogeneous experience across embodiments or data sources.,A7=true,expansion_round_1,,,arxiv:2503.01301,,,,,citers,,A7,false,false,false,false,A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl
1125,arxiv:2503.10684,8,HIGH,A2,Open-World Skill Discovery from Unsegmented Demonstrations,arxiv:2503.10684,"Learning skills in open-world environments is essential for developing agents capable of handling a variety of tasks by combining basic skills. Online demonstration videos are typically long but unsegmented, making them difficult to segment and label with skill identifiers. Unlike existing methods that rely on sequence sampling or human labeling, we have developed a self-supervised learning-based approach to segment these long videos into a series of semantic-aware and skill-consistent segments. Drawing inspiration from human cognitive event segmentation theory, we introduce Skill Boundary Detection (SBD), an annotation-free temporal video segmentation algorithm. SBD detects skill boundaries in a video by leveraging prediction errors from a pretrained unconditional action-prediction model. This approach is based on the assumption that a significant increase in prediction error indicates a shift in the skill being executed. We evaluated our method in Minecraft, a rich open-world simulator with extensive gameplay videos available online. Our SBD-generated segments improved the average performance of conditioned policies by 63.7% and 52.1% on short-term atomic skill tasks, and their corresponding hierarchical agents by 11.3% and 20.8% on long-horizon tasks. Our method can leverage the diverse YouTube videos to train instruction-following agents. The project page can be found in https://craftjarvis.github.io/SkillDiscovery.",high,A2,1,A2=high,A2=Detects or learns semantically meaningful trajectory segments and uses them as variable-horizon action chunks or keypose-to-keypose control targets.,"A2=Boundary and horizon choices determine the training unit, feedback latency, credit assignment, and compounding-error exposure in long-horizon robot learning.",A2=true,primary_assignment,"Jingwen Deng, Zihao Wang, Shaofei Cai, Anji Liu, Yitao Liang",2025,arxiv:2503.10684,arxiv:2503.10684,8838325920596574646,cs.AI | cs.CV,contrastive temporal distance skill boundary detection robotics | event boundary errors skill segmentation downstream policy performance | video action segmentation temporal boundary detection subaction discovery,search-papers,false,A2,false,false,false,false,A2/assigned-papers.json | A2/assigned-registry-inspected.json | A2/assigned-registry-inspected.jsonl | A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/expansion-pool.json | A2/expansion-pool.jsonl | A2/raw/q14-contrastive.json | A2/raw/q22-boundary-errors.json | A2/raw/q24-video-segmentation.json,A2/assigned-abstracts.jsonl | A2/triage.jsonl
1138,arxiv:2503.15895,8,HIGH,A5,CONTHER: Human-Like Contextual Robot Learning via Hindsight Experience Replay and Transformers without Expert Demonstrations,arxiv:2503.15895,"This paper presents CONTHER, a novel reinforcement learning algorithm designed to efficiently and rapidly train robotic agents for goal-oriented manipulation tasks and obstacle avoidance. The algorithm uses a modified replay buffer inspired by the Hindsight Experience Replay (HER) approach to artificially populate experience with successful trajectories, effectively addressing the problem of sparse reward scenarios and eliminating the need to manually collect expert demonstrations. The developed algorithm proposes a Transformer-based architecture to incorporate the context of previous states, allowing the agent to perform a deeper analysis and make decisions in a manner more akin to human learning. The effectiveness of the built-in replay buffer, which acts as an ""internal demonstrator"", is twofold: it accelerates learning and allows the algorithm to adapt to different tasks. Empirical data confirm the superiority of the algorithm by an average of 38.46% over other considered methods, and the most successful baseline by 28.21%, showing higher success rates and faster convergence in the point-reaching task. Since the control is performed through the robot's joints, the algorithm facilitates potential adaptation to a real robot system and construction of an obstacle avoidance task. Therefore, the algorithm has also been tested on tasks requiring following a complex dynamic trajectory and obstacle avoidance. The design of the algorithm ensures its applicability to a wide range of goal-oriented tasks, making it an easily integrated solution for real-world robotics applications.",high,A5,1,A5=high,"A5=The algorithm uses a modified replay buffer inspired by the Hindsight Experience Replay (HER) approach to artificially populate experience with successful trajectories, effectively addressing the problem of sparse reward scenarios and eliminating the need to manually collect e.","A5=It informs which stored transitions or demonstrations should be replayed more often when sparse reward, rarity, or learning progress matters.",A5=true,primary_assignment,"Maria Makarova, Qian Liu, Dzmitry Tsetserukou",,arxiv:2503.15895 | paper:3191248673191181099,arxiv:2503.15895,paper:3191248673191181099,cs.RO,3 | 49 | 50 | 57 | 63,search-papers,foundational | general | recent,A5,false,false,false,false,A4/canonical-registry.jsonl | A4/raw/q31-trajectory-rank.json | A5/assigned-papers.json | A5/canonical-pool.jsonl | A5/evidence-ledger.jsonl | A5/inspection-manifest.json | A5/paper-registry.json | A5/read-manifest.json | A6/raw-retrieval/q10-mech-hindsight.json | A6/work/canonical-pool.jsonl,A5/assigned-abstracts.jsonl
