pass2_index,paper_id,assigned_agent,first_pass_classification,source_lane,paper_name,id,abstract,triage_label,lanes,lane_count,triage_labels_by_lane,mechanisms_by_lane,why_it_matters_by_lane,follow_up_by_lane,corpus_stages,authors,year,source_ids,primary_id,source_paper_id,categories,queries,discovery_methods,designations,primary_readers,metadata_verified_any,body_inspected_any,evidence_read_any,triage_disagreement,source_registry_paths,source_triage_paths
552,arxiv:2202.02005,7,HIGH,A4 | A5 | A6 | A8,BC-Z: Zero-Shot Task Generalization with Robotic Imitation Learning,arxiv:2202.02005,"In this paper, we study the problem of enabling a vision-based robotic manipulation system to generalize to novel tasks, a long-standing challenge in robot learning. We approach the challenge from an imitation learning perspective, aiming to study how scaling and broadening the data collected can facilitate such generalization. To that end, we develop an interactive and flexible imitation learning system that can learn from both demonstrations and interventions and can be conditioned on different forms of information that convey the task, including pre-trained embeddings of natural language or videos of humans performing the task. When scaling data collection on a real robot to more than 100 distinct tasks, we find that this system can perform 24 unseen manipulation tasks with an average success rate of 44%, without any robot demonstrations for those tasks.",high,A4 | A5 | A6 | A8,4,A4=medium | A5=high | A6=high | A8=medium,"A4=Connects trajectory or demonstration choice to downstream policy learning, behavior, or offline-RL utility. | A5=In this paper, we study the problem of enabling a vision-based robotic manipulation system to generalize to novel tasks, a long-standing challenge in robot learning. | A6=Learns or supplies recovery, correction, retry, repair, or replanning behavior from failed or perturbed executions. | A8=A multi-task imitation system conditions policies on language or human-video embeddings and scales collection across many distinct tasks.",A4=It is directly or plausibly transferable to selecting robot experience for policy learning. | A5=This adaptive mixture neighbor tests whether the expansion adds a reusable mechanism for controlling robot experience in policy training. | A6=Makes failure states informative for robust execution and for deciding what corrective data to collect next. | A8=It supplies evidence that task diversity and reusable semantic representations can reduce task-specific robot demonstrations.,A4=true | A5=true | A6=true | A8=true,expansion_round_1 | expansion_round_2,,2022,arxiv:2202.02005 | paper:6317852705806309896 | paperid:6317852705806309896,arxiv:2202.02005,6317852705806309896,,,related-papers,foundational | recent,A4 | A5 | A6 | A8,false,false,false,true,A4/expansion/round3/registry.jsonl | A4/expansion/round4/registry.jsonl | A5/expansion/raw/round2-references.json | A6/expansion/canonical-pool.jsonl | A7/raw/q15-long-tail-failure.json | A7/raw/q25-foundational-multitask.json | A7/raw/q33-recent-longtail.json | A7/raw/q39-quality-vs-diversity.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A4/expansion/all-new-expansion-triage.jsonl | A5/expansion/round2-triage.jsonl | A6/expansion/triage.jsonl | A8/work/expansion-triage.jsonl
565,arxiv:2203.16800,7,HIGH,A1,Fine-grained Temporal Contrastive Learning for Weakly-supervised Temporal Action Localization,arxiv:2203.16800,"We target at the task of weakly-supervised action localization (WSAL), where only video-level action labels are available during model training. Despite the recent progress, existing methods mainly embrace a localization-by-classification paradigm and overlook the fruitful fine-grained temporal distinctions between video sequences, thus suffering from severe ambiguity in classification learning and classification-to-localization adaption. This paper argues that learning by contextually comparing sequence-to-sequence distinctions offers an essential inductive bias in WSAL and helps identify coherent action instances. Specifically, under a differentiable dynamic programming formulation, two complementary contrastive objectives are designed, including Fine-grained Sequence Distance (FSD) contrasting and Longest Common Subsequence (LCS) contrasting, where the first one considers the relations of various action/background proposals by using match, insert, and delete operators and the second one mines the longest common subsequences between two videos. Both contrasting modules can enhance each other and jointly enjoy the merits of discriminative action-background separation and alleviated task gap between classification and localization. Extensive experiments show that our method achieves state-of-the-art performance on two popular benchmarks. Our code is available at https://github.com/MengyuanChen21/CVPR2022-FTCL.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Fine-grained Temporal Contrastive Learning for Weakly-supervised Temporal Action Localization.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_1,,,arxiv:2203.16800,arxiv:2203.16800,7246975992757940847,,,related-citers,,A1,false,false,false,false,A1/expansion-registry.json | A1/expansion-round2-registry.json | A1/expansion-round3-registry.json | A1/paper-registry-complete.json,A1/expansion-triage.jsonl
578,arxiv:2205.06175,7,MEDIUM,A8,A Generalist Agent,arxiv:2205.06175,"Inspired by progress in large-scale language modeling, we apply a similar approach towards building a single generalist agent beyond the realm of text outputs. The agent, which we refer to as Gato, works as a multi-modal, multi-task, multi-embodiment generalist policy. The same network with the same weights can play Atari, caption images, chat, stack blocks with a real robot arm and much more, deciding based on its context whether to output text, joint torques, button presses, or other tokens. In this report we describe the model and the data, and document the current capabilities of Gato.",medium,A8,1,A8=medium,A8=A generalist agent shares representations across many tasks and modalities to transfer learned behavior beyond a single task distribution.,"A8=It motivates evaluating data usefulness by cross-task transfer, but the abstract does not specify a direct collection policy.",A8=true,expansion_round_2,,,arxiv:2205.06175 | paperid:2627751277857678433,,,,,,,A8,false,false,false,false,A8/work/expansion-round2-novel.jsonl,A8/work/expansion-round2-triage.jsonl
591,arxiv:2206.11251,7,HIGH,A1 | A5 | A6,Behavior Transformers: Cloning k modes with one stone,arxiv:2206.11251,"While behavior learning has made impressive progress in recent times, it lags behind computer vision and natural language processing due to its inability to leverage large, human-generated datasets. Human behaviors have wide variance, multiple modes, and human demonstrations typically do not come with reward labels. These properties limit the applicability of current methods in Offline RL and Behavioral Cloning to learn from large, pre-collected datasets. In this work, we present Behavior Transformer (BeT), a new technique to model unlabeled demonstration data with multiple modes. BeT retrofits standard transformer architectures with action discretization coupled with a multi-task action correction inspired by offset prediction in object detection. This allows us to leverage the multi-modal modeling ability of modern transformers to predict multi-modal continuous actions. We experimentally evaluate BeT on a variety of robotic manipulation and self-driving behavior datasets. We show that BeT significantly improves over prior state-of-the-art work on solving demonstrated tasks while capturing the major modes present in the pre-collected datasets. Finally, through an extensive ablation study, we analyze the importance of every crucial component in BeT. Videos of behavior generated by BeT are available at https://notmahi.github.io/bet",high,A1 | A5 | A6,3,A1=low | A5=medium | A6=high,"A1=The abstract does not expose a clear temporal mechanism connected to the lane. | A5=BeT retrofits standard transformer architectures with action discretization coupled with a multi-task action correction inspired by offset prediction in object detection. | A6=Learns or supplies recovery, correction, retry, repair, or replanning behavior from failed or perturbed executions.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training. | A5=This weighting neighbor tests whether the expansion adds a reusable mechanism for controlling robot experience in policy training. | A6=Makes failure states informative for robust execution and for deciding what corrective data to collect next.",A1=false | A5=true | A6=true,expansion_round_1 | expansion_round_3,,,arxiv:2206.11251,arxiv:2206.11251,2331445376423083715,,,related-papers | related-papers-round3,,A1,false,false,false,true,A1/expansion-round3-registry.json | A1/paper-registry-complete.json | A5/expansion/raw/round3-references.json | A6/expansion/canonical-pool.jsonl,A1/expansion-round3-triage.jsonl | A5/expansion/round3-triage.jsonl | A6/expansion/triage.jsonl
604,arxiv:2209.07753,7,MEDIUM,A4,Code as Policies: Language Model Programs for Embodied Control,arxiv:2209.07753,"Large language models (LLMs) trained on code completion have been shown to be capable of synthesizing simple Python programs from docstrings [1]. We find that these code-writing LLMs can be re-purposed to write robot policy code, given natural language commands. Specifically, policy code can express functions or feedback loops that process perception outputs (e.g.,from object detectors [2], [3]) and parameterize control primitive APIs. When provided as input several example language commands (formatted as comments) followed by corresponding policy code (via few-shot prompting), LLMs can take in new commands and autonomously re-compose API calls to generate new policy code respectively. By chaining classic logic structures and referencing third-party libraries (e.g., NumPy, Shapely) to perform arithmetic, LLMs used in this way can write robot policies that (i) exhibit spatial-geometric reasoning, (ii) generalize to new instructions, and (iii) prescribe precise values (e.g., velocities) to ambiguous descriptions (""faster"") depending on context (i.e., behavioral commonsense). This paper presents code as policies: a robot-centric formulation of language model generated programs (LMPs) that can represent reactive policies (e.g., impedance controllers), as well as waypoint-based policies (vision-based pick and place, trajectory-based control), demonstrated across multiple real robot platforms. Central to our approach is prompting hierarchical code-gen (recursively defining undefined functions), which can write more complex code and also improves state-of-the-art to solve 39.8% of problems on the HumanEval [1] benchmark. Code and videos are available at https://code-as-policies.github.io",medium,A4,1,A4=medium,"A4=Connects trajectory or demonstration choice to downstream policy learning, behavior, or offline-RL utility.",A4=It is directly or plausibly transferable to selecting robot experience for policy learning.,A4=false,expansion_round_1,,,arxiv:2209.07753 | paper:5086089005893069454,,,,,,,A4,false,false,false,false,A4/expansion/round4/registry.jsonl,A4/expansion/all-new-expansion-triage.jsonl
617,arxiv:2210.02747,7,MEDIUM,A4 | A5,Flow Matching for Generative Modeling,arxiv:2210.02747,"We introduce a new paradigm for generative modeling built on Continuous Normalizing Flows (CNFs), allowing us to train CNFs at unprecedented scale. Specifically, we present the notion of Flow Matching (FM), a simulation-free approach for training CNFs based on regressing vector fields of fixed conditional probability paths. Flow Matching is compatible with a general family of Gaussian probability paths for transforming between noise and data samples -- which subsumes existing diffusion paths as specific instances. Interestingly, we find that employing FM with diffusion paths results in a more robust and stable alternative for training diffusion models. Furthermore, Flow Matching opens the door to training CNFs with other, non-diffusion probability paths. An instance of particular interest is using Optimal Transport (OT) displacement interpolation to define the conditional probability paths. These paths are more efficient than diffusion paths, provide faster training and sampling, and result in better generalization. Training CNFs using Flow Matching on ImageNet leads to consistently better performance than alternative diffusion-based methods in terms of both likelihood and sample quality, and allows fast and reliable sample generation using off-the-shelf numerical ODE solvers.",medium,A4 | A5,2,A4=medium | A5=low,A4=Provides adjacent evidence about how data composition affects learning outcomes. | A5=Flow Matching is compatible with a general family of Gaussian probability paths for transforming between noise and data samples -- which subsumes existing diffusion paths as specific instances.,A4=It extends the A4 mechanism space with adjacent data-centric evidence. | A5=This adaptive mixture neighbor tests whether the expansion adds a reusable mechanism for controlling robot experience in policy training.,A4=false | A5=false,expansion_round_1 | expansion_round_2,,,arxiv:2210.02747 | paper:7268720356905580176,arxiv:2210.02747,7268720356905580176,,,,,A4 | A5,false,false,false,true,A4/expansion/round4/registry.jsonl | A5/expansion/raw/round2-similar.json | A5/expansion/raw/round3-similar.json,A4/expansion/all-new-expansion-triage.jsonl | A5/expansion/round2-triage.jsonl
630,arxiv:2210.11435,7,HIGH,A8,Learning and Retrieval from Prior Data for Skill-based Imitation Learning,arxiv:2210.11435,"Imitation learning offers a promising path for robots to learn general-purpose behaviors, but traditionally has exhibited limited scalability due to high data supervision requirements and brittle generalization. Inspired by recent advances in multi-task imitation learning, we investigate the use of prior data from previous tasks to facilitate learning novel tasks in a robust, data-efficient manner. To make effective use of the prior data, the robot must internalize knowledge from past experiences and contextualize this knowledge in novel tasks. To that end, we develop a skill-based imitation learning framework that extracts temporally extended sensorimotor skills from prior data and subsequently learns a policy for the target task that invokes these learned skills. We identify several key design choices that significantly improve performance on novel tasks, namely representation learning objectives to enable more predictable skill representations and a retrieval-based data augmentation mechanism to increase the scope of supervision for policy training. On a collection of simulated and real-world manipulation domains, we demonstrate that our method significantly outperforms existing imitation learning and offline reinforcement learning approaches. Videos and code are available at https://ut-austin-rpl.github.io/sailor",high,A8,1,A8=high,A8=Predictable temporally extended skill representations support retrieval-based augmentation of target-task supervision from prior datasets.,"A8=It joins representation learning, skill granularity, and retrieval to reuse heterogeneous robot experience.",A8=true,expansion_round_1,,2022,arxiv:2210.11435 | paperid:1299676452306781208,arxiv:2210.11435,1299676452306781208,,,related-papers,foundational,A8,false,false,false,false,A7/raw/q25-foundational-multitask.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A8/work/expansion-triage.jsonl
643,arxiv:2211.12491,7,MEDIUM,A3,ModelDiff: A Framework for Comparing Learning Algorithms,arxiv:2211.12491,"We study the problem of (learning) algorithm comparison, where the goal is to find differences between models trained with two different learning algorithms. We begin by formalizing this goal as one of finding distinguishing feature transformations, i.e., input transformations that change the predictions of models trained with one learning algorithm but not the other. We then present ModelDiff, a method that leverages the datamodels framework (Ilyas et al., 2022) to compare learning algorithms based on how they use their training data. We demonstrate ModelDiff through three case studies, compa",medium,A3,1,A3=medium,"A3=The paper develops or evaluates ModelDiff: A Framework for Comparing Learning Algorithms, providing an adjacent mechanism for robust learning, attribution, evaluation, or data selection.","A3=It may transfer to robot experience curation or training intelligence, but its direct relevance requires verification.",A3=false,expansion_round_1,,2022,arxiv:2211.12491,,,,,firecrawl research related-papers,,A3,false,false,false,false,A3/expansion-registry.json | A3/paper-registry.json,A3/expansion-triage.jsonl
656,arxiv:2212.14164,7,HIGH,A1,On Transforming Reinforcement Learning by Transformer: The Development Trajectory,arxiv:2212.14164,"Transformer, originally devised for natural language processing, has also attested significant success in computer vision. Thanks to its super expressive power, researchers are investigating ways to deploy transformers to reinforcement learning (RL) and the transformer-based models have manifested their potential in representative RL benchmarks. In this paper, we collect and dissect recent advances on transforming RL by transformer (transformer-based RL or TRL), in order to explore its development trajectory and future trend. We group existing developments in two categories: architecture enhancement and trajectory optimization, and examine the main applications of TRL in robotic manipulation, text-based games, navigation and autonomous driving. For architecture enhancement, these methods consider how to apply the powerful transformer structure to RL problems under the traditional RL framework, which model agents and environments much more precisely than deep RL methods, but they are still limited by the inherent defects of traditional RL algorithms, such as bootstrapping and ""deadly triad"". For trajectory optimization, these methods treat RL problems as sequence modeling and train a joint state-action model over entire trajectories under the behavior cloning framework, which are able to extract policies from static datasets and fully use the long-sequence modeling capability of the transformer. Given these advancements, extensions and challenges in TRL are reviewed and proposals about future direction are discussed. We hope that this survey can provide a detailed introduction to TRL and motivate future research in this rapidly developing field.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for On Transforming Reinforcement Learning by Transformer: The Development Trajectory.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_2,,,arxiv:2212.14164,arxiv:2212.14164,4674620177655589222,,,related-papers-round2,,A1,false,false,false,false,A1/expansion-round2-registry.json | A1/paper-registry-complete.json,A1/expansion-round2-triage.jsonl
669,arxiv:2301.12832,7,MEDIUM,A3,Deep networks for system identification: a Survey,arxiv:2301.12832,"Deep learning is a topic of considerable current interest. The availability of massive data collections and powerful software resources has led to an impressive amount of results in many application areas that reveal essential but hidden properties of the observations. System identification learns mathematical descriptions of dynamic systems from input-output data and can thus benefit from the advances of deep neural networks to enrich the possible range of models to choose from. For this reason, we provide a survey of deep learning from a system identification perspective. We cover a wide spe",medium,A3,1,A3=medium,"A3=The paper develops or evaluates Deep networks for system identification: a Survey, offering an adjacent mechanism for robot learning or data collection.","A3=The result may transfer to A3 quality estimation or harmful-data handling, but direct relevance is uncertain.",A3=false,expansion_round_3,,2023,arxiv:2301.12832,,,,,firecrawl research related-papers,,A3,false,false,false,false,A3/paper-registry.json | A3/round3-registry.json,A3/round3-triage.jsonl
682,arxiv:2302.06271,7,HIGH,A3 | A6,Unlabeled Imperfect Demonstrations in Adversarial Imitation Learning,arxiv:2302.06271,"Adversarial imitation learning has become a widely used imitation learning framework. The discriminator is often trained by taking expert demonstrations and policy trajectories as examples respectively from two categories (positive vs. negative) and the policy is then expected to produce trajectories that are indistinguishable from the expert demonstrations. But in the real world, the collected expert demonstrations are more likely to be imperfect, where only an unknown fraction of the demonstrations are optimal. Instead of treating imperfect expert demonstrations as absolutely positive or negative, we investigate unlabeled imperfect expert demonstrations as they are. A positive-unlabeled adversarial imitation learning algorithm is developed to dynamically sample expert demonstrations that can well match the trajectories from the constantly optimized agent policy. The trajectories of an initial agent policy could be closer to those non-optimal expert demonstrations, but within the framework of adversarial imitation learning, agent policy will be optimized to cheat the discriminator and produce trajectories that are similar to those optimal expert demonstrations. Theoretical analysis shows that our method learns from the imperfect demonstrations via a self-paced way. Experimental results on MuJoCo and RoboSuite platforms demonstrate the effectiveness of our method from different aspects.",high,A3 | A6,2,A3=high | A6=high,"A3=Positive-unlabeled adversarial imitation treats imperfect expert demonstrations as an unlabeled mixture and learns them self-paced. | A6=Uses failure, recovery, retry, correction, or intervention data to return execution to a viable state or learn corrective behavior.",A3=It removes the assumption that every nominal expert label is positive. | A6=Shows how imperfect experience can teach robust retry and recovery behavior instead of being discarded.,A3=true | A6=true,expansion_round_1 | primary_assignment,"Yunke Wang, Bo Du, Chang Xu",2023,arxiv:2302.06271,arxiv:2302.06271,2747862654286934742,cs.AI | cs.LG,q08-syn-negative-demo | q20-adj-human-activity | q30-recent-fail-recovery,firecrawl research related-papers | related-papers,,A3 | A6,true,true,false,false,A3/expansion-evidence-index.json | A3/expansion-registry.json | A3/paper-registry.json | A6/expansion/canonical-pool.jsonl | A6/raw-retrieval/q08-syn-negative-demo.json | A6/raw-retrieval/q20-adj-human-activity.json | A6/raw-retrieval/q30-recent-fail-recovery.json | A6/registry-assignment.jsonl | A6/work/assigned-registry-inspected.jsonl | A6/work/assigned-registry-preinspect.jsonl | A6/work/canonical-pool.jsonl | A6/work/evidence-index.jsonl,A3/expansion-triage.jsonl | A6/triage.jsonl
695,arxiv:2303.07317,7,HIGH,A1,Nearest-Neighbor Inter-Intra Contrastive Learning from Unlabeled Videos,arxiv:2303.07317,"Contrastive learning has recently narrowed the gap between self-supervised and supervised methods in image and video domain. State-of-the-art video contrastive learning methods such as CVRL and ρ-MoCo spatiotemporally augment two clips from the same video as positives. By only sampling positive clips locally from a single video, these methods neglect other semantically related videos that can also be useful. To address this limitation, we leverage nearest-neighbor videos from the global space as additional positive pairs, thus improving positive key diversity and introducing a more relaxed notion of similarity that extends beyond video and even class boundaries. Our method, Inter-Intra Video Contrastive Learning (IIVCL), improves performance on a range of video tasks.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Nearest-Neighbor Inter-Intra Contrastive Learning from Unlabeled Videos.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_2,,,arxiv:2303.07317,arxiv:2303.07317,7242869157727785391,,,related-papers-round2 | related-papers-round3,,A1,false,false,false,false,A1/expansion-round2-registry.json | A1/expansion-round3-registry.json | A1/paper-registry-complete.json,A1/expansion-round2-triage.jsonl
708,arxiv:2304.03535,7,HIGH,A2,CRISP: Curriculum Inducing Primitive Informed Subgoal Prediction for Hierarchical Reinforcement Learning,arxiv:2304.03535,"Hierarchical reinforcement learning (HRL) leverages temporal abstraction to efficiently tackle complex long-horizon tasks. However, HRL often collapses because the continual updates of the low-level primitive make earlier sub-goals issued by the high-level policy obsolete, introducing non-stationarity that destabilizes training. We propose CRISP, a curriculum-driven framework that tackles this instability with three key ingredients: (1) primitive-informed parsing (PIP), which adaptively re-labels a handful of expert demonstrations to always generate reachable subgoals by the current low-level primitive, (2) an inverse-reinforcement-learning regularizer that steers the high-level policy toward the expert-induced subgoal distribution and stabilizes learning, and (3) a unified training loop that leverages these components to boost sample efficiency. Across six sparse-reward robotic navigation and manipulation benchmarks, CRISP improves success rates by more than 40% over strong hierarchical and flat baselines and successfully transfers to real-world tasks, demonstrating the promise of curriculum-based HRL for practical scenarios.",high,A2,1,A2=high,A2=Predicts or executes temporally extended action sequences or keypose-conditioned chunks to trade feedback frequency against longer-horizon control.,"A2=Boundary and horizon choices determine the training unit, feedback latency, credit assignment, and compounding-error exposure in long-horizon robot learning.",A2=true,primary_assignment,"Utsav Singh, Vinay P. Namboodiri",2023,arxiv:2304.03535,arxiv:2304.03535,564902359379766036,cs.LG,hierarchical reinforcement learning options subgoals initiation termination | subgoal discovery temporal abstraction demonstrations inverse dynamics robotics,search-papers,true,A2,false,false,false,false,A2/assigned-papers.json | A2/assigned-registry-inspected.json | A2/assigned-registry-inspected.jsonl | A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/expansion-pool.json | A2/expansion-pool.jsonl | A2/raw/q16-subgoal.json | A2/raw/q32-hierarchical-rl.json,A2/assigned-abstracts.jsonl | A2/triage.jsonl
721,arxiv:2305.01400,7,HIGH,A6,Get Back Here: Robust Imitation by Return-to-Distribution Planning,arxiv:2305.01400,"We consider the Imitation Learning (IL) setup where expert data are not collected on the actual deployment environment but on a different version. To address the resulting distribution shift, we combine behavior cloning (BC) with a planner that is tasked to bring the agent back to states visited by the expert whenever the agent deviates from the demonstration distribution. The resulting algorithm, POIR, can be trained offline, and leverages online interactions to efficiently fine-tune its planner to improve performance over time. We test POIR on a variety of human-generated manipulation demonstrations in a realistic robotic manipulation simulator and show robustness of the learned policy to different initial state distributions and noisy dynamics.",high,A6,1,A6=high,"A6=Estimates demonstration quality or latent expertise to filter, weight, or optimize learning from mixed-quality experience.",A6=Shows how heterogeneous demonstrations can contribute without treating every transition as equally trustworthy.,A6=true,expansion_round_1,,2023,arxiv:2305.01400,arxiv:2305.01400,8600157523503653022,,q11-shift,related-papers,,A3,false,false,false,false,A3/paper-registry.json | A3/raw/q11-shift.txt | A6/expansion/canonical-pool.jsonl | A7/raw/q06-shift.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl,A6/expansion/triage.jsonl
734,arxiv:2305.18499,7,HIGH,A1,Pre-training Contextualized World Models with In-the-wild Videos for Reinforcement Learning,arxiv:2305.18499,"Unsupervised pre-training methods utilizing large and diverse datasets have achieved tremendous success across a range of domains. Recent work has investigated such unsupervised pre-training methods for model-based reinforcement learning (MBRL) but is limited to domain-specific or simulated data. In this paper, we study the problem of pre-training world models with abundant in-the-wild videos for efficient learning of downstream visual control tasks. However, in-the-wild videos are complicated with various contextual factors, such as intricate backgrounds and textured appearance, which precludes a world model from extracting shared world knowledge to generalize better. To tackle this issue, we introduce Contextualized World Models (ContextWM) that explicitly separate context and dynamics modeling to overcome the complexity and diversity of in-the-wild videos and facilitate knowledge transfer between distinct scenes. Specifically, a contextualized extension of the latent dynamics model is elaborately realized by incorporating a context encoder to retain contextual information and empower the image decoder, which encourages the latent dynamics model to concentrate on essential temporal variations. Our experiments show that in-the-wild video pre-training equipped with ContextWM can significantly improve the sample efficiency of MBRL in various domains, including robotic manipulation, locomotion, and autonomous driving. Code is available at this repository: https://github.com/thuml/ContextWM.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Pre-training Contextualized World Models with In-the-wild Videos for Reinforcement Learning.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_2,,,arxiv:2305.18499,arxiv:2305.18499,2668825070745281842,,,related-papers-round2,,A1,false,false,false,false,A1/expansion-round2-registry.json | A1/paper-registry-complete.json,A1/expansion-round2-triage.jsonl
747,arxiv:2306.16406,7,MEDIUM,A7,Efficient and Multiply Robust Risk Estimation under General Forms of Dataset Shift,arxiv:2306.16406,"Statistical machine learning methods often face the challenge of limited data available from the population of interest. One remedy is to leverage data from auxiliary source populations, which share some conditional distributions or are linked in other ways with the target domain. Techniques leveraging such dataset shift conditions are known as domain adaptation or transfer learning. Despite extensive literature on dataset shift, limited works address how to efficiently use the auxiliary populations to improve the accuracy of risk evaluation for a given machine learning task in the target population. In this paper, we study the general problem of efficiently estimating target population risk under various dataset shift conditions, leveraging semiparametric efficiency theory. We consider a general class of dataset shift conditions, which includes three popular conditions -- covariate, label and concept shift -- as special cases. We allow for partially non-overlapping support between the source and target populations. We develop efficient and multiply robust estimators along with a straightforward specification test of these dataset shift conditions. We also derive efficiency bounds for two other dataset shift conditions, posterior drift and location-scale shift. Simulation studies support the efficiency gains due to leveraging plausible dataset shift conditions.",medium,A7,1,A7=medium,"A7=Estimates target risk efficiently under covariate, label, concept, posterior, and location-scale shifts with partial support overlap.",A7=It offers an adjacent diagnostic framework for deciding whether a robot-data source can support claims about a target deployment distribution.,A7=true,primary_assignment,"Hongxiang Qiu, Eric Tchetgen Tchetgen, Edgar Dobriban",2023,arxiv:2306.16406,arxiv:2306.16406,7577510759104846305,math.ST | stat.ME | stat.ML | stat.TH,,search-papers,foundational,A7,false,true,true,false,A7/raw/q28-shift-foundations.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl,A7/work/abstract-triage.jsonl | A7/work/assigned-abstracts.jsonl
760,arxiv:2307.14430,7,HIGH,A4,Skill-it! A Data-Driven Skills Framework for Understanding and Training Language Models,arxiv:2307.14430,"The quality of training data impacts the performance of pre-trained large language models (LMs). Given a fixed budget of tokens, we study how to best select data that leads to good downstream model performance across tasks. We develop a new framework based on a simple hypothesis: just as humans acquire interdependent skills in a deliberate order, language models also follow a natural order when learning a set of skills from their training data. If such an order exists, it can be utilized for improved understanding of LMs and for data-efficient training. Using this intuition, our framework formalizes the notion of a skill and of an ordered set of skills in terms of the associated data. First, using both synthetic and real data, we demonstrate that these ordered skill sets exist, and that their existence enables more advanced skills to be learned with less data when we train on their prerequisite skills. Second, using our proposed framework, we introduce an online data sampling algorithm, Skill-It, over mixtures of skills for both continual pre-training and fine-tuning regimes, where the objective is to efficiently learn multiple skills in the former and an individual skill in the latter. On the LEGO synthetic in the continual pre-training setting, Skill-It obtains 36.5 points higher accuracy than random sampling. On the Natural Instructions dataset in the fine-tuning setting, Skill-It reduces the validation loss on the target skill by 13.6% versus training on data associated with the target skill itself. We apply our skills framework on the recent RedPajama dataset to continually pre-train a 3B-parameter LM, achieving higher accuracy on the LM Evaluation Harness with 1B tokens than the baseline approach of sampling uniformly over data sources with 3B tokens.",high,A4,1,A4=high,A4=Uses data valuation or attribution to estimate example contribution to model or policy outcomes.,A4=It provides adjacent evidence for data-efficient training intelligence.,A4=true,expansion_round_1,,,arxiv:2307.14430 | paper:8294318737153516245,,,,,related-paper-expansion,,A4,false,false,false,false,A4/expansion/expansion-registry.jsonl,A4/expansion/expansion-triage.jsonl
773,arxiv:2309.02473,7,HIGH,A3,"A Survey of Imitation Learning: Algorithms, Recent Developments, and Challenges",arxiv:2309.02473,"In recent years, the development of robotics and artificial intelligence (AI) systems has been nothing short of remarkable. As these systems continue to evolve, they are being utilized in increasingly complex and unstructured environments, such as autonomous driving, aerial robotics, and natural language processing. As a consequence, programming their behaviors manually or defining their behavior through reward functions (as done in reinforcement learning (RL)) has become exceedingly difficult. This is because such environments require a high degree of flexibility and adaptability, making it c",high,A3,1,A3=high,"A3=The paper develops or evaluates A Survey of Imitation Learning: Algorithms, Recent Developments, and Challenges, with a mechanism for selecting, weighting, repairing, auditing, or robustifying experience.",A3=Its related-paper mechanism is plausibly transferable to the Program A data-to-policy loop and merits targeted review.,A3=true,expansion_round_1,,2023,arxiv:2309.02473,,,,,firecrawl research related-papers,,A3,false,false,false,false,A3/expansion-registry.json | A3/paper-registry.json,A3/expansion-triage.jsonl
